iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$69,783,236,901"
Shares Outstanding,"332,750,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"TSCO","TRACTOR SUPPLY","US8923561067","2900335","0.0686","Consumer Discretionary","Equity","$48,203,606","516,375","93.35","NASDAQ","48,203,606.25"
"WFM","WHOLE FOODS MARKET INC","US9668371068","2963899","0.0682","Consumer Staples","Equity","$47,961,460","1,355,801","35.38","NASDAQ","47,961,460.38"
"EXPE","EXPEDIA INC","US30212P3038","B748CK2","0.0681","Consumer Discretionary","Equity","$47,880,215","377,634","126.79","NASDAQ","47,880,214.86"
"KEY","KEYCORP","US4932671088","2490911","0.0680","Financials","Equity","$47,844,973","3,211,072","14.90","New York Stock Exchange Inc.","47,844,972.80"
"MHK","MOHAWK INDUSTRIES INC","US6081901042","2598699","0.0678","Consumer Discretionary","Equity","$47,681,244","235,161","202.76","New York Stock Exchange Inc.","47,681,244.36"
"SNDK","SANDISK CORP","US80004C1018","2765802","0.0669","Information Technology","Equity","$47,016,216","787,014","59.74","NASDAQ","47,016,216.36"
"TSO","TESORO CORP.","US8816091016","2884569","0.0665","Energy","Equity","$46,770,075","476,662","98.12","New York Stock Exchange Inc.","46,770,075.44"
"CTXS","CITRIX SYSTEMS INC","US1773761002","2182553","0.0664","Information Technology","Equity","$46,708,871","606,924","76.96","NASDAQ","46,708,871.04"
"EFX","EQUIFAX INC","US2944291051","2319146","0.0664","Industrials","Equity","$46,647,354","450,612","103.52","New York Stock Exchange Inc.","46,647,354.24"
"ADSK","AUTODESK INC","US0527691069","2065159","0.0663","Information Technology","Equity","$46,635,623","861,867","54.11","NASDAQ","46,635,623.37"
"HSIC","HENRY SCHEIN INC","US8064071025","2416962","0.0661","Health Care","Equity","$46,483,327","316,493","146.87","NASDAQ","46,483,326.91"
"MNK","MALLINCKRODT PLC","IE00BBGT3753","BBJTYC4","0.0658","Health Care","Equity","$46,259,157","442,629","104.51","New York Stock Exchange Inc.","46,259,156.79"
"SRCL","STERICYCLE INC","US8589121081","2860826","0.0656","Industrials","Equity","$46,138,014","321,968","143.30","NASDAQ","46,138,014.40"
"ETR","ENTERGY CORP","US29364G1031","2317087","0.0656","Utilities","Equity","$46,127,922","679,551","67.88","New York Stock Exchange Inc.","46,127,921.88"
"HOG","HARLEY DAVIDSON INC","US4128221086","2411053","0.0654","Consumer Discretionary","Equity","$45,991,276","791,452","58.11","New York Stock Exchange Inc.","45,991,275.72"
"KSS","KOHLS CORP","US5002551043","2496113","0.0652","Consumer Discretionary","Equity","$45,811,164","749,038","61.16","New York Stock Exchange Inc.","45,811,164.08"
"TSN","TYSON FOODS INC CLASS A","US9024941034","2909730","0.0650","Consumer Staples","Equity","$45,720,959","1,104,371","41.40","New York Stock Exchange Inc.","45,720,959.40"
"TXT","TEXTRON INC","US8832031012","2885937","0.0647","Industrials","Equity","$45,478,503","1,051,283","43.26","New York Stock Exchange Inc.","45,478,502.58"
"XL","XL GROUP PLC","IE00B5LRLL25","B5LRLL2","0.0642","Financials","Equity","$45,112,691","1,160,903","38.86","New York Stock Exchange Inc.","45,112,690.58"
"MSI","MOTOROLA SOLUTIONS INC","US6200763075","B5BKPQ4","0.0640","Information Technology","Equity","$45,010,962","702,857","64.04","New York Stock Exchange Inc.","45,010,962.28"
"NWL","NEWELL RUBBER INC","US6512291062","2635701","0.0637","Consumer Discretionary","Equity","$44,778,943","1,017,472","44.01","New York Stock Exchange Inc.","44,778,942.72"
"LRCX","LAM RESEARCH CORP","US5128071082","2502247","0.0631","Information Technology","Equity","$44,384,978","599,392","74.05","NASDAQ","44,384,977.60"
"SEE","SEALED AIR CORP","US81211K1007","2232793","0.0627","Materials","Equity","$44,091,087","795,868","55.40","New York Stock Exchange Inc.","44,091,087.20"
"HBI","HANESBRANDS INC","US4103451021","B1BJSL9","0.0625","Consumer Discretionary","Equity","$43,951,295","1,520,280","28.91","New York Stock Exchange Inc.","43,951,294.80"
"AMG","AFFILIATED MANAGERS GROUP INC","US0082521081","2127899","0.0625","Financials","Equity","$43,938,310","207,178","212.08","New York Stock Exchange Inc.","43,938,310.24"
"EMN","EASTMAN CHEMICAL","US2774321002","2298386","0.0619","Materials","Equity","$43,498,895","564,188","77.10","New York Stock Exchange Inc.","43,498,894.80"
"XRX","XEROX CORP","US9841211033","2985202","0.0614","Information Technology","Equity","$43,182,150","3,929,222","10.99","New York Stock Exchange Inc.","43,182,149.78"
"FCX","FREEPORT MCMORAN INC","US35671D8570","2352118","0.0612","Materials","Equity","$43,035,443","3,937,369","10.93","New York Stock Exchange Inc.","43,035,443.17"
"SLG","SL GREEN REALTY REIT CORP","US78440X1019","2096847","0.0611","Financials","Equity","$42,934,201","377,112","113.85","New York Stock Exchange Inc.","42,934,201.20"
"EQT","EQT CORP","US26884L1098","2319414","0.0611","Energy","Equity","$42,932,153","576,735","74.44","New York Stock Exchange Inc.","42,932,153.40"
"MAC","MACERICH REIT","US5543821012","2543967","0.0605","Financials","Equity","$42,566,105","533,343","79.81","New York Stock Exchange Inc.","42,566,104.83"
"TAP","MOLSON COORS BREWING CLASS B","US60871R2094","B067BM3","0.0605","Consumer Staples","Equity","$42,555,593","604,397","70.41","New York Stock Exchange Inc.","42,555,592.77"
"COL","ROCKWELL COLLINS INC","US7743411016","2767228","0.0605","Industrials","Equity","$42,524,032","500,813","84.91","New York Stock Exchange Inc.","42,524,031.83"
"L","LOEWS CORP","US5404241086","2523022","0.0603","Financials","Equity","$42,410,879","1,124,957","37.70","New York Stock Exchange Inc.","42,410,878.90"
"WAT","WATER CORP CORP","US9418481035","2937689","0.0602","Health Care","Equity","$42,317,740","313,140","135.14","New York Stock Exchange Inc.","42,317,739.60"
"CCE","COCA-COLA ENTERPRISES INC","US19122T1097","B42BPG9","0.0599","Consumer Staples","Equity","$42,091,436","811,949","51.84","New York Stock Exchange Inc.","42,091,436.16"
"FAST","FASTENAL","US3119001044","2332262","0.0598","Industrials","Equity","$42,079,992","1,029,354","40.88","NASDAQ","42,079,991.52"
"XLNX","XILINX INC","US9839191015","2985677","0.0595","Information Technology","Equity","$41,827,398","979,335","42.71","NASDAQ","41,827,397.85"
"O","REALTY INCOME REIT CORP","US7561091049","2724193","0.0593","Financials","Equity","$41,718,137","880,501","47.38","New York Stock Exchange Inc.","41,718,137.38"
"SJM","JM SMUCKER","US8326964058","2951452","0.0592","Consumer Staples","Equity","$41,655,937","367,045","113.49","New York Stock Exchange Inc.","41,655,937.05"
"BBBY","BED BATH AND BEYOND INC","US0758961009","2085878","0.0591","Consumer Discretionary","Equity","$41,549,060","648,596","64.06","NASDAQ","41,549,059.76"
"PNR","PENTAIR","IE00BLS09M33","BLS09M3","0.0589","Industrials","Equity","$41,401,050","680,267","60.86","New York Stock Exchange Inc.","41,401,049.62"
"BWA","BORGWARNER INC","US0997241064","2111955","0.0582","Consumer Discretionary","Equity","$40,912,267","856,622","47.76","New York Stock Exchange Inc.","40,912,266.72"
"RSG","REPUBLIC SERVICES INC","US7607591002","2262530","0.0581","Industrials","Equity","$40,822,734","944,752","43.21","New York Stock Exchange Inc.","40,822,733.92"
"KSU","KANSAS CITY SOUTHERN","US4851703029","2607647","0.0580","Industrials","Equity","$40,800,171","418,678","97.45","New York Stock Exchange Inc.","40,800,171.10"
"DGX","QUEST DIAGNOSTICS INC","US74834L1008","2702791","0.0576","Health Care","Equity","$40,518,759","544,022","74.48","New York Stock Exchange Inc.","40,518,758.56"
"MKC","MCCORMICK & CO NON-VOTING INC","US5797802064","2550161","0.0575","Consumer Staples","Equity","$40,434,195","484,010","83.54","New York Stock Exchange Inc.","40,434,195.40"
"TIF","TIFFANY","US8865471085","2892090","0.0574","Consumer Discretionary","Equity","$40,352,263","425,567","94.82","New York Stock Exchange Inc.","40,352,262.94"
"JWN","NORDSTROM INC","US6556641008","2641827","0.0573","Consumer Discretionary","Equity","$40,313,128","533,878","75.51","New York Stock Exchange Inc.","40,313,127.78"
"CBG","CBRE GROUP INC","US12504L1098","B6WVMH3","0.0572","Financials","Equity","$40,197,730","1,057,835","38.00","New York Stock Exchange Inc.","40,197,730.00"
"MLM","MARTIN MARIETTA MATERIALS INC.","US5732841060","2572079","0.0569","Materials","Equity","$40,004,338","235,126","170.14","New York Stock Exchange Inc.","40,004,337.64"
"NVDA","NVIDIA CORP","US67066G1040","2379504","0.0567","Information Technology","Equity","$39,838,496","1,935,787","20.58","NASDAQ","39,838,496.46"
"WU","WESTERN UNION","US9598021098","B1F76F9","0.0566","Information Technology","Equity","$39,760,296","1,955,745","20.33","New York Stock Exchange Inc.","39,760,295.85"
"COG","CABOT OIL & GAS CORP","US1270971039","2162340","0.0564","Energy","Equity","$39,654,614","1,566,138","25.32","New York Stock Exchange Inc.","39,654,614.16"
"CHRW","CH ROBINSON WORLDWIDE INC","US12541W2098","2116228","0.0552","Industrials","Equity","$38,843,181","552,456","70.31","NASDAQ","38,843,181.36"
"HRS","HARRIS CORP","US4138751056","2412001","0.0551","Information Technology","Equity","$38,768,670","466,755","83.06","New York Stock Exchange Inc.","38,768,670.30"
"DOV","DOVER CORP","US2600031080","2278407","0.0550","Industrials","Equity","$38,690,170","607,381","63.70","New York Stock Exchange Inc.","38,690,169.70"
"KIM","KIMCO REALTY REIT CORP","US49446R1095","2491594","0.0547","Financials","Equity","$38,463,909","1,560,402","24.65","New York Stock Exchange Inc.","38,463,909.30"
"XEC","CIMAREX ENERGY","US1717981013","2987521","0.0546","Energy","Equity","$38,361,084","354,801","108.12","New York Stock Exchange Inc.","38,361,084.12"
"AEE","AMEREN CORP","US0236081024","2050832","0.0541","Utilities","Equity","$38,014,927","919,123","41.36","New York Stock Exchange Inc.","38,014,927.28"
"LLTC","LINEAR TECHNOLOGY CORP","US5356781063","2516839","0.0536","Information Technology","Equity","$37,660,508","907,045","41.52","NASDAQ","37,660,508.40"
"JNPR","JUNIPER NETWORKS INC","US48203R1041","2431846","0.0535","Information Technology","Equity","$37,600,242","1,330,982","28.25","New York Stock Exchange Inc.","37,600,241.50"
"HRB","H&R BLOCK INC","US0936711052","2105505","0.0531","Consumer Discretionary","Equity","$37,307,665","1,041,241","35.83","New York Stock Exchange Inc.","37,307,665.03"
"SIG","SIGNET JEWELERS LTD","BMG812761002","B3CTNK6","0.0526","Consumer Discretionary","Equity","$37,002,755","303,351","121.98","New York Stock Exchange Inc.","37,002,754.98"
"SNA","SNAP-ON INC.","US8330341012","2818740","0.0526","Industrials","Equity","$36,980,636","220,925","167.39","New York Stock Exchange Inc.","36,980,635.75"
"PVH","PVH CORP","US6936561009","B3V9F12","0.0519","Consumer Discretionary","Equity","$36,509,455","312,367","116.88","New York Stock Exchange Inc.","36,509,454.96"
"NTAP","NETAPP INC","US64110D1046","2630643","0.0518","Information Technology","Equity","$36,457,069","1,180,987","30.87","NASDAQ","36,457,068.69"
"DHI","D R HORTON INC","US23331A1097","2250687","0.0516","Consumer Discretionary","Equity","$36,287,804","1,263,943","28.71","New York Stock Exchange Inc.","36,287,803.53"
"WYN","WYNDHAM WORLDWIDE CORP","US98310W1080","B198391","0.0515","Consumer Discretionary","Equity","$36,236,243","454,658","79.70","New York Stock Exchange Inc.","36,236,242.60"
"HBAN","HUNTINGTON BANCSHARES INC","US4461501045","2445966","0.0513","Financials","Equity","$36,048,603","3,062,753","11.77","NASDAQ","36,048,602.81"
"LLL","L-3 COMMUNICATIONS HOLDINGS INC","US5024241045","2247366","0.0513","Industrials","Equity","$36,048,480","311,973","115.55","New York Stock Exchange Inc.","36,048,480.15"
"FFIV","F5 NETWORKS INC","US3156161024","2427599","0.0511","Information Technology","Equity","$35,923,764","271,738","132.20","NASDAQ","35,923,763.60"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","US4595061015","2464165","0.0510","Materials","Equity","$35,822,565","305,549","117.24","New York Stock Exchange Inc.","35,822,564.76"
"DRI","DARDEN RESTAURANTS INC","US2371941053","2289874","0.0508","Consumer Discretionary","Equity","$35,695,139","476,507","74.91","New York Stock Exchange Inc.","35,695,139.37"
"BLL","BALL CORP","US0584981064","2073022","0.0507","Materials","Equity","$35,645,372","522,200","68.26","New York Stock Exchange Inc.","35,645,372.00"
"BBY","BEST BUY INC","US0865161014","2094670","0.0505","Consumer Discretionary","Equity","$35,491,872","1,109,121","32.00","New York Stock Exchange Inc.","35,491,872.00"
"CAM","CAMERON INTERNATIONAL CORP","US13342B1052","2222233","0.0505","Energy","Equity","$35,478,360","725,084","48.93","New York Stock Exchange Inc.","35,478,360.12"
"CMS","CMS ENERGY CORP","US1258961002","2219224","0.0500","Utilities","Equity","$35,145,237","1,042,576","33.71","New York Stock Exchange Inc.","35,145,236.96"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","US3021301094","2325507","0.0499","Industrials","Equity","$35,073,742","722,574","48.54","NASDAQ","35,073,741.96"
"GPS","GAP INC","US3647601083","2360326","0.0498","Consumer Discretionary","Equity","$35,047,093","995,939","35.19","New York Stock Exchange Inc.","35,047,093.41"
"CA","CA INC","US12673P1057","2214832","0.0497","Information Technology","Equity","$34,918,440","1,195,837","29.20","NASDAQ","34,918,440.40"
"SPLS","STAPLES INC","US8550301027","2841489","0.0496","Consumer Discretionary","Equity","$34,872,603","2,420,028","14.41","NASDAQ","34,872,603.48"
"MAS","MASCO CORP","US5745991068","2570200","0.0489","Industrials","Equity","$34,396,775","1,312,854","26.20","New York Stock Exchange Inc.","34,396,774.80"
"CSC","COMPUTER SCIENCES CORP","US2053631048","2215200","0.0485","Information Technology","Equity","$34,117,529","521,595","65.41","New York Stock Exchange Inc.","34,117,528.95"
"LEN","LENNAR A CORP","US5260571048","2511920","0.0484","Consumer Discretionary","Equity","$34,027,006","675,273","50.39","New York Stock Exchange Inc.","34,027,006.47"
"CPB","CAMPBELL SOUP","US1344291091","2162845","0.0478","Consumer Staples","Equity","$33,607,700","672,154","50.00","New York Stock Exchange Inc.","33,607,700.00"
"HAS","HASBRO INC","US4180561072","2414580","0.0477","Consumer Discretionary","Equity","$33,537,696","423,242","79.24","NASDAQ","33,537,696.08"
"MCHP","MICROCHIP TECHNOLOGY INC","US5950171042","2592174","0.0476","Information Technology","Equity","$33,497,910","764,269","43.83","NASDAQ","33,497,910.27"
"UNM","UNUM GROUP","US91529Y1064","2433842","0.0476","Financials","Equity","$33,479,305","942,548","35.52","New York Stock Exchange Inc.","33,479,304.96"
"COH","COACH INC","US1897541041","2646015","0.0471","Consumer Discretionary","Equity","$33,115,332","1,043,660","31.73","New York Stock Exchange Inc.","33,115,331.80"
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","US4606901001","2466321","0.0469","Consumer Discretionary","Equity","$32,988,924","1,559,760","21.15","New York Stock Exchange Inc.","32,988,924.00"
"TRIP","TRIPADVISOR INC","US8969452015","B6ZC3N6","0.0469","Consumer Discretionary","Equity","$32,968,972","422,896","77.96","NASDAQ","32,968,972.16"
"CPGX","COLUMBIA PIPELINE GROUP INC","US1982801094","BZ03VL1","0.0468","Energy","Equity","$32,940,801","1,202,219","27.40","New York Stock Exchange Inc.","32,940,800.60"
"VAR","VARIAN MEDICAL SYSTEMS INC","US92220P1057","2927516","0.0468","Health Care","Equity","$32,929,014","377,021","87.34","New York Stock Exchange Inc.","32,929,014.14"
"NEM","NEWMONT MINING CORP","US6516391066","2636607","0.0466","Materials","Equity","$32,756,195","2,003,437","16.35","New York Stock Exchange Inc.","32,756,194.95"
"GMCR","KEURIG GREEN MOUNTAIN INC","US49271M1009","BKQVM44","0.0465","Consumer Staples","Equity","$32,711,000","436,263","74.98","NASDAQ","32,710,999.74"
"AES","AES CORP","US00130H1059","2002479","0.0462","Utilities","Equity","$32,454,162","2,577,773","12.59","New York Stock Exchange Inc.","32,454,162.07"
"ETFC","E*TRADE FINANCIAL CORP.","US2692464017","2299011","0.0456","Financials","Equity","$32,063,796","1,095,075","29.28","NASDAQ","32,063,796.00"
"CMA","COMERICA INC","US2003401070","2212870","0.0455","Financials","Equity","$31,972,572","672,399","47.55","New York Stock Exchange Inc.","31,972,572.45"
"KLAC","KLA TENCOR CORP","US4824801009","2480138","0.0452","Information Technology","Equity","$31,800,456","604,112","52.64","NASDAQ","31,800,455.68"
"HAR","HARMAN INTERNATIONAL INDUSTRIES IN","US4130861093","2411138","0.0451","Consumer Discretionary","Equity","$31,710,585","268,711","118.01","New York Stock Exchange Inc.","31,710,585.11"
"GT","GOODYEAR TIRE & RUBBER","US3825501014","2378200","0.0449","Consumer Discretionary","Equity","$31,598,601","1,018,981","31.01","NASDAQ","31,598,600.81"
"CTAS","CINTAS CORP","US1729081059","2197137","0.0447","Industrials","Equity","$31,422,991","358,669","87.61","NASDAQ","31,422,991.09"
"WYNN","WYNN RESORTS LTD","US9831341071","2963811","0.0444","Consumer Discretionary","Equity","$31,184,679","307,936","101.27","NASDAQ","31,184,678.72"
"CINF","CINCINNATI FINANCIAL CORP","US1720621010","2196888","0.0442","Financials","Equity","$31,047,173","558,905","55.55","NASDAQ","31,047,172.75"
"QRVO","QORVO INC","US74736K1016","BR9YYP4","0.0441","Information Technology","Equity","$31,029,339","565,919","54.83","NASDAQ","31,029,338.77"
"HRL","HORMEL FOODS CORP","US4404521001","2437264","0.0440","Consumer Staples","Equity","$30,971,155","509,394","60.80","New York Stock Exchange Inc.","30,971,155.20"
"CNP","CENTERPOINT ENERGY INC","US15189T1079","2440637","0.0440","Utilities","Equity","$30,956,527","1,625,868","19.04","New York Stock Exchange Inc.","30,956,526.72"
"TMK","TORCHMARK CORP","US8910271043","2896713","0.0425","Financials","Equity","$29,863,573","476,369","62.69","New York Stock Exchange Inc.","29,863,572.61"
"XRAY","DENTSPLY INTERNATIONAL INC","US2490301072","2364339","0.0424","Health Care","Equity","$29,804,948","528,082","56.44","NASDAQ","29,804,948.08"
"KORS","MICHAEL KORS HOLDINGS LTD","VGG607541015","B7341C6","0.0422","Consumer Discretionary","Equity","$29,640,918","750,593","39.49","New York Stock Exchange Inc.","29,640,917.57"
"SCG","SCANA CORP","US80589M1027","2545844","0.0420","Utilities","Equity","$29,517,907","540,621","54.60","New York Stock Exchange Inc.","29,517,906.60"
"TSS","TOTAL SYSTEM SERVICES INC","US8919061098","2897697","0.0419","Information Technology","Equity","$29,456,640","619,618","47.54","New York Stock Exchange Inc.","29,456,639.72"
"JBHT","JB HUNT TRANSPORT SERVICES INC","US4456581077","2445416","0.0418","Industrials","Equity","$29,372,887","348,681","84.24","NASDAQ","29,372,887.44"
"MAT","MATTEL INC","US5770811025","2572303","0.0417","Consumer Discretionary","Equity","$29,305,067","1,278,023","22.93","NASDAQ","29,305,067.39"
"FTI","FMC TECHNOLOGIES INC","US30249U1016","2763561","0.0412","Energy","Equity","$28,966,692","872,228","33.21","New York Stock Exchange Inc.","28,966,691.88"
"RHI","ROBERT HALF","US7703231032","2110703","0.0407","Industrials","Equity","$28,596,147","510,281","56.04","New York Stock Exchange Inc.","28,596,147.24"
"VRSN","VERISIGN INC","US92343E1029","2142922","0.0400","Information Technology","Equity","$28,127,019","395,765","71.07","NASDAQ","28,127,018.55"
"RL","RALPH LAUREN CORPORATION","US7512121010","B4V9661","0.0394","Consumer Discretionary","Equity","$27,730,066","228,231","121.50","New York Stock Exchange Inc.","27,730,066.50"
"NWSA","NEWS CORP CLASS A","US65249B1098","BBGVT40","0.0393","Consumer Discretionary","Equity","$27,613,535","1,891,338","14.60","NASDAQ","27,613,534.80"
"PCL","PLUM CREEK TIMBER COMPANY REIT INC","US7292511083","2692397","0.0392","Financials","Equity","$27,573,065","663,452","41.56","New York Stock Exchange Inc.","27,573,065.12"
"OKE","ONEOK INC","US6826801036","2130109","0.0390","Energy","Equity","$27,455,291","788,492","34.82","New York Stock Exchange Inc.","27,455,291.44"
"LUK","LEUCADIA CORP","US5272881047","2513012","0.0390","Financials","Equity","$27,443,197","1,191,111","23.04","New York Stock Exchange Inc.","27,443,197.44"
"ARG","AIRGAS INC","US0093631028","2011561","0.0376","Materials","Equity","$26,429,433","256,746","102.94","New York Stock Exchange Inc.","26,429,433.24"
"DISCK","DISCOVERY COMMUNICATIONS-C","US25470F3029","B3D7KG4","0.0375","Consumer Discretionary","Equity","$26,351,959","986,226","26.72","NASDAQ","26,351,958.72"
"FLR","FLUOR CORP","US3434121022","2696838","0.0374","Industrials","Equity","$26,322,978","557,454","47.22","New York Stock Exchange Inc.","26,322,977.88"
"POM","PEPCO HOLDINGS INC","US7132911022","2971698","0.0364","Utilities","Equity","$25,608,348","956,249","26.78","New York Stock Exchange Inc.","25,608,348.22"
"PNW","PINNACLE WEST CORP","US7234841010","2048804","0.0362","Utilities","Equity","$25,455,806","418,337","60.85","New York Stock Exchange Inc.","25,455,806.45"
"NRG","NRG ENERGY INC","US6293775085","2212922","0.0359","Utilities","Equity","$25,231,611","1,259,691","20.03","New York Stock Exchange Inc.","25,231,610.73"
"LEG","LEGGETT & PLATT INC","US5246601075","2510682","0.0355","Consumer Discretionary","Equity","$24,962,844","520,493","47.96","New York Stock Exchange Inc.","24,962,844.28"
"PHM","PULTEGROUP INC","US7458671010","2708841","0.0352","Consumer Discretionary","Equity","$24,726,947","1,238,825","19.96","New York Stock Exchange Inc.","24,726,947.00"
"FMC","FMC CORP","US3024913036","2328603","0.0348","Materials","Equity","$24,462,090","504,373","48.50","New York Stock Exchange Inc.","24,462,090.50"
"SWN","SOUTHWESTERN ENERGY","US8454671095","2828619","0.0344","Energy","Equity","$24,222,854","1,461,850","16.57","New York Stock Exchange Inc.","24,222,854.50"
"URI","UNITED RENTALS INC","US9113631090","2134781","0.0341","Industrials","Equity","$23,980,679","366,285","65.47","New York Stock Exchange Inc.","23,980,678.95"
"ZION","ZIONS BANCORPORATION","US9897011071","2989828","0.0341","Financials","Equity","$23,976,481","767,493","31.24","NASDAQ","23,976,481.32"
"FLS","FLOWSERVE CORP","US34354P1057","2288406","0.0337","Industrials","Equity","$23,714,829","509,558","46.54","New York Stock Exchange Inc.","23,714,829.32"
"NDAQ","NASDAQ OMX GROUP INC.","US6311031081","2965107","0.0335","Financials","Equity","$23,555,252","448,928","52.47","NASDAQ","23,555,252.16"
"TGNA","TEGNA INC","US87901J1051","BZ0P3Z5","0.0334","Consumer Discretionary","Equity","$23,520,862","856,862","27.45","New York Stock Exchange Inc.","23,520,861.90"
"HP","HELMERICH & PAYNE INC","US4234521015","2420101","0.0332","Energy","Equity","$23,365,190","406,634","57.46","New York Stock Exchange Inc.","23,365,189.64"
"XYL","XYLEM INC","US98419M1009","B3P2CN8","0.0330","Industrials","Equity","$23,218,615","685,117","33.89","New York Stock Exchange Inc.","23,218,615.13"
"AIV","APARTMENT INVESTMENT & MANAGEMENT","US03748R1014","2057059","0.0328","Financials","Equity","$23,064,936","591,257","39.01","New York Stock Exchange Inc.","23,064,935.57"
"CVC","CABLEVISION SYSTEMS CORP CLASS A","US12686C1099","2162243","0.0328","Consumer Discretionary","Equity","$23,059,248","835,480","27.60","New York Stock Exchange Inc.","23,059,248.00"
"RRC","RANGE RESOURCES CORP","US75281A1097","2523334","0.0326","Energy","Equity","$22,947,926","629,055","36.48","New York Stock Exchange Inc.","22,947,926.40"
"NAVI","NAVIENT CORP","US63938C1080","BLP5GX1","0.0326","Financials","Equity","$22,935,055","1,469,254","15.61","NASDAQ","22,935,054.94"
"ALLE","ALLEGION PLC","IE00BFRT3W74","BFRT3W7","0.0323","Industrials","Equity","$22,722,694","361,366","62.88","New York Stock Exchange Inc.","22,722,694.08"
"PKI","PERKINELMER INC.","US7140461093","2305844","0.0323","Health Care","Equity","$22,680,842","429,155","52.85","New York Stock Exchange Inc.","22,680,841.75"
"FTR","FRONTIER COMMUNICATIONS CORP","US35906A1088","2197933","0.0316","Telecommunications","Equity","$22,243,636","4,352,962","5.11","NASDAQ","22,243,635.82"
"GAS","AGL RESOURCES INC.","US0012041069","2060961","0.0311","Utilities","Equity","$21,838,857","454,692","48.03","New York Stock Exchange Inc.","21,838,856.76"
"ADT","ADT CORPORATION","US00101J1060","B7XWRM2","0.0308","Industrials","Equity","$21,668,930","647,607","33.46","New York Stock Exchange Inc.","21,668,930.22"
"AVY","AVERY DENNISON CORP","US0536111091","2066408","0.0301","Materials","Equity","$21,181,487","345,144","61.37","New York Stock Exchange Inc.","21,181,487.28"
"IRM","IRON MOUNTAIN INC","US46284V1017","BVFTF03","0.0301","Financials","Equity","$21,175,712","710,356","29.81","New York Stock Exchange Inc.","21,175,712.36"
"THC","TENET HEALTHCARE CORP.","US88033G4073","B8DMK08","0.0294","Health Care","Equity","$20,675,600","375,920","55.00","New York Stock Exchange Inc.","20,675,600.00"
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","US8110651010","B39QT24","0.0294","Consumer Discretionary","Equity","$20,643,223","358,763","57.54","New York Stock Exchange Inc.","20,643,223.02"
"JEC","JACOBS ENGINEERING GROUP INC","US4698141078","2469052","0.0289","Industrials","Equity","$20,301,216","476,219","42.63","New York Stock Exchange Inc.","20,301,215.97"
"NI","NISOURCE INC","US65473P1057","2645409","0.0287","Utilities","Equity","$20,174,727","1,198,736","16.83","New York Stock Exchange Inc.","20,174,726.88"
"MUR","MURPHY OIL CORP","US6267171022","2611206","0.0284","Energy","Equity","$19,995,837","631,780","31.65","New York Stock Exchange Inc.","19,995,837.00"
"NFX","NEWFIELD EXPLORATION","US6512901082","2635079","0.0284","Energy","Equity","$19,997,516","614,363","32.55","New York Stock Exchange Inc.","19,997,515.65"
"AIZ","ASSURANT INC","US04621X1081","2331430","0.0281","Financials","Equity","$19,726,041","257,285","76.67","New York Stock Exchange Inc.","19,726,040.95"
"TDC","TERADATA CORP","US88076W1036","B247H10","0.0278","Information Technology","Equity","$19,525,991","538,351","36.27","New York Stock Exchange Inc.","19,525,990.77"
"TE","TECO ENERGY INC","US8723751009","2880255","0.0277","Utilities","Equity","$19,482,094","891,629","21.85","New York Stock Exchange Inc.","19,482,093.65"
"PBCT","PEOPLES UNITED FINANCIAL INC","US7127041058","B1W41J2","0.0271","Financials","Equity","$19,068,649","1,166,635","16.34","NASDAQ","19,068,649.07"
"GRMN","GARMIN LTD","CH0114405324","B3Z5T14","0.0270","Consumer Discretionary","Equity","$18,947,845","457,346","41.43","NASDAQ","18,947,844.78"
"HCBK","HUDSON CITY BANCORP INC","US4436831071","2437952","0.0269","Financials","Equity","$18,882,032","1,822,590","10.36","NASDAQ","18,882,032.40"
"GME","GAMESTOP CORP CLASS A","US36467W1099","B0LLFT5","0.0267","Consumer Discretionary","Equity","$18,758,446","404,364","46.39","New York Stock Exchange Inc.","18,758,445.96"
"R","RYDER SYSTEM INC","US7835491082","2760669","0.0264","Industrials","Equity","$18,576,206","202,113","91.91","New York Stock Exchange Inc.","18,576,205.83"
"PWR","QUANTA SERVICES INC.","US74762E1029","2150204","0.0263","Industrials","Equity","$18,483,748","799,816","23.11","New York Stock Exchange Inc.","18,483,747.76"
"LM","LEGG MASON INC","US5249011058","2510615","0.0258","Financials","Equity","$18,121,180","369,971","48.98","New York Stock Exchange Inc.","18,121,179.58"
"AN","AUTONATION INC","US05329W1027","2732635","0.0251","Consumer Discretionary","Equity","$17,643,158","285,488","61.80","New York Stock Exchange Inc.","17,643,158.40"
"DNB","DUN & BRADSTREET CORP","US26483E1001","2636254","0.0243","Industrials","Equity","$17,069,962","136,059","125.46","New York Stock Exchange Inc.","17,069,962.14"
"FLIR","FLIR SYSTEMS INC","US3024451011","2344717","0.0232","Information Technology","Equity","$16,334,277","531,196","30.75","NASDAQ","16,334,277.00"
