iShares Japan Large-Cap ETF
Inception Date,"Oct 23, 2001"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$83,109,145"
Shares Outstanding,"1,500,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"6503","MITSUBISHI ELECTRIC CORP","JP3902400005","6597045","0.8993","Industrials","Equity","Japan","$742,030","70,000","10.60","Tokyo Stock Exchange","USD","JPY","125.00","742,029.68"
"6861","KEYENCE CORP","JP3236200006","6490995","0.8949","Information Technology","Equity","Japan","$738,415","1,536","480.74","Tokyo Stock Exchange","USD","JPY","125.00","738,415.46"
"4063","SHIN ETSU CHEMICAL LTD","JP3371200001","6804585","0.8892","Materials","Equity","Japan","$733,729","12,500","58.70","Tokyo Stock Exchange","USD","JPY","125.00","733,729.35"
"8031","MITSUI LTD","JP3893600001","6597302","0.8669","Industrials","Equity","Japan","$715,319","56,500","12.66","Tokyo Stock Exchange","USD","JPY","125.00","715,318.61"
"6594","NIDEC CORP","JP3734800000","6640682","0.8532","Industrials","Equity","Japan","$704,028","8,000","88.00","Tokyo Stock Exchange","USD","JPY","125.00","704,028.16"
"8750","THE DAI-ICHI LIFE INSURANCE CO LTD","JP3476480003","B601QS4","0.8463","Financials","Equity","Japan","$698,284","36,000","19.40","Tokyo Stock Exchange","USD","JPY","125.00","698,283.93"
"5401","NIPPON STEEL & SUMITOMO METAL CORP","JP3381000003","6642569","0.8239","Materials","Equity","Japan","$679,809","300,045","2.27","Tokyo Stock Exchange","USD","JPY","125.00","679,809.14"
"4578","OTSUKA HOLDINGS LTD","JP3188220002","B5LTM93","0.8006","Health Care","Equity","Japan","$660,616","17,500","37.75","Tokyo Stock Exchange","USD","JPY","125.00","660,616.42"
"8001","ITOCHU CORP","JP3143600009","6467803","0.7865","Industrials","Equity","Japan","$648,926","52,500","12.36","Tokyo Stock Exchange","USD","JPY","125.00","648,925.96"
"7974","NINTENDO CO LTD","JP3756600007","6639550","0.7805","Information Technology","Equity","Japan","$644,026","3,500","184.01","Tokyo Stock Exchange","USD","JPY","125.00","644,025.76"
"6367","DAIKIN INDUSTRIES LTD","JP3481800005","6250724","0.7692","Industrials","Equity","Japan","$634,701","9,500","66.81","Tokyo Stock Exchange","USD","JPY","125.00","634,701.39"
"8591","ORIX CORP","JP3200450009","6661144","0.7536","Financials","Equity","Japan","$621,793","42,000","14.80","Tokyo Stock Exchange","USD","JPY","125.00","621,792.87"
"4901","FUJIFILM HOLDINGS CORP","JP3814000000","6356525","0.7431","Information Technology","Equity","Japan","$613,143","15,500","39.56","Tokyo Stock Exchange","USD","JPY","125.00","613,142.53"
"6326","KUBOTA CORP","JP3266400005","6497509","0.7297","Industrials","Equity","Japan","$602,088","37,000","16.27","Tokyo Stock Exchange","USD","JPY","125.00","602,088.08"
"4523","EISAI LTD","JP3160400002","6307200","0.7078","Health Care","Equity","Japan","$584,007","8,500","68.71","Tokyo Stock Exchange","USD","JPY","125.00","584,007.36"
"8309","SUMITOMO MITSUI TRUST HOLDINGS INC","JP3892100003","6431897","0.6965","Financials","Equity","Japan","$574,707","125,040","4.60","Tokyo Stock Exchange","USD","JPY","125.00","574,706.83"
"7741","HOYA CORP","JP3837800006","6441506","0.6900","Health Care","Equity","Japan","$569,291","13,500","42.17","Tokyo Stock Exchange","USD","JPY","125.00","569,290.77"
"6971","KYOCERA CORP","JP3249600002","6499260","0.6779","Information Technology","Equity","Japan","$559,350","11,000","50.85","Tokyo Stock Exchange","USD","JPY","125.00","559,350.37"
"6301","KOMATSU LTD","JP3304200003","6496584","0.6771","Industrials","Equity","Japan","$558,660","30,500","18.32","Tokyo Stock Exchange","USD","JPY","125.00","558,660.35"
"7011","MITSUBISHI HEAVY INDUSTRIES LTD","JP3900000005","6597067","0.6480","Industrials","Equity","Japan","$534,681","105,000","5.09","Tokyo Stock Exchange","USD","JPY","125.00","534,681.39"
"8830","SUMITOMO REALTY & DEVELOPMENT LTD","JP3409000001","6858902","0.6421","Financials","Equity","Japan","$529,821","15,000","35.32","Tokyo Stock Exchange","USD","JPY","125.00","529,821.19"
"1925","DAIWA HOUSE INDUSTRY LTD","JP3505000004","6251363","0.6400","Financials","Equity","Japan","$528,045","21,000","25.15","Tokyo Stock Exchange","USD","JPY","125.00","528,045.12"
"8725","MS&AD INSURANCE GROUP HOLDINGS INC","JP3890310000","B2Q4CS1","0.6398","Financials","Equity","Japan","$527,905","17,000","31.05","Tokyo Stock Exchange","USD","JPY","125.00","527,905.12"
"6273","SMC (JAPAN) CORP","JP3162600005","6763965","0.6375","Industrials","Equity","Japan","$526,029","2,100","250.49","Tokyo Stock Exchange","USD","JPY","125.00","526,029.04"
"7269","SUZUKI MOTOR CORP","JP3397200001","6865504","0.6290","Consumer Discretionary","Equity","Japan","$519,029","14,000","37.07","Tokyo Stock Exchange","USD","JPY","125.00","519,028.76"
"2502","ASAHI GROUP HOLDINGS LTD","JP3116000005","6054409","0.6172","Consumer Staples","Equity","Japan","$509,300","15,000","33.95","Tokyo Stock Exchange","USD","JPY","125.00","509,300.37"
"4661","ORIENTAL LAND LTD","JP3198900007","6648891","0.5780","Consumer Discretionary","Equity","Japan","$476,959","7,500","63.59","Tokyo Stock Exchange","USD","JPY","125.00","476,959.08"
"4568","DAIICHI SANKYO LTD","JP3475350009","B0J7D91","0.5578","Health Care","Equity","Japan","$460,269","21,503","21.40","Tokyo Stock Exchange","USD","JPY","125.00","460,268.62"
"2802","AJINOMOTO INC","JP3119600009","6010906","0.5573","Consumer Staples","Equity","Japan","$459,858","20,000","22.99","Tokyo Stock Exchange","USD","JPY","125.00","459,858.39"
"8630","SOMPO JAPAN NIPPONKOA HOLDINGS INC","JP3165000005","B62G7K6","0.5508","Financials","Equity","Japan","$454,498","13,000","34.96","Tokyo Stock Exchange","USD","JPY","125.00","454,498.18"
"4528","ONO PHARMACEUTICAL CO LTD","JP3197600004","6660107","0.5488","Health Care","Equity","Japan","$452,778","3,500","129.37","Tokyo Stock Exchange","USD","JPY","125.00","452,778.11"
"4324","DENTSU INC","JP3551520004","6416281","0.5438","Consumer Discretionary","Equity","Japan","$448,658","8,000","56.08","Tokyo Stock Exchange","USD","JPY","125.00","448,657.95"
"8053","SUMITOMO CORP","JP3404600003","6858946","0.5414","Industrials","Equity","Japan","$446,684","39,500","11.31","Tokyo Stock Exchange","USD","JPY","125.00","446,683.87"
"9021","WEST JAPAN RAILWAY","JP3659000008","6957995","0.5406","Industrials","Equity","Japan","$446,034","6,000","74.34","Tokyo Stock Exchange","USD","JPY","125.00","446,033.84"
"9201","JAPAN AIRLINES LTD","JP3705200008","B8BRV46","0.5402","Industrials","Equity","Japan","$445,758","11,500","38.76","Tokyo Stock Exchange","USD","JPY","125.00","445,757.83"
"4507","SHIONOGI LTD","JP3347200002","6804682","0.5333","Health Care","Equity","Japan","$440,018","10,000","44.00","Tokyo Stock Exchange","USD","JPY","125.00","440,017.60"
"2503","KIRIN HOLDINGS LTD","JP3258000003","6493745","0.5327","Consumer Staples","Equity","Japan","$439,542","29,000","15.16","Tokyo Stock Exchange","USD","JPY","125.00","439,541.58"
"9735","SECOM LTD","JP3421800008","6791591","0.5278","Industrials","Equity","Japan","$435,517","6,500","67.00","Tokyo Stock Exchange","USD","JPY","125.00","435,517.42"
"8267","AEON LTD","JP3388200002","6480048","0.5210","Consumer Staples","Equity","Japan","$429,897","27,500","15.63","Tokyo Stock Exchange","USD","JPY","125.00","429,897.20"
"9531","TOKYO GAS LTD","JP3573000001","6895448","0.5081","Utilities","Equity","Japan","$419,237","75,000","5.59","Tokyo Stock Exchange","USD","JPY","125.00","419,236.77"
"6502","TOSHIBA CORP","JP3592200004","6897217","0.4937","Industrials","Equity","Japan","$407,392","135,000","3.02","Tokyo Stock Exchange","USD","JPY","125.00","407,392.30"
"3402","TORAY INDUSTRIES INC","JP3621000003","6897143","0.4672","Materials","Equity","Japan","$385,455","50,000","7.71","Tokyo Stock Exchange","USD","JPY","125.00","385,455.42"
"8308","RESONA HOLDINGS INC","JP3500610005","6421553","0.4569","Financials","Equity","Japan","$376,983","69,500","5.42","Tokyo Stock Exchange","USD","JPY","125.00","376,983.08"
"8113","UNICHARM CORP","JP3951600000","6911485","0.4541","Consumer Staples","Equity","Japan","$374,681","15,500","24.17","Tokyo Stock Exchange","USD","JPY","125.00","374,680.99"
"5802","SUMITOMO ELECTRIC INDUSTRIES LTD","JP3407400005","6858708","0.4535","Consumer Discretionary","Equity","Japan","$374,215","25,000","14.97","Tokyo Stock Exchange","USD","JPY","125.00","374,214.97"
"8601","DAIWA SECURITIES GROUP INC","JP3502200003","6251448","0.4530","Financials","Equity","Japan","$373,775","50,000","7.48","Tokyo Stock Exchange","USD","JPY","125.00","373,774.95"
"9502","CHUBU ELECTRIC POWER INC","JP3526600006","6195609","0.4506","Utilities","Equity","Japan","$371,805","22,500","16.52","Tokyo Stock Exchange","USD","JPY","125.00","371,804.87"
"1605","INPEX CORP","JP3294460005","B10RB15","0.4317","Energy","Equity","Japan","$356,198","34,000","10.48","Tokyo Stock Exchange","USD","JPY","125.00","356,198.25"
"9202","ANA HOLDINGS INC","JP3429800000","6014908","0.4312","Industrials","Equity","Japan","$355,798","110,000","3.23","Tokyo Stock Exchange","USD","JPY","125.00","355,798.23"
"9503","KANSAI ELECTRIC POWER INC","JP3228600007","6483489","0.4206","Utilities","Equity","Japan","$347,018","25,500","13.61","Tokyo Stock Exchange","USD","JPY","125.00","347,017.88"
"6201","TOYOTA INDUSTRIES CORP","JP3634600005","6900546","0.4204","Consumer Discretionary","Equity","Japan","$346,854","6,500","53.36","Tokyo Stock Exchange","USD","JPY","125.00","346,853.87"
"6988","NITTO DENKO CORP","JP3684000007","6641801","0.4186","Materials","Equity","Japan","$345,374","5,000","69.07","Tokyo Stock Exchange","USD","JPY","125.00","345,373.81"
"5411","JFE HOLDINGS INC","JP3386030005","6543792","0.4013","Materials","Equity","Japan","$331,096","18,025","18.37","Tokyo Stock Exchange","USD","JPY","125.00","331,096.44"
"2267","YAKULT HONSHA LTD","JP3931600005","6985112","0.3970","Consumer Staples","Equity","Japan","$327,613","5,000","65.52","Tokyo Stock Exchange","USD","JPY","125.00","327,613.10"
"4543","TERUMO CORP","JP3546800008","6885074","0.3942","Health Care","Equity","Japan","$325,233","11,500","28.28","Tokyo Stock Exchange","USD","JPY","125.00","325,233.01"
"4911","SHISEIDO LTD","JP3351600006","6805265","0.3934","Consumer Staples","Equity","Japan","$324,613","12,500","25.97","Tokyo Stock Exchange","USD","JPY","125.00","324,612.98"
"3407","ASAHI KASEI CORP","JP3111200006","6054603","0.3919","Materials","Equity","Japan","$323,373","40,000","8.08","Tokyo Stock Exchange","USD","JPY","125.00","323,372.93"
"5020","JX HOLDINGS INC","JP3386450005","B627LW9","0.3836","Energy","Equity","Japan","$316,497","78,540","4.03","Tokyo Stock Exchange","USD","JPY","125.00","316,497.44"
"8002","MARUBENI CORP","JP3877600001","6569464","0.3715","Industrials","Equity","Japan","$306,564","54,500","5.63","Tokyo Stock Exchange","USD","JPY","125.00","306,563.86"
"1928","SEKISUI HOUSE LTD","JP3420600003","6793906","0.3703","Consumer Discretionary","Equity","Japan","$305,532","20,000","15.28","Tokyo Stock Exchange","USD","JPY","125.00","305,532.22"
"6702","FUJITSU LTD","JP3818000006","6356945","0.3665","Information Technology","Equity","Japan","$302,412","60,000","5.04","Tokyo Stock Exchange","USD","JPY","125.00","302,412.10"
"4188","MITSUBISHI CHEMICAL CORP","JP3897700005","B0JQTJ0","0.3611","Materials","Equity","Japan","$297,958","48,000","6.21","Tokyo Stock Exchange","USD","JPY","125.00","297,957.52"
"8035","TOKYO ELECTRON LTD","JP3571400005","6895675","0.3569","Information Technology","Equity","Japan","$294,460","5,500","53.54","Tokyo Stock Exchange","USD","JPY","125.00","294,459.78"
"9064","YAMATO HOLDINGS LTD","JP3940000007","6985565","0.3453","Industrials","Equity","Japan","$284,911","12,500","22.79","Tokyo Stock Exchange","USD","JPY","125.00","284,911.40"
"7202","ISUZU MOTORS LTD","JP3137200006","6467104","0.3426","Consumer Discretionary","Equity","Japan","$282,665","20,500","13.79","Tokyo Stock Exchange","USD","JPY","125.00","282,665.31"
"4005","SUMITOMO CHEMICAL LTD","JP3401400001","6858560","0.3402","Materials","Equity","Japan","$280,731","55,000","5.10","Tokyo Stock Exchange","USD","JPY","125.00","280,731.23"
"9532","OSAKA GAS LTD","JP3180400008","6661768","0.3251","Utilities","Equity","Japan","$268,279","65,000","4.13","Tokyo Stock Exchange","USD","JPY","125.00","268,278.73"
"6762","TDK CORP","JP3538800008","6869302","0.3192","Information Technology","Equity","Japan","$263,371","4,000","65.84","Tokyo Stock Exchange","USD","JPY","125.00","263,370.53"
"6701","NEC CORP","JP3733000008","6640400","0.3180","Information Technology","Equity","Japan","$262,410","80,000","3.28","Tokyo Stock Exchange","USD","JPY","125.00","262,410.50"
"9005","TOKYU CORP","JP3574200006","6896548","0.3153","Industrials","Equity","Japan","$260,130","35,000","7.43","Tokyo Stock Exchange","USD","JPY","125.00","260,130.41"
"5713","SUMITOMO METAL MINING LTD","JP3402600005","6858849","0.3131","Materials","Equity","Japan","$258,330","20,000","12.92","Tokyo Stock Exchange","USD","JPY","125.00","258,330.33"
"4519","CHUGAI PHARMACEUTICAL LTD","JP3519400000","6196408","0.3088","Health Care","Equity","Japan","$254,810","6,500","39.20","Tokyo Stock Exchange","USD","JPY","125.00","254,810.19"
"5333","NGK INSULATORS LTD","JP3695200000","6619507","0.3074","Industrials","Equity","Japan","$253,610","10,000","25.36","Tokyo Stock Exchange","USD","JPY","125.00","253,610.14"
"5201","ASAHI GLASS LTD","JP3112000009","6055208","0.2975","Industrials","Equity","Japan","$245,450","40,000","6.14","Tokyo Stock Exchange","USD","JPY","125.00","245,449.82"
"6586","MAKITA CORP","JP3862400003","6555805","0.2941","Industrials","Equity","Japan","$242,650","4,500","53.92","Tokyo Stock Exchange","USD","JPY","125.00","242,649.71"
"7259","AISIN SEIKI LTD","JP3102000001","6010702","0.2819","Consumer Discretionary","Equity","Japan","$232,569","6,000","38.76","Tokyo Stock Exchange","USD","JPY","125.00","232,569.30"
"7752","RICOH CO LTD","JP3973400009","6738220","0.2808","Information Technology","Equity","Japan","$231,719","23,500","9.86","Tokyo Stock Exchange","USD","JPY","125.00","231,719.27"
"9843","NITORI HOLDINGS LTD","JP3756100008","6644800","0.2758","Consumer Discretionary","Equity","Japan","$227,609","2,500","91.04","Tokyo Stock Exchange","USD","JPY","125.00","227,609.10"
"1803","SHIMIZU CORP","JP3358800005","6804400","0.2754","Industrials","Equity","Japan","$227,209","25,000","9.09","Tokyo Stock Exchange","USD","JPY","125.00","227,209.09"
"7012","KAWASAKI HEAVY INDUSTRIES LTD","JP3224200000","6484620","0.2725","Industrials","Equity","Japan","$224,849","55,000","4.09","Tokyo Stock Exchange","USD","JPY","125.00","224,848.99"
"7912","DAI NIPPON PRINTING LTD","JP3493800001","6250906","0.2683","Industrials","Equity","Japan","$221,369","20,000","11.07","Tokyo Stock Exchange","USD","JPY","125.00","221,368.85"
"9041","KINTETSU GROUP HOLDINGS LTD","JP3260800002","6492968","0.2670","Industrials","Equity","Japan","$220,329","60,000","3.67","Tokyo Stock Exchange","USD","JPY","125.00","220,328.81"
"9508","KYUSHU ELECTRIC POWER INC","JP3246400000","6499806","0.2573","Utilities","Equity","Japan","$212,288","15,000","14.15","Tokyo Stock Exchange","USD","JPY","125.00","212,288.49"
"1801","TAISEI CORP","JP3443600006","6870100","0.2555","Industrials","Equity","Japan","$210,848","35,000","6.02","Tokyo Stock Exchange","USD","JPY","125.00","210,848.43"
"4612","NIPPON PAINT HOLDINGS LTD","JP3749400002","6640507","0.2484","Materials","Equity","Japan","$204,968","7,000","29.28","Tokyo Stock Exchange","USD","JPY","125.00","204,968.20"
"9007","ODAKYU ELECTRIC RAILWAY LTD","JP3196000008","6656106","0.2463","Industrials","Equity","Japan","$203,208","20,000","10.16","Tokyo Stock Exchange","USD","JPY","125.00","203,208.13"
"1802","OBAYASHI CORP","JP3190000004","6656407","0.2438","Industrials","Equity","Japan","$201,208","25,000","8.05","Tokyo Stock Exchange","USD","JPY","125.00","201,208.05"
"4902","KONICA MINOLTA INC","JP3300600008","6496700","0.2434","Information Technology","Equity","Japan","$200,840","16,000","12.55","Tokyo Stock Exchange","USD","JPY","125.00","200,840.03"
"6471","NSK LTD","JP3720800006","6641544","0.2333","Industrials","Equity","Japan","$192,488","15,000","12.83","Tokyo Stock Exchange","USD","JPY","125.00","192,487.70"
"9613","NTT DATA CORP","JP3165700000","6125639","0.2292","Information Technology","Equity","Japan","$189,128","4,000","47.28","Tokyo Stock Exchange","USD","JPY","125.00","189,127.57"
"5938","LIXIL GROUP CORP","JP3626800001","6900212","0.2245","Industrials","Equity","Japan","$185,263","9,000","20.58","Tokyo Stock Exchange","USD","JPY","125.00","185,263.41"
"9501","TOKYO ELECTRIC POWER INC","JP3585800000","6895404","0.2220","Utilities","Equity","Japan","$183,199","25,500","7.18","Tokyo Stock Exchange","USD","JPY","125.00","183,199.33"
"4689","YAHOO JAPAN CORP","JP3933800009","6084848","0.2122","Information Technology","Equity","Japan","$175,071","39,500","4.43","Tokyo Stock Exchange","USD","JPY","125.00","175,071.00"
"6963","ROHM CO LTD","JP3982800009","6747204","0.2094","Information Technology","Equity","Japan","$172,807","3,000","57.60","Tokyo Stock Exchange","USD","JPY","125.00","172,806.91"
"7911","TOPPAN PRINTING LTD","JP3629000005","6897024","0.2079","Industrials","Equity","Japan","$171,527","20,000","8.58","Tokyo Stock Exchange","USD","JPY","125.00","171,526.86"
"5332","TOTO LTD","JP3596200000","6897466","0.2030","Industrials","Equity","Japan","$167,527","10,000","16.75","Tokyo Stock Exchange","USD","JPY","125.00","167,526.70"
"1812","KAJIMA CORP","JP3210200006","6481320","0.2019","Industrials","Equity","Japan","$166,567","30,000","5.55","Tokyo Stock Exchange","USD","JPY","125.00","166,566.66"
"9062","NIPPON EXPRESS LTD","JP3729400006","6642127","0.1975","Industrials","Equity","Japan","$162,967","30,000","5.43","Tokyo Stock Exchange","USD","JPY","125.00","162,966.52"
"9101","NIPPON YUSEN","JP3753000003","6643960","0.1898","Industrials","Equity","Japan","$156,646","55,000","2.85","Tokyo Stock Exchange","USD","JPY","125.00","156,646.27"
"5406","KOBE STEEL LTD","JP3289800009","6496023","0.1894","Materials","Equity","Japan","$156,246","105,000","1.49","Tokyo Stock Exchange","USD","JPY","125.00","156,246.25"
"7731","NIKON CORP","JP3657400002","6642321","0.1851","Consumer Discretionary","Equity","Japan","$152,706","12,500","12.22","Tokyo Stock Exchange","USD","JPY","125.00","152,706.11"
"2282","NH FOODS LTD","JP3743000006","6640767","0.1838","Consumer Staples","Equity","Japan","$151,686","6,000","25.28","Tokyo Stock Exchange","USD","JPY","125.00","151,686.07"
"2651","LAWSON INC","JP3982100004","6266914","0.1832","Consumer Staples","Equity","Japan","$151,206","2,000","75.60","Tokyo Stock Exchange","USD","JPY","125.00","151,206.05"
"4581","TAISHO PHARMACEUTICAL HOLDINGS LTD","JP3442850008","B3QX5G4","0.1743","Health Care","Equity","Japan","$143,846","2,000","71.92","Tokyo Stock Exchange","USD","JPY","125.00","143,845.75"
"8303","SHINSEI BANK LTD","JP3729000004","6730936","0.1676","Financials","Equity","Japan","$138,246","60,000","2.30","Tokyo Stock Exchange","USD","JPY","125.00","138,245.53"
"5711","MITSUBISHI MATERIALS CORP","JP3903000002","6597089","0.1676","Materials","Equity","Japan","$138,246","40,000","3.46","Tokyo Stock Exchange","USD","JPY","125.00","138,245.53"
"2897","NISSIN FOODS HOLDINGS LTD","JP3675600005","6641760","0.1661","Consumer Staples","Equity","Japan","$137,045","3,000","45.68","Tokyo Stock Exchange","USD","JPY","125.00","137,045.48"
"3861","OJI HOLDINGS CORP","JP3174410005","6657701","0.1606","Materials","Equity","Japan","$132,485","30,000","4.42","Tokyo Stock Exchange","USD","JPY","125.00","132,485.30"
"4183","MITSUI CHEMICALS INC","JP3888300005","6597368","0.1598","Materials","Equity","Japan","$131,885","35,000","3.77","Tokyo Stock Exchange","USD","JPY","125.00","131,885.28"
"3405","KURARAY LTD","JP3269600007","6497662","0.1566","Materials","Equity","Japan","$129,189","11,000","11.74","Tokyo Stock Exchange","USD","JPY","125.00","129,189.17"
"1963","JGC CORP","JP3667600005","6473468","0.1559","Industrials","Equity","Japan","$128,645","8,000","16.08","Tokyo Stock Exchange","USD","JPY","125.00","128,645.15"
"5233","TAIHEIYO CEMENT CORP","JP3449020001","6660204","0.1540","Materials","Equity","Japan","$127,045","40,000","3.18","Tokyo Stock Exchange","USD","JPY","125.00","127,045.08"
"9104","MITSUI OSK LINES LTD","JP3362700001","6597584","0.1485","Industrials","Equity","Japan","$122,565","40,000","3.06","Tokyo Stock Exchange","USD","JPY","125.00","122,564.90"
