iShares Russell 1000 Growth ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$30,179,786,418"
Shares Outstanding,"299,300,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"SIAL","SIGMA ALDRICH CORP","US8265521018","2807566","0.0595","Materials","Equity","$18,187,683","130,191","139.70","NASDAQ","18,187,682.70"
"ROP","ROPER TECHNOLOGIES INC","US7766961061","2749602","0.0590","Industrials","Equity","$18,024,053","107,677","167.39","New York Stock Exchange Inc.","18,024,053.03"
"ENDP","ENDO INTERNATIONAL PLC","IE00BJ3V9050","BJ3V905","0.0590","Health Care","Equity","$18,024,208","209,950","85.85","NASDAQ","18,024,207.50"
"CSGP","COSTAR GROUP INC.","US22160N1090","2262864","0.0587","Information Technology","Equity","$17,936,447","90,611","197.95","NASDAQ","17,936,447.45"
"URI","UNITED RENTALS INC","US9113631090","2134781","0.0582","Industrials","Equity","$17,774,909","271,497","65.47","New York Stock Exchange Inc.","17,774,908.59"
"DPZ","DOMINOS PIZZA INC.","US25754A2015","B01SD70","0.0578","Consumer Discretionary","Equity","$17,663,131","154,398","114.40","New York Stock Exchange Inc.","17,663,131.20"
"VNTV","VANTIV INC CLASS A","US92210H1059","B6X55Y2","0.0577","Information Technology","Equity","$17,646,690","400,970","44.01","New York Stock Exchange Inc.","17,646,689.70"
"SCI","SERVICE","US8175651046","2797560","0.0574","Consumer Discretionary","Equity","$17,548,932","565,183","31.05","New York Stock Exchange Inc.","17,548,932.15"
"RPM","RPM INTERNATIONAL INC.","US7496851038","2756174","0.0574","Materials","Equity","$17,531,432","372,692","47.04","New York Stock Exchange Inc.","17,531,431.68"
"QVCA","LIBERTY INTERACTIVE QVC GROUP CORP","US53071M1045","B144703","0.0571","Consumer Discretionary","Equity","$17,465,873","563,052","31.02","NASDAQ","17,465,873.04"
"CDNS","CADENCE DESIGN SYSTEMS INC","US1273871087","2302232","0.0565","Information Technology","Equity","$17,271,532","818,556","21.10","NASDAQ","17,271,531.60"
"FEYE","FIREEYE INC","US31816Q1013","BD4R405","0.0562","Information Technology","Equity","$17,191,248","385,800","44.56","NASDAQ","17,191,248.00"
"LEA","LEAR CORP.","US5218652049","B570P91","0.0558","Consumer Discretionary","Equity","$17,064,578","164,716","103.60","New York Stock Exchange Inc.","17,064,577.60"
"LVNTA","LIBERTY VENTURES - SER A","US53071M8800","B8FK6R9","0.0555","Consumer Discretionary","Equity","$16,975,242","396,340","42.83","NASDAQ","16,975,242.20"
"ALLE","ALLEGION PLC","IE00BFRT3W74","BFRT3W7","0.0550","Industrials","Equity","$16,821,406","267,516","62.88","New York Stock Exchange Inc.","16,821,406.08"
"NVR","NVR INC","US62944T1051","2637785","0.0546","Consumer Discretionary","Equity","$16,687,554","11,352","1,470.01","New York Stock Exchange Inc.","16,687,553.52"
"NWL","NEWELL RUBBER INC","US6512291062","2635701","0.0545","Consumer Discretionary","Equity","$16,669,888","378,775","44.01","New York Stock Exchange Inc.","16,669,887.75"
"HDS","HD SUPPLY HOLDINGS INC","US40416M1053","BBL5981","0.0545","Industrials","Equity","$16,647,062","476,720","34.92","NASDAQ","16,647,062.40"
"BLUE","BLUEBIRD BIO INC","US09609G1004","BBFL7S1","0.0544","Health Care","Equity","$16,635,848","99,909","166.51","NASDAQ","16,635,847.59"
"COO","COOPER COS.","US2166484020","2222631","0.0538","Health Care","Equity","$16,443,149","92,103","178.53","New York Stock Exchange Inc.","16,443,148.59"
"JLL","JONES LANG LASALLE INC.","US48020Q1076","2040640","0.0535","Financials","Equity","$16,352,797","91,336","179.04","New York Stock Exchange Inc.","16,352,797.44"
"SIRO","SIRONA DENTAL SYSTEMS INC.","US82966C1036","B17MSX4","0.0530","Health Care","Equity","$16,216,396","155,389","104.36","NASDAQ","16,216,396.04"
"Q","QUINTILES TRANSNATIONAL HOLDINGS I","US74876Y1010","B7VM917","0.0530","Health Care","Equity","$16,215,396","209,718","77.32","New York Stock Exchange Inc.","16,215,395.76"
"JKHY","JACK HENRY & ASSOCIATES INC.","US4262811015","2469193","0.0528","Information Technology","Equity","$16,151,015","229,255","70.45","NASDAQ","16,151,014.75"
"ARMK","ARAMARK","US03852U1060","BH3XG17","0.0526","Consumer Discretionary","Equity","$16,092,949","494,711","32.53","New York Stock Exchange Inc.","16,092,948.83"
"DE","DEERE & CO","US2441991054","2261203","0.0525","Industrials","Equity","$16,057,772","168,109","95.52","New York Stock Exchange Inc.","16,057,771.68"
"SUNE","SUNEDISON INC.","US86732Y1091","BBC3995","0.0525","Information Technology","Equity","$16,043,762","701,520","22.87","New York Stock Exchange Inc.","16,043,762.40"
"HII","HUNTINGTON INGALLS INDUSTRIES INC.","US4464131063","B40SSC9","0.0521","Industrials","Equity","$15,933,590","136,045","117.12","New York Stock Exchange Inc.","15,933,590.40"
"IACI","IAC INTERACTIVE","US44919P5089","B0F0F09","0.0516","Information Technology","Equity","$15,763,965","205,474","76.72","NASDAQ","15,763,965.28"
"GPRO","GOPRO INC CLASS A","US38268T1034","BMNQC35","0.0512","Consumer Discretionary","Equity","$15,641,931","249,592","62.67","NASDAQ","15,641,930.64"
"ZBRA","ZEBRA TECHNOLOGIES CORP. CL A","US9892071054","2989356","0.0501","Information Technology","Equity","$15,318,047","144,660","105.89","NASDAQ","15,318,047.40"
"RAD","RITE AID CORP.","US7677541044","2740809","0.0501","Consumer Staples","Equity","$15,310,840","1,642,794","9.32","New York Stock Exchange Inc.","15,310,840.08"
"THC","TENET HEALTHCARE CORP.","US88033G4073","B8DMK08","0.0499","Health Care","Equity","$15,262,500","277,500","55.00","New York Stock Exchange Inc.","15,262,500.00"
"BK","BANK OF NEW YORK MELLON CORP","US0640581007","B1Z77F6","0.0492","Financials","Equity","$15,042,764","338,801","44.40","New York Stock Exchange Inc.","15,042,764.40"
"IEX","IDEX CORP.","US45167R1041","2456612","0.0491","Industrials","Equity","$15,009,626","198,803","75.50","New York Stock Exchange Inc.","15,009,626.50"
"BEAV","B E AEROSPACE INC","US0733021010","2089427","0.0490","Industrials","Equity","$14,976,912","297,102","50.41","NASDAQ","14,976,911.82"
"AOS","A.O. SMITH CORP.","US8318652091","2816023","0.0490","Industrials","Equity","$14,971,709","207,652","72.10","New York Stock Exchange Inc.","14,971,709.20"
"ULTI","ULTIMATE SOFTWARE GROUP INC.","US90385D1072","2249964","0.0488","Information Technology","Equity","$14,916,082","79,919","186.64","NASDAQ","14,916,082.16"
"CRI","CARTERS INC.","US1462291097","2980939","0.0487","Consumer Discretionary","Equity","$14,877,627","146,896","101.28","New York Stock Exchange Inc.","14,877,626.88"
"CBOE","CBOE HOLDINGS INC.","US12503M1080","B5834C5","0.0483","Financials","Equity","$14,753,108","234,102","63.02","NASDAQ","14,753,108.04"
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","US8110651010","B39QT24","0.0481","Consumer Discretionary","Equity","$14,713,151","255,703","57.54","New York Stock Exchange Inc.","14,713,150.62"
"CDW","CDW CORP/DE","US12514G1085","BBM5MD6","0.0479","Information Technology","Equity","$14,652,231","368,888","39.72","NASDAQ","14,652,231.36"
"DNKN","DUNKIN BRANDS GROUP INC.","US2655041000","B3LHT03","0.0478","Consumer Discretionary","Equity","$14,628,302","269,150","54.35","NASDAQ","14,628,302.50"
"AVY","AVERY DENNISON CORP","US0536111091","2066408","0.0475","Materials","Equity","$14,530,882","236,775","61.37","New York Stock Exchange Inc.","14,530,881.75"
"ATHN","ATHENAHEALTH INC.","US04685W1036","B24FJV8","0.0475","Health Care","Equity","$14,515,671","107,827","134.62","NASDAQ","14,515,670.74"
"ODFL","OLD DOMINION FREIGHT LINE INC.","US6795801009","2656423","0.0473","Industrials","Equity","$14,470,077","195,225","74.12","NASDAQ","14,470,077.00"
"DATA","TABLEAU SOFTWARE INC CLASS A","US87336U1051","B8DJFL5","0.0471","Information Technology","Equity","$14,396,833","138,511","103.94","New York Stock Exchange Inc.","14,396,833.34"
"PRGO","PERRIGO PLC","IE00BGH1M568","BGH1M56","0.0470","Health Care","Equity","$14,356,695","75,701","189.65","New York Stock Exchange Inc.","14,356,694.65"
"CPB","CAMPBELL SOUP","US1344291091","2162845","0.0469","Consumer Staples","Equity","$14,342,100","286,842","50.00","New York Stock Exchange Inc.","14,342,100.00"
"PNRA","PANERA BREAD CO. CL A","US69840W1080","2063034","0.0469","Consumer Discretionary","Equity","$14,343,884","70,827","202.52","NASDAQ","14,343,884.04"
"INFA","INFORMATICA CORP.","US45666Q1022","2412067","0.0465","Information Technology","Equity","$14,221,476","292,864","48.56","NASDAQ","14,221,475.84"
"PCP","PRECISION CASTPARTS CORP","US7401891053","2699514","0.0464","Industrials","Equity","$14,189,772","73,832","192.19","New York Stock Exchange Inc.","14,189,772.08"
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","US2538681030","B03GQS4","0.0464","Financials","Equity","$14,171,205","217,985","65.01","New York Stock Exchange Inc.","14,171,204.85"
"SSNC","SS&C TECHNOLOGIES HOLDINGS INC.","US78467J1007","B58YSC6","0.0460","Information Technology","Equity","$14,055,255","203,434","69.09","NASDAQ","14,055,255.06"
"ALGN","ALIGN TECHNOLOGY INC.","US0162551016","2679204","0.0459","Health Care","Equity","$14,018,882","225,856","62.07","NASDAQ","14,018,881.92"
"FTI","FMC TECHNOLOGIES INC","US30249U1016","2763561","0.0457","Energy","Equity","$13,977,159","420,872","33.21","New York Stock Exchange Inc.","13,977,159.12"
"HXL","HEXCEL CORP.","US4282911084","2416779","0.0456","Industrials","Equity","$13,924,850","269,548","51.66","New York Stock Exchange Inc.","13,924,849.68"
"LAMR","LAMAR ADVERTISING COMPANY ORD CLAS","US5128161099","BSPHGN6","0.0451","Financials","Equity","$13,782,768","226,504","60.85","NASDAQ","13,782,768.40"
"ELS","EQUITY LIFESTYLE PROPERTIES INC.","US29472R1086","2563125","0.0446","Financials","Equity","$13,630,775","235,582","57.86","New York Stock Exchange Inc.","13,630,774.52"
"MNK","MALLINCKRODT PLC","IE00BBGT3753","BBJTYC4","0.0441","Health Care","Equity","$13,474,056","128,926","104.51","New York Stock Exchange Inc.","13,474,056.26"
"LII","LENNOX INTERNATIONAL INC.","US5261071071","2442053","0.0438","Industrials","Equity","$13,387,013","113,152","118.31","New York Stock Exchange Inc.","13,387,013.12"
"MSG","MADISON SQUARE GARDEN ORD CLASS A","US55826P1003","B60SJT7","0.0437","Consumer Discretionary","Equity","$13,365,431","171,969","77.72","New York Stock Exchange Inc.","13,365,430.68"
"SIVB","SVB FINANCIAL GROUP","US78486Q1013","2808053","0.0435","Financials","Equity","$13,295,068","90,014","147.70","NASDAQ","13,295,067.80"
"ALTR","ALTERA CORP","US0214411003","2021690","0.0430","Information Technology","Equity","$13,152,518","261,898","50.22","NASDAQ","13,152,517.56"
"AMCX","AMC NETWORKS INC. CL A","US00164V1035","B4MG4Z6","0.0430","Consumer Discretionary","Equity","$13,152,623","167,528","78.51","NASDAQ","13,152,623.28"
"FMC","FMC CORP","US3024913036","2328603","0.0429","Materials","Equity","$13,114,497","270,402","48.50","New York Stock Exchange Inc.","13,114,497.00"
"SBH","SALLY BEAUTY HOLDINGS INC.","US79546E1047","B1GZ005","0.0428","Consumer Discretionary","Equity","$13,081,009","441,032","29.66","New York Stock Exchange Inc.","13,081,009.12"
"TPX","TEMPUR SEALY INTERNATIONAL INC","US88023U1016","2216991","0.0427","Consumer Discretionary","Equity","$13,063,518","170,698","76.53","New York Stock Exchange Inc.","13,063,517.94"
"CAR","AVIS BUDGET GROUP INC.","US0537741052","B1CL8J2","0.0424","Industrials","Equity","$12,973,834","295,936","43.84","NASDAQ","12,973,834.24"
"CPRT","COPART INC.","US2172041061","2208073","0.0421","Industrials","Equity","$12,863,065","353,867","36.35","NASDAQ","12,863,065.45"
"MD","MEDNAX INC.","US58502B1061","2677640","0.0420","Health Care","Equity","$12,844,058","150,929","85.10","New York Stock Exchange Inc.","12,844,057.90"
"EV","EATON VANCE COM NON VOTING CORP","US2782651036","2301057","0.0418","Financials","Equity","$12,763,859","329,560","38.73","New York Stock Exchange Inc.","12,763,858.80"
"WOOF","VCA INC","US9181941017","2818278","0.0414","Health Care","Equity","$12,644,445","216,700","58.35","NASDAQ","12,644,445.00"
"VC","VISTEON CORP.","US92839U2069","B4N0JJ6","0.0412","Consumer Discretionary","Equity","$12,606,452","124,804","101.01","New York Stock Exchange Inc.","12,606,452.04"
"NDSN","NORDSON CORP.","US6556631025","2641838","0.0412","Industrials","Equity","$12,604,858","170,129","74.09","NASDAQ","12,604,857.61"
"AN","AUTONATION INC","US05329W1027","2732635","0.0412","Consumer Discretionary","Equity","$12,593,542","203,779","61.80","New York Stock Exchange Inc.","12,593,542.20"
"AJG","ARTHUR J GALLAGHER","US3635761097","2359506","0.0408","Financials","Equity","$12,478,538","260,730","47.86","New York Stock Exchange Inc.","12,478,537.80"
"SAVE","SPIRIT AIRLINES INC.","US8485771021","B3ZG8F4","0.0408","Industrials","Equity","$12,469,665","204,153","61.08","NASDAQ","12,469,665.24"
"SGEN","SEATTLE GENETICS INC.","US8125781026","2738127","0.0407","Health Care","Equity","$12,429,478","265,417","46.83","NASDAQ","12,429,478.11"
"CNK","CINEMARK HOLDINGS INC.","US17243V1026","B1W7RQ0","0.0405","Consumer Discretionary","Equity","$12,382,944","324,076","38.21","New York Stock Exchange Inc.","12,382,943.96"
"GNC","GNC HOLDINGS INC. CL A","US36191G1076","B3VLKV3","0.0404","Consumer Discretionary","Equity","$12,334,635","242,188","50.93","New York Stock Exchange Inc.","12,334,634.84"
"KEYS","KEYSIGHT TECHNOLOGIES INC","US49338L1035","BQZJ0Q9","0.0395","Information Technology","Equity","$12,063,336","397,474","30.35","New York Stock Exchange Inc.","12,063,335.90"
"IMS","IMS HEALTH HOLDINGS INC","US44970B1098","BKY7XL8","0.0392","Health Care","Equity","$11,999,494","373,816","32.10","New York Stock Exchange Inc.","11,999,493.60"
"ACHC","ACADIA HEALTHCARE CO INC","US00404A1097","B65VZ37","0.0392","Health Care","Equity","$11,992,982","144,546","82.97","NASDAQ","11,992,981.62"
"LECO","LINCOLN ELECTRIC HOLDINGS INC.","US5339001068","2516851","0.0392","Industrials","Equity","$11,975,956","194,731","61.50","NASDAQ","11,975,956.50"
"EMC","EMC CORP","US2686481027","2295172","0.0391","Information Technology","Equity","$11,958,077","445,366","26.85","New York Stock Exchange Inc.","11,958,077.10"
"TGT","TARGET CORP","US87612E1064","2259101","0.0388","Consumer Discretionary","Equity","$11,864,889","148,237","80.04","New York Stock Exchange Inc.","11,864,889.48"
"LH","LABORATORY CORPORATION OF AMERICA","US50540R4092","2586122","0.0387","Health Care","Equity","$11,838,036","92,964","127.34","New York Stock Exchange Inc.","11,838,035.76"
"GGG","GRACO INC.","US3841091040","2380443","0.0385","Industrials","Equity","$11,773,625","163,750","71.90","New York Stock Exchange Inc.","11,773,625.00"
"PTC","PTC INC","US69370C1009","B95N910","0.0383","Information Technology","Equity","$11,710,696","320,841","36.50","NASDAQ","11,710,696.50"
"ICPT","INTERCEPT PHARMACEUTICALS INC","US45845P1084","B7N59F8","0.0379","Health Care","Equity","$11,598,676","44,588","260.13","NASDAQ","11,598,676.44"
"DVA","DAVITA HEALTHCARE PARTNERS INC","US23918K1088","2898087","0.0374","Health Care","Equity","$11,438,917","142,116","80.49","New York Stock Exchange Inc.","11,438,916.84"
"DISCA","DISCOVERY COMMUNICATIONS-A","US25470F1049","B3D7K31","0.0374","Consumer Discretionary","Equity","$11,440,171","396,265","28.87","NASDAQ","11,440,170.55"
"DCI","DONALDSON INC","US2576511099","2276467","0.0374","Industrials","Equity","$11,438,236","343,697","33.28","New York Stock Exchange Inc.","11,438,236.16"
"ON","ON SEMICONDUCTOR CORP","US6821891057","2583576","0.0374","Information Technology","Equity","$11,424,253","1,108,075","10.31","NASDAQ","11,424,253.25"
"RAX","RACKSPACE HOSTING INC","US7500861007","2591524","0.0372","Information Technology","Equity","$11,369,799","344,435","33.01","New York Stock Exchange Inc.","11,369,799.35"
"FSL","FREESCALE SEMICONDUCTOR LTD","BMG3727Q1015","B4349B0","0.0368","Information Technology","Equity","$11,247,381","283,238","39.71","New York Stock Exchange Inc.","11,247,380.98"
"EXP","EAGLE MATERIALS INC","US26969P1084","2191399","0.0364","Materials","Equity","$11,132,644","140,475","79.25","New York Stock Exchange Inc.","11,132,643.75"
"WEX","WEX INC.","US96208T1043","B8383P2","0.0360","Information Technology","Equity","$11,018,593","108,089","101.94","New York Stock Exchange Inc.","11,018,592.66"
"DHI","D R HORTON INC","US23331A1097","2250687","0.0357","Consumer Discretionary","Equity","$10,912,068","380,079","28.71","New York Stock Exchange Inc.","10,912,068.09"
"N","NETSUITE INC.","US64118Q1076","B2B0FZ2","0.0357","Information Technology","Equity","$10,908,045","111,500","97.83","New York Stock Exchange Inc.","10,908,045.00"
"TDC","TERADATA CORP","US88076W1036","B247H10","0.0350","Information Technology","Equity","$10,702,261","295,072","36.27","New York Stock Exchange Inc.","10,702,261.44"
"TTC","TORO CO.","US8910921084","2897040","0.0350","Industrials","Equity","$10,686,493","155,689","68.64","New York Stock Exchange Inc.","10,686,492.96"
"OPK","OPKO HEALTH INC.","US68375N1037","2115902","0.0346","Health Care","Equity","$10,579,711","656,717","16.11","New York Stock Exchange Inc.","10,579,710.87"
"P","PANDORA MEDIA INC.","US6983541078","B62N8L5","0.0344","Information Technology","Equity","$10,531,926","591,349","17.81","New York Stock Exchange Inc.","10,531,925.69"
"G","GENPACT LTD.","BMG3922B1072","B23DBK6","0.0344","Information Technology","Equity","$10,517,720","444,912","23.64","New York Stock Exchange Inc.","10,517,719.68"
"PAY","VERIFONE SYSTEMS INC.","US92342Y1091","B07RH68","0.0343","Information Technology","Equity","$10,484,906","318,110","32.96","New York Stock Exchange Inc.","10,484,905.60"
"SERV","SERVICEMASTER GLOBAL HOLDINGS INC","US81761R1095","BNG8BF0","0.0343","Consumer Discretionary","Equity","$10,474,126","287,356","36.45","New York Stock Exchange Inc.","10,474,126.20"
"LYV","LIVE NATION ENTERTAINMENT INC.","US5380341090","B0T7YX2","0.0340","Consumer Discretionary","Equity","$10,401,957","407,281","25.54","New York Stock Exchange Inc.","10,401,956.74"
"SFM","SPROUTS FARMERS MARKET INC","US85208M1027","BCGCR79","0.0337","Consumer Staples","Equity","$10,305,121","428,844","24.03","NASDAQ","10,305,121.32"
"BC","BRUNSWICK CORP","US1170431092","2149309","0.0332","Consumer Discretionary","Equity","$10,150,382","191,084","53.12","New York Stock Exchange Inc.","10,150,382.08"
"EAT","BRINKER INTERNATIONAL INC.","US1096411004","2193544","0.0332","Consumer Discretionary","Equity","$10,147,318","171,003","59.34","New York Stock Exchange Inc.","10,147,318.02"
"SLM","SLM CORP","US78442P1066","2101967","0.0331","Financials","Equity","$10,109,896","1,095,330","9.23","NASDAQ","10,109,895.90"
"NSAM","NORTHSTAR ASSET MANAGEMENT INC","US66705Y1047","BNLYX02","0.0331","Financials","Equity","$10,105,844","542,159","18.64","New York Stock Exchange Inc.","10,105,843.76"
"CRL","CHARLES RIVER LABORATORIES INTERNA","US1598641074","2604336","0.0330","Health Care","Equity","$10,092,919","132,453","76.20","New York Stock Exchange Inc.","10,092,918.60"
"LPLA","LPL FINANCIAL HOLDINGS INC.","US50212V1008","B75JX34","0.0329","Financials","Equity","$10,068,607","230,614","43.66","NASDAQ","10,068,607.24"
"EOG","EOG RESOURCES INC","US26875P1012","2318024","0.0329","Energy","Equity","$10,046,239","132,031","76.09","New York Stock Exchange Inc.","10,046,238.79"
"SCTY","SOLARCITY CORP","US83416T1007","B8BZJC4","0.0326","Industrials","Equity","$9,954,525","165,440","60.17","NASDAQ","9,954,524.80"
"LGF","LIONS GATE ENTERTAINMENT CORP","CA5359192039","2753506","0.0325","Consumer Discretionary","Equity","$9,932,054","265,421","37.42","New York Stock Exchange Inc.","9,932,053.82"
"WDR","WADDELL & REED FINANCIAL INC. CL A","US9300591008","2156503","0.0324","Financials","Equity","$9,894,180","221,099","44.75","New York Stock Exchange Inc.","9,894,180.25"
"AKRX","AKORN INC.","US0097281069","2012100","0.0324","Health Care","Equity","$9,892,515","219,249","45.12","NASDAQ","9,892,514.88"
"ZAYO","ZAYO GROUP HOLDINGS INC","US98919V1052","BRJ3H07","0.0317","Telecommunications","Equity","$9,689,447","347,292","27.90","New York Stock Exchange Inc.","9,689,446.80"
"LEN","LENNAR A CORP","US5260571048","2511920","0.0314","Consumer Discretionary","Equity","$9,607,559","190,664","50.39","New York Stock Exchange Inc.","9,607,558.96"
"FLO","FLOWERS FOODS INC.","US3434981011","2744243","0.0312","Consumer Staples","Equity","$9,540,718","433,669","22.00","New York Stock Exchange Inc.","9,540,718.00"
"ATML","ATMEL CORP.","US0495131049","2062310","0.0311","Information Technology","Equity","$9,513,837","1,167,342","8.15","NASDAQ","9,513,837.30"
"SIX","SIX FLAGS ENTERTAINMENT CORP.","US83001A1025","B43VKB8","0.0308","Consumer Discretionary","Equity","$9,413,678","201,104","46.81","New York Stock Exchange Inc.","9,413,678.24"
"MXIM","MAXIM INTEGRATED PRODUCTS INC","US57772K1016","2573760","0.0308","Information Technology","Equity","$9,399,709","274,044","34.30","NASDAQ","9,399,709.20"
"WSO","WATSCO INC.","US9426222009","2943039","0.0307","Industrials","Equity","$9,374,198","72,798","128.77","New York Stock Exchange Inc.","9,374,198.46"
"NEU","NEWMARKET CORPORATION","US6515871076","B01CGF1","0.0306","Materials","Equity","$9,345,054","23,783","392.93","New York Stock Exchange Inc.","9,345,054.19"
"DKS","DICKS SPORTING GOODS INC.","US2533931026","2969637","0.0302","Consumer Discretionary","Equity","$9,220,276","177,313","52.00","New York Stock Exchange Inc.","9,220,276.00"
"STRZA","STARZ","US85571Q1022","B8DXDB3","0.0300","Consumer Discretionary","Equity","$9,175,857","241,216","38.04","NASDAQ","9,175,856.64"
"OKE","ONEOK INC","US6826801036","2130109","0.0299","Energy","Equity","$9,148,816","262,746","34.82","New York Stock Exchange Inc.","9,148,815.72"
"CGNX","COGNEX CORP.","US1924221039","2208288","0.0299","Information Technology","Equity","$9,141,037","243,696","37.51","NASDAQ","9,141,036.96"
"IPGP","IPG PHOTONICS CORP.","US44980X1090","2698782","0.0296","Information Technology","Equity","$9,051,830","96,625","93.68","NASDAQ","9,051,830.00"
"SABR","SABRE CORP","US78573M1045","BLLHH27","0.0293","Information Technology","Equity","$8,944,046","317,841","28.14","NASDAQ","8,944,045.74"
"LSTR","LANDSTAR SYSTEM INC.","US5150981018","2503994","0.0292","Industrials","Equity","$8,929,005","124,221","71.88","NASDAQ","8,929,005.48"
"URBN","URBAN OUTFITTERS INC","US9170471026","2933438","0.0292","Consumer Discretionary","Equity","$8,929,701","273,414","32.66","NASDAQ","8,929,701.24"
"OCR","OMNICARE INC","US6819041087","2659778","0.0292","Health Care","Equity","$8,918,150","91,845","97.10","New York Stock Exchange Inc.","8,918,149.50"
"XON","INTREXON CORP","US46122T1025","BCRYC02","0.0291","Health Care","Equity","$8,897,258","129,490","68.71","New York Stock Exchange Inc.","8,897,257.90"
"FII","FEDERATED INVESTORS INC.","US3142111034","2246288","0.0291","Financials","Equity","$8,895,191","262,163","33.93","New York Stock Exchange Inc.","8,895,190.59"
"CCK","CROWN HOLDINGS INC.","US2283681060","2427986","0.0288","Materials","Equity","$8,809,258","171,353","51.41","New York Stock Exchange Inc.","8,809,257.73"
"AXTA","AXALTA COATING SYSTEMS LTD","BMG0750C1082","BSFWCF5","0.0286","Materials","Equity","$8,750,525","282,093","31.02","New York Stock Exchange Inc.","8,750,524.86"
"SKT","TANGER FACTORY OUTLET CENTERS INC.","US8754651060","2874582","0.0285","Financials","Equity","$8,703,519","268,048","32.47","New York Stock Exchange Inc.","8,703,518.56"
"BF.A","BROWN-FORMAN CORP. CL A","US1156371007","2146816","0.0285","Consumer Staples","Equity","$8,699,321","71,131","122.30","New York Stock Exchange Inc.","8,699,321.30"
"DST","DST SYSTEMS INC","US2333261079","2282947","0.0284","Information Technology","Equity","$8,676,431","79,331","109.37","New York Stock Exchange Inc.","8,676,431.47"
"HLF","HERBALIFE LTD","KYG4412G1010","B0539H3","0.0281","Consumer Staples","Equity","$8,579,439","174,734","49.10","New York Stock Exchange Inc.","8,579,439.40"
"PCL","PLUM CREEK TIMBER COMPANY REIT INC","US7292511083","2692397","0.0274","Financials","Equity","$8,370,350","201,404","41.56","New York Stock Exchange Inc.","8,370,350.24"
"FLS","FLOWSERVE CORP","US34354P1057","2288406","0.0267","Industrials","Equity","$8,154,832","175,222","46.54","New York Stock Exchange Inc.","8,154,831.88"
"HRC","HILL-ROM HOLDINGS INC.","US4314751029","2425924","0.0266","Health Care","Equity","$8,137,301","145,621","55.88","New York Stock Exchange Inc.","8,137,301.48"
"AGIO","AGIOS PHARMACEUTICALS INC","US00847X1046","BCBVTX1","0.0264","Health Care","Equity","$8,082,840","72,265","111.85","NASDAQ","8,082,840.25"
"NTAP","NETAPP INC","US64110D1046","2630643","0.0264","Information Technology","Equity","$8,075,376","261,593","30.87","NASDAQ","8,075,375.91"
"ROL","ROLLINS INC","US7757111049","2747305","0.0262","Industrials","Equity","$8,015,807","265,512","30.19","New York Stock Exchange Inc.","8,015,807.28"
"ALSN","ALLISON TRANSMISSION HOLDINGS INC","US01973R1014","B4PZ892","0.0262","Industrials","Equity","$8,011,698","272,878","29.36","New York Stock Exchange Inc.","8,011,698.08"
"EMN","EASTMAN CHEMICAL","US2774321002","2298386","0.0261","Materials","Equity","$7,980,852","103,513","77.10","New York Stock Exchange Inc.","7,980,852.30"
"ANET","ARISTA NETWORKS INC","US0404131064","BN33VM5","0.0261","Information Technology","Equity","$7,976,837","94,300","84.59","New York Stock Exchange Inc.","7,976,837.00"
"GPK","GRAPHIC PACKAGING HOLDING CO.","US3886891015","B2Q8249","0.0260","Materials","Equity","$7,951,744","530,824","14.98","New York Stock Exchange Inc.","7,951,743.52"
"ALR","ALERE INC","US01449J1051","2823089","0.0259","Health Care","Equity","$7,911,436","152,878","51.75","New York Stock Exchange Inc.","7,911,436.50"
"USG","USG CORP.","US9032934054","2910602","0.0256","Industrials","Equity","$7,813,662","255,265","30.61","New York Stock Exchange Inc.","7,813,661.65"
"TUP","TUPPERWARE BRANDS CORP.","US8998961044","2872069","0.0254","Consumer Discretionary","Equity","$7,779,483","131,878","58.99","New York Stock Exchange Inc.","7,779,483.22"
"JBLU","JETBLUE AIRWAYS CORP.","US4771431016","2852760","0.0253","Industrials","Equity","$7,739,098","326,820","23.68","NASDAQ","7,739,097.60"
"SWI","SOLARWINDS INC","US83416B1098","B4MTR12","0.0252","Information Technology","Equity","$7,688,725","186,529","41.22","New York Stock Exchange Inc.","7,688,725.38"
"KATE","KATE SPADE","US4858651098","BJWG213","0.0251","Consumer Discretionary","Equity","$7,669,413","357,049","21.48","New York Stock Exchange Inc.","7,669,412.52"
"TXT","TEXTRON INC","US8832031012","2885937","0.0249","Industrials","Equity","$7,624,705","176,253","43.26","New York Stock Exchange Inc.","7,624,704.78"
"SLH","SOLERA HOLDINGS INC.","US83421A1043","B1XDZ96","0.0249","Information Technology","Equity","$7,611,959","189,117","40.25","New York Stock Exchange Inc.","7,611,959.25"
"FLIR","FLIR SYSTEMS INC","US3024451011","2344717","0.0249","Information Technology","Equity","$7,603,922","247,282","30.75","NASDAQ","7,603,921.50"
"CMP","COMPASS MINERALS INTERNATIONAL INC","US20451N1019","2202763","0.0248","Materials","Equity","$7,583,269","94,167","80.53","New York Stock Exchange Inc.","7,583,268.51"
