iShares Core Dividend Growth ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$198,735,737"
Shares Outstanding,"7,600,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"VVC","VECTREN CORP.","US92240G1013","2572949","0.0801","Utilities","Equity","$160,394","3,818","42.01","New York Stock Exchange Inc.","160,394.18"
"SNA","SNAP-ON INC.","US8330341012","2818740","0.0795","Industrials","Equity","$159,188","951","167.39","New York Stock Exchange Inc.","159,187.89"
"RPM","RPM INTERNATIONAL INC.","US7496851038","2756174","0.0793","Materials","Equity","$158,713","3,374","47.04","New York Stock Exchange Inc.","158,712.96"
"SON","SONOCO PRODUCTS CO.","US8354951027","2821395","0.0792","Materials","Equity","$158,476","3,827","41.41","New York Stock Exchange Inc.","158,476.07"
"WSM","WILLIAMS-SONOMA INC.","US9699041011","2967589","0.0789","Consumer Discretionary","Equity","$157,915","1,839","85.87","New York Stock Exchange Inc.","157,914.93"
"ATVI","ACTIVISION BLIZZARD INC","US00507V1098","2575818","0.0788","Information Technology","Equity","$157,704","5,493","28.71","NASDAQ","157,704.03"
"FAF","FIRST AMERICAN FINANCIAL CORP.","US31847R1023","B4NFPK4","0.0782","Financials","Equity","$156,488","3,779","41.41","New York Stock Exchange Inc.","156,488.39"
"AXS","AXIS CAPITAL HOLDINGS LTD","BMG0692U1099","2677606","0.0755","Financials","Equity","$151,100","2,637","57.30","New York Stock Exchange Inc.","151,100.10"
"MDU","MDU RESOURCES GROUP INC","US5526901096","2547323","0.0751","Utilities","Equity","$150,421","8,571","17.55","New York Stock Exchange Inc.","150,421.05"
"PII","POLARIS INDUSTRIES INC","US7310681025","2692933","0.0747","Consumer Discretionary","Equity","$149,490","1,093","136.77","New York Stock Exchange Inc.","149,489.61"
"VR","VALIDUS HOLDINGS LTD.","BMG9319H1025","B23HRW2","0.0716","Financials","Equity","$143,441","3,039","47.20","New York Stock Exchange Inc.","143,440.80"
"WTR","AQUA AMERICA INC.","US03836W1036","2685234","0.0716","Utilities","Equity","$143,371","5,583","25.68","New York Stock Exchange Inc.","143,371.44"
"SIAL","SIGMA ALDRICH CORP","US8265521018","2807566","0.0704","Materials","Equity","$140,957","1,009","139.70","NASDAQ","140,957.30"
"ALB","ALBEMARLE CORP.","US0126531013","2046853","0.0699","Materials","Equity","$139,914","2,627","53.26","New York Stock Exchange Inc.","139,914.02"
"EV","EATON VANCE COM NON VOTING CORP","US2782651036","2301057","0.0696","Financials","Equity","$139,273","3,596","38.73","New York Stock Exchange Inc.","139,273.08"
"TSCO","TRACTOR SUPPLY","US8923561067","2900335","0.0695","Consumer Discretionary","Equity","$139,092","1,490","93.35","NASDAQ","139,091.50"
"HCC","HCC INSURANCE HOLDINGS INC.","US4041321021","2400426","0.0692","Financials","Equity","$138,599","1,793","77.30","New York Stock Exchange Inc.","138,598.90"
"HUB.B","HUBBELL INC. CL B","US4435102011","2442291","0.0689","Industrials","Equity","$137,891","1,313","105.02","New York Stock Exchange Inc.","137,891.26"
"NFG","NATIONAL FUEL GAS","US6361801011","2626103","0.0679","Utilities","Equity","$135,854","2,536","53.57","New York Stock Exchange Inc.","135,853.52"
"CFR","CULLEN/FROST BANKERS INC.","US2298991090","2239556","0.0659","Financials","Equity","$132,019","1,827","72.26","New York Stock Exchange Inc.","132,019.02"
"PNY","PIEDMONT NATURAL GAS CO.","US7201861058","2688147","0.0658","Utilities","Equity","$131,671","3,476","37.88","New York Stock Exchange Inc.","131,670.88"
"RL","RALPH LAUREN CORPORATION","US7512121010","B4V9661","0.0657","Consumer Discretionary","Equity","$131,584","1,083","121.50","New York Stock Exchange Inc.","131,584.50"
"ITC","ITC HOLDINGS CORP.","US4656851056","B0F7FR7","0.0650","Utilities","Equity","$130,109","3,885","33.49","New York Stock Exchange Inc.","130,108.65"
"RHI","ROBERT HALF","US7703231032","2110703","0.0648","Industrials","Equity","$129,789","2,316","56.04","New York Stock Exchange Inc.","129,788.64"
"BMS","BEMIS INC","US0814371052","2090173","0.0647","Materials","Equity","$129,562","2,883","44.94","New York Stock Exchange Inc.","129,562.02"
"CBRL","CRACKER BARREL OLD COUNTRY STORE I","US22410J1060","2231091","0.0628","Consumer Discretionary","Equity","$125,625","813","154.52","NASDAQ","125,624.76"
"FLO","FLOWERS FOODS INC.","US3434981011","2744243","0.0599","Consumer Staples","Equity","$119,988","5,454","22.00","New York Stock Exchange Inc.","119,988.00"
"CNL","CLECO CORP.","US12561W1053","2182445","0.0588","Utilities","Equity","$117,711","2,175","54.12","New York Stock Exchange Inc.","117,711.00"
"NWE","NORTHWESTERN CORP.","US6680743050","B03PGL4","0.0587","Utilities","Equity","$117,477","2,184","53.79","New York Stock Exchange Inc.","117,477.36"
"ROP","ROPER TECHNOLOGIES INC","US7766961061","2749602","0.0584","Industrials","Equity","$117,006","699","167.39","New York Stock Exchange Inc.","117,005.61"
"IEX","IDEX CORP.","US45167R1041","2456612","0.0580","Industrials","Equity","$116,044","1,537","75.50","New York Stock Exchange Inc.","116,043.50"
"POR","PORTLAND GENERAL ELECTRIC CO.","US7365088472","B125XQ6","0.0569","Utilities","Equity","$113,840","3,187","35.72","New York Stock Exchange Inc.","113,839.64"
"WGL","WGL HOLDINGS INC.","US92924F1066","2942100","0.0565","Utilities","Equity","$113,135","2,037","55.54","New York Stock Exchange Inc.","113,134.98"
"AIZ","ASSURANT INC","US04621X1081","2331430","0.0564","Financials","Equity","$113,012","1,474","76.67","New York Stock Exchange Inc.","113,011.58"
"VAL","VALSPAR CORP.","US9203551042","2926739","0.0540","Materials","Equity","$108,189","1,309","82.65","New York Stock Exchange Inc.","108,188.85"
"RGA","REINSURANCE GROUP OF AMERICA INC.","US7593516047","2731193","0.0538","Financials","Equity","$107,727","1,116","96.53","New York Stock Exchange Inc.","107,727.48"
"JKHY","JACK HENRY & ASSOCIATES INC.","US4262811015","2469193","0.0537","Information Technology","Equity","$107,436","1,525","70.45","NASDAQ","107,436.25"
"OCR","OMNICARE INC","US6819041087","2659778","0.0532","Health Care","Equity","$106,519","1,097","97.10","New York Stock Exchange Inc.","106,518.70"
"SMG","SCOTTS MIRACLE-GRO CO.","US8101861065","2781518","0.0531","Materials","Equity","$106,308","1,633","65.10","New York Stock Exchange Inc.","106,308.30"
"ASH","ASHLAND INC","US0442091049","B0BVFJ5","0.0530","Materials","Equity","$106,145","923","115.00","New York Stock Exchange Inc.","106,145.00"
"AWH","ALLIED WORLD ASSURANCE COMPANY HOL","CH0121032772","B4LMCN9","0.0522","Financials","Equity","$104,492","2,450","42.65","New York Stock Exchange Inc.","104,492.50"
"FLS","FLOWSERVE CORP","US34354P1057","2288406","0.0521","Industrials","Equity","$104,250","2,240","46.54","New York Stock Exchange Inc.","104,249.60"
"CLB","CORE LABORATORIES NV","NL0000200384","2182531","0.0507","Energy","Equity","$101,436","925","109.66","New York Stock Exchange Inc.","101,435.50"
"LG","LACLEDE GROUP INC.","US5055971049","2500218","0.0506","Utilities","Equity","$101,270","1,882","53.81","New York Stock Exchange Inc.","101,270.42"
"SFG","STANCORP FINANCIAL GROUP INC.","US8528911006","2409575","0.0499","Financials","Equity","$99,819","873","114.34","New York Stock Exchange Inc.","99,818.82"
"CMP","COMPASS MINERALS INTERNATIONAL INC","US20451N1019","2202763","0.0498","Materials","Equity","$99,777","1,239","80.53","New York Stock Exchange Inc.","99,776.67"
"SWX","SOUTHWEST GAS CORP.","US8448951025","2831888","0.0496","Utilities","Equity","$99,256","1,790","55.45","New York Stock Exchange Inc.","99,255.50"
"CTAS","CINTAS CORP","US1729081059","2197137","0.0495","Industrials","Equity","$99,175","1,132","87.61","NASDAQ","99,174.52"
"NJR","NEW JERSEY RESOURCES CORP.","US6460251068","2630513","0.0492","Utilities","Equity","$98,529","3,462","28.46","New York Stock Exchange Inc.","98,528.52"
"AFG","AMERICAN FINANCIAL GROUP INC.","US0259321042","2134532","0.0492","Financials","Equity","$98,458","1,394","70.63","New York Stock Exchange Inc.","98,458.22"
"MSM","MSC INDUSTRIAL DIRECT CO. CL A","US5535301064","2567655","0.0487","Industrials","Equity","$97,417","1,382","70.49","New York Stock Exchange Inc.","97,417.18"
"LECO","LINCOLN ELECTRIC HOLDINGS INC.","US5339001068","2516851","0.0485","Industrials","Equity","$97,047","1,578","61.50","NASDAQ","97,047.00"
"R","RYDER SYSTEM INC","US7835491082","2760669","0.0481","Industrials","Equity","$96,322","1,048","91.91","New York Stock Exchange Inc.","96,321.68"
"CBOE","CBOE HOLDINGS INC.","US12503M1080","B5834C5","0.0479","Financials","Equity","$95,979","1,523","63.02","NASDAQ","95,979.46"
"PDCO","PATTERSON COMPANIES INC","US7033951036","2672689","0.0478","Health Care","Equity","$95,598","1,907","50.13","NASDAQ","95,597.91"
"DCI","DONALDSON INC","US2576511099","2276467","0.0474","Industrials","Equity","$94,815","2,849","33.28","New York Stock Exchange Inc.","94,814.72"
"BCR","C R BARD INC","US0673831097","2077905","0.0465","Health Care","Equity","$93,046","465","200.10","New York Stock Exchange Inc.","93,046.50"
"JBHT","JB HUNT TRANSPORT SERVICES INC","US4456581077","2445416","0.0462","Industrials","Equity","$92,580","1,099","84.24","NASDAQ","92,579.76"
"ATR","APTARGROUP INC.","US0383361039","2045247","0.0458","Materials","Equity","$91,724","1,333","68.81","New York Stock Exchange Inc.","91,723.73"
"TMK","TORCHMARK CORP","US8910271043","2896713","0.0456","Financials","Equity","$91,277","1,456","62.69","New York Stock Exchange Inc.","91,276.64"
"EAT","BRINKER INTERNATIONAL INC.","US1096411004","2193544","0.0449","Consumer Discretionary","Equity","$89,841","1,514","59.34","New York Stock Exchange Inc.","89,840.76"
"PRGO","PERRIGO PLC","IE00BGH1M568","BGH1M56","0.0448","Health Care","Equity","$89,704","473","189.65","New York Stock Exchange Inc.","89,704.45"
"FDS","FACTSET RESEARCH SYSTEMS INC.","US3030751057","2329770","0.0440","Information Technology","Equity","$87,993","515","170.86","New York Stock Exchange Inc.","87,992.90"
"BKH","BLACK HILLS CORP.","US0921131092","2101741","0.0435","Utilities","Equity","$87,030","2,117","41.11","New York Stock Exchange Inc.","87,029.87"
"ERIE","ERIE INDEMNITY CO. CL A","US29530P1021","2311711","0.0433","Financials","Equity","$86,687","1,006","86.17","NASDAQ","86,687.02"
"SJI","SOUTH JERSEY INDUSTRIES INC.","US8385181081","2825933","0.0428","Utilities","Equity","$85,752","3,542","24.21","New York Stock Exchange Inc.","85,751.82"
"GGG","GRACO INC.","US3841091040","2380443","0.0428","Industrials","Equity","$85,633","1,191","71.90","New York Stock Exchange Inc.","85,632.90"
"SEIC","SEI INVESTMENTS","US7841171033","2793610","0.0420","Financials","Equity","$84,091","1,539","54.64","NASDAQ","84,090.96"
"CSL","CARLISLE COS.","US1423391002","2176318","0.0403","Industrials","Equity","$80,728","784","102.97","New York Stock Exchange Inc.","80,728.48"
"WCN","WASTE CONNECTIONS INC.","US9410531001","2248240","0.0403","Industrials","Equity","$80,698","1,613","50.03","New York Stock Exchange Inc.","80,698.39"
"OMI","OWENS & MINOR INC.","US6907321029","2665128","0.0402","Health Care","Equity","$80,481","2,318","34.72","New York Stock Exchange Inc.","80,480.96"
"NUS","NU SKIN ENTERPRISES INC CLASS A","US67018T1051","2616870","0.0400","Consumer Staples","Equity","$80,000","1,969","40.63","New York Stock Exchange Inc.","80,000.47"
"DNB","DUN & BRADSTREET CORP","US26483E1001","2636254","0.0390","Industrials","Equity","$78,036","622","125.46","New York Stock Exchange Inc.","78,036.12"
"GMT","GATX CORP.","US3614481030","2362128","0.0389","Industrials","Equity","$77,879","1,482","52.55","New York Stock Exchange Inc.","77,879.10"
"PB","PROSPERITY BANCSHARES INC","US7436061052","2310257","0.0384","Financials","Equity","$76,977","1,381","55.74","New York Stock Exchange Inc.","76,976.94"
"STE","STERIS CORP.","US8591521005","2845113","0.0380","Health Care","Equity","$76,032","1,100","69.12","New York Stock Exchange Inc.","76,032.00"
"RNR","RENAISSANCERE HOLDING LTD","BMG7496G1033","2728429","0.0368","Financials","Equity","$73,716","691","106.68","New York Stock Exchange Inc.","73,715.88"
"MDP","MEREDITH CORP.","US5894331017","2578516","0.0358","Consumer Discretionary","Equity","$71,779","1,539","46.64","New York Stock Exchange Inc.","71,778.96"
"CR","CRANE","US2243991054","2231897","0.0352","Industrials","Equity","$70,542","1,334","52.88","New York Stock Exchange Inc.","70,541.92"
"AOS","A.O. SMITH CORP.","US8318652091","2816023","0.0350","Industrials","Equity","$70,009","971","72.10","New York Stock Exchange Inc.","70,009.10"
"LM","LEGG MASON INC","US5249011058","2510615","0.0344","Financials","Equity","$68,866","1,406","48.98","New York Stock Exchange Inc.","68,865.88"
"HCSG","HEALTHCARE SERVICES GROUP INC.","US4219061086","2417619","0.0340","Industrials","Equity","$68,093","1,935","35.19","NASDAQ","68,092.65"
"LII","LENNOX INTERNATIONAL INC.","US5261071071","2442053","0.0332","Industrials","Equity","$66,490","562","118.31","New York Stock Exchange Inc.","66,490.22"
"TTC","TORO CO.","US8910921084","2897040","0.0328","Industrials","Equity","$65,688","957","68.64","New York Stock Exchange Inc.","65,688.48"
"WEN","THE WENDYS CO.","US95058W1009","B3NXMJ9","0.0327","Consumer Discretionary","Equity","$65,482","6,477","10.11","NASDAQ","65,482.47"
"TECH","BIO TECHNE CORP","US09073M1045","BSHZ3Q0","0.0326","Health Care","Equity","$65,192","587","111.06","NASDAQ","65,192.22"
"XEC","CIMAREX ENERGY","US1717981013","2987521","0.0325","Energy","Equity","$65,088","602","108.12","New York Stock Exchange Inc.","65,088.24"
"NEU","NEWMARKET CORPORATION","US6515871076","B01CGF1","0.0318","Materials","Equity","$63,655","162","392.93","New York Stock Exchange Inc.","63,654.66"
"BRO","BROWN & BROWN INC","US1152361010","2692687","0.0314","Financials","Equity","$62,802","1,868","33.62","New York Stock Exchange Inc.","62,802.16"
"CBU","COMMUNITY BANK SYSTEM INC.","US2036071064","2222062","0.0311","Financials","Equity","$62,297","1,616","38.55","New York Stock Exchange Inc.","62,296.80"
"JW.A","JOHN WILEY & SONS INC. CL A","US9682232064","2965668","0.0310","Consumer Discretionary","Equity","$62,097","1,188","52.27","New York Stock Exchange Inc.","62,096.76"
"THO","THOR INDUSTRIES INC.","US8851601018","2889876","0.0309","Consumer Discretionary","Equity","$61,932","1,102","56.20","New York Stock Exchange Inc.","61,932.40"
"WRB","WR BERKLEY CORP","US0844231029","2093644","0.0298","Financials","Equity","$59,754","1,064","56.16","New York Stock Exchange Inc.","59,754.24"
"CEB","CEB INC","US1251341061","BXVKT24","0.0285","Industrials","Equity","$57,124","744","76.78","New York Stock Exchange Inc.","57,124.32"
"SXT","SENSIENT TECHNOLOGIES CORP.","US81725T1007","2923741","0.0282","Materials","Equity","$56,529","825","68.52","New York Stock Exchange Inc.","56,529.00"
"HI","HILLENBRAND INC.","US4315711089","B2QGDP1","0.0277","Industrials","Equity","$55,455","1,963","28.25","New York Stock Exchange Inc.","55,454.75"
"NDSN","NORDSON CORP.","US6556631025","2641838","0.0275","Industrials","Equity","$55,049","743","74.09","NASDAQ","55,048.87"
"SYA","SYMETRA FINANCIAL CORP.","US87151Q1067","B4Y0JR3","0.0275","Financials","Equity","$55,038","2,191","25.12","New York Stock Exchange Inc.","55,037.92"
"RCII","RENT-A-CENTER INC.","US76009N1000","2733092","0.0268","Consumer Discretionary","Equity","$53,766","1,968","27.32","NASDAQ","53,765.76"
"MSA","MSA SAFETY INC","US5534981064","BKM4S16","0.0268","Industrials","Equity","$53,737","1,066","50.41","New York Stock Exchange Inc.","53,737.06"
"MGEE","MGE ENERGY INC.","US55277P1049","2554163","0.0267","Utilities","Equity","$53,390","1,352","39.49","NASDAQ","53,390.48"
"EVR","EVERCORE PARTNERS INC. CL A","US29977A1051","B1BHXZ2","0.0264","Financials","Equity","$52,914","907","58.34","New York Stock Exchange Inc.","52,914.38"
"CHS","CHICOS FAS INC.","US1686151028","2196781","0.0260","Consumer Discretionary","Equity","$52,049","3,463","15.03","New York Stock Exchange Inc.","52,048.89"
"CLC","CLARCOR INC.","US1798951075","2201265","0.0251","Industrials","Equity","$50,302","844","59.60","New York Stock Exchange Inc.","50,302.40"
"HMN","HORACE MANN EDUCATORS CORP.","US4403271046","2437112","0.0250","Financials","Equity","$50,009","1,428","35.02","New York Stock Exchange Inc.","50,008.56"
"LANC","LANCASTER COLONY CORP.","US5138471033","2503206","0.0246","Consumer Staples","Equity","$49,301","517","95.36","NASDAQ","49,301.12"
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","US03820C1053","2086309","0.0246","Industrials","Equity","$49,216","1,302","37.80","New York Stock Exchange Inc.","49,215.60"
"UMBF","UMB FINANCIAL CORP.","US9027881088","2918510","0.0242","Financials","Equity","$48,520","870","55.77","NASDAQ","48,519.90"
"AFSI","AMTRUST FINANCIAL SERVICES INC.","US0323593097","B1H4YP4","0.0240","Financials","Equity","$48,030","704","68.22","NASDAQ","48,030.40"
"WABC","WESTAMERICA BANCORP","US9570901036","2950374","0.0235","Financials","Equity","$47,129","955","49.35","NASDAQ","47,129.25"
"ROL","ROLLINS INC","US7757111049","2747305","0.0231","Industrials","Equity","$46,281","1,533","30.19","New York Stock Exchange Inc.","46,281.27"
"MKTX","MARKETAXESS HOLDINGS INC.","US57060D1081","B03Q9D0","0.0228","Financials","Equity","$45,754","461","99.25","NASDAQ","45,754.25"
"ITT","ITT CORP","US4509112011","B6Y9SW2","0.0227","Industrials","Equity","$45,525","1,205","37.78","New York Stock Exchange Inc.","45,524.90"
"RBC","REGAL-BELOIT CORP.","US7587501039","2730082","0.0225","Industrials","Equity","$45,105","623","72.40","New York Stock Exchange Inc.","45,105.20"
"OZRK","BANK OF THE OZARKS INC.","US0639041062","2085856","0.0225","Financials","Equity","$45,080","998","45.17","NASDAQ","45,079.66"
"ABM","ABM INDUSTRIES INC.","US0009571003","2024901","0.0222","Industrials","Equity","$44,409","1,336","33.24","New York Stock Exchange Inc.","44,408.64"
"CASY","CASEYS GENERAL STORES INC.","US1475281036","2179414","0.0216","Consumer Staples","Equity","$43,329","410","105.68","NASDAQ","43,328.80"
"BRC","BRADY CORP. CL A","US1046741062","2117726","0.0215","Industrials","Equity","$43,045","1,857","23.18","New York Stock Exchange Inc.","43,045.26"
"BOKF","BOK FINANCIAL CORP.","US05561Q2012","2109091","0.0214","Financials","Equity","$42,835","636","67.35","NASDAQ","42,834.60"
"WST","WEST PHARMACEUTICAL SERVICES INC.","US9553061055","2950482","0.0212","Health Care","Equity","$42,369","698","60.70","New York Stock Exchange Inc.","42,368.60"
"AWR","AMERICAN STATES WATER CO.","US0298991011","2267171","0.0212","Utilities","Equity","$42,344","1,122","37.74","New York Stock Exchange Inc.","42,344.28"
"VMI","VALMONT INDS INC","US9202531011","2926825","0.0210","Industrials","Equity","$42,045","375","112.12","New York Stock Exchange Inc.","42,045.00"
"PRI","PRIMERICA INC.","US74164M1080","B50K3X8","0.0210","Financials","Equity","$42,020","943","44.56","New York Stock Exchange Inc.","42,020.08"
"BOBE","BOB EVANS FARMS INC.","US0967611015","2107750","0.0209","Consumer Discretionary","Equity","$41,886","851","49.22","NASDAQ","41,886.22"
"RLI","RLI CORP.","US7496071074","2719070","0.0196","Financials","Equity","$39,165","701","55.87","New York Stock Exchange Inc.","39,164.87"
"SLGN","SILGAN HOLDINGS INC.","US8270481091","2809324","0.0175","Materials","Equity","$35,084","657","53.40","NASDAQ","35,083.80"
"FUL","H.B. FULLER CO.","US3596941068","2354664","0.0173","Materials","Equity","$34,578","861","40.16","New York Stock Exchange Inc.","34,577.76"
"GK","G & K SERVICES INC. SHS -A-","US3612681052","2357317","0.0158","Industrials","Equity","$31,662","469","67.51","NASDAQ","31,662.19"
"WLK","WESTLAKE CHEMICAL CORP","US9604131022","B01ZP20","0.0152","Materials","Equity","$30,324","458","66.21","New York Stock Exchange Inc.","30,324.18"
"JJSF","J&J SNACK FOODS CORP.","US4660321096","2469171","0.0145","Consumer Staples","Equity","$28,942","246","117.65","NASDAQ","28,941.90"
"MNRO","MONRO MUFFLER BRAKE INC.","US6102361010","2600088","0.0140","Consumer Discretionary","Equity","$28,024","423","66.25","NASDAQ","28,023.75"
"WDFC","WD-40 CO.","US9292361071","2944742","0.0136","Consumer Staples","Equity","$27,158","299","90.83","NASDAQ","27,158.17"
"COLM","COLUMBIA SPORTSWEAR CO.","US1985161066","2229126","0.0133","Consumer Discretionary","Equity","$26,652","404","65.97","NASDAQ","26,651.88"
"LAD","LITHIA MOTORS INC. CL A","US5367971034","2515030","0.0132","Consumer Discretionary","Equity","$26,356","220","119.80","New York Stock Exchange Inc.","26,356.00"
"GPI","GROUP 1 AUTOMOTIVE INC.","US3989051095","2121352","0.0131","Consumer Discretionary","Equity","$26,156","273","95.81","New York Stock Exchange Inc.","26,156.13"
"LFUS","LITTELFUSE INC.","US5370081045","2531832","0.0130","Information Technology","Equity","$25,924","284","91.28","NASDAQ","25,923.52"
"CNS","COHEN & STEERS INC.","US19247A1007","B02H882","0.0127","Financials","Equity","$25,346","839","30.21","New York Stock Exchange Inc.","25,346.19"
"FINL","FINISH LINE INC. CL A","US3179231002","2349819","0.0125","Consumer Discretionary","Equity","$25,098","880","28.52","NASDAQ","25,097.60"
"CHE","CHEMED CORP.","US16359R1032","2190084","0.0122","Health Care","Equity","$24,496","162","151.21","New York Stock Exchange Inc.","24,496.02"
"DV","DEVRY EDUCATION GROUP INC","US2518931033","2267609","0.0114","Consumer Discretionary","Equity","$22,722","763","29.78","New York Stock Exchange Inc.","22,722.14"
"AVX","AVX CORP.","US0024441075","2053983","0.0112","Information Technology","Equity","$22,381","1,702","13.15","New York Stock Exchange Inc.","22,381.30"
"AEL","AMERICAN EQUITY INVESTMENT LIFE HO","US0256762065","2191300","0.0100","Financials","Equity","$19,930","710","28.07","New York Stock Exchange Inc.","19,929.70"
"MATW","MATTHEWS INTERNATIONAL CORP. CL A","US5771281012","2568090","0.0098","Industrials","Equity","$19,726","367","53.75","NASDAQ","19,726.25"
"FIBK","FIRST INTERSTATE BANCSYSTEM INC. C","US32055Y2019","B4RGHN0","0.0098","Financials","Equity","$19,597","692","28.32","NASDAQ","19,597.44"
"GSM","GLOBE SPECIALTY METALS INC.","US37954N2062","B3VLNB4","0.0095","Materials","Equity","$18,941","1,300","14.57","NASDAQ","18,941.00"
"UBSFT","CASH COLLATERAL USD UBSFT","-","-","0.0092","Cash and/or Derivatives","Cash Collateral and Margin *","$18,400","18,400","100.00","-","18,400.00"
"TNC","TENNANT CO.","US8803451033","2883641","0.0087","Industrials","Equity","$17,481","290","60.28","New York Stock Exchange Inc.","17,481.20"
"ANDE","ANDERSONS INC.","US0341641035","2274922","0.0083","Consumer Staples","Equity","$16,530","454","36.41","NASDAQ","16,530.14"
"FELE","FRANKLIN ELECTRIC CO. INC.","US3535141028","2350383","0.0079","Industrials","Equity","$15,901","547","29.07","NASDAQ","15,901.29"
"AAN","AARONS INC.","US0025353006","2002918","0.0070","Consumer Discretionary","Equity","$13,969","372","37.55","New York Stock Exchange Inc.","13,968.60"
"RES","RPC INC.","US7496601060","2719456","0.0060","Energy","Equity","$12,014","1,007","11.93","New York Stock Exchange Inc.","12,013.51"
"HEI","HEICO CORP.","US4228061093","2419217","0.0058","Industrials","Equity","$11,647","216","53.92","New York Stock Exchange Inc.","11,646.72"
"ISCA","INTERNATIONAL SPEEDWAY CORP. CL A","US4603352018","2478144","0.0055","Consumer Discretionary","Equity","$10,981","327","33.58","NASDAQ","10,980.66"
"CRR","CARBO CERAMICS INC.","US1407811058","2238821","0.0033","Energy","Equity","$6,697","218","30.72","New York Stock Exchange Inc.","6,696.96"
"CMN","CANTEL MEDICAL CORP.","US1380981084","2188153","0.0026","Health Care","Equity","$5,191","92","56.42","New York Stock Exchange Inc.","5,190.64"
"ESU5","S&P500 EMINI SEP 15","-","-","0.0000","Cash and/or Derivatives","Futures","$0","4","2,093.80","Index And Options Market","418,760.00"
 
