iShares China Large-Cap ETF
Inception Date,"Oct 5, 2004"
Fund Holdings as of,"08-May-2015"
Total Net Assets,"$7,483,818,024"
Shares Outstanding,"148,350,000"
Stock,"99.87"
Bond,"0.00"
Cash,"0.07"
Other,"0.06"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"1288","CNE100000Q43","B60LZR6","AGRICULTURAL BANK OF CHINA LTD H","2.2822","Equity","Financials","China","$169,103,668","310,734,000","0.54","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"3968","CNE1000002M1","B1DYPZ5","CHINA MERCHANTS BANK CO. LTD H","2.1972","Equity","Financials","China","$162,801,353","55,248,438","2.95","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2601","CNE1000009Q7","B2Q5H56","CHINA PACIFIC INSURANCE (GROUP) LT","2.1840","Equity","Financials","China","$161,824,028","31,060,600","5.21","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"728","CNE1000002V2","6559335","CHINA TELECOM CORP LTD H","1.8781","Equity","Telecommunications","China","$139,162,994","194,788,000","0.71","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"992","HK0992009065","6218089","LENOVO GROUP LTD","1.7948","Equity","Technology","China","$132,986,279","77,536,000","1.72","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"267","HK0267001375","6196152","CITIC LTD","1.7671","Equity","Industrials","China","$130,932,967","65,929,000","1.99","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"566","BMG4288J1062","BRJ8XY8","HANERGY THIN FILM POWER GROUP LTD","1.7132","Equity","Consumer Goods","Hong Kong","$126,943,733","135,216,000","0.94","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"762","HK0000049939","6263830","CHINA UNICOM (HONG KONG) LTD.","1.6997","Equity","Telecommunications","China","$125,942,588","68,390,000","1.84","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1044","KYG4402L1510","6136233","HENGAN INTERNATIONAL GROUP LTD","1.5067","Equity","Consumer Goods","China","$111,643,180","8,802,500","12.68","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1988","CNE100000HF9","B57JY24","CHINA MINSHENG BANKING CORP. LTD.","1.4160","Equity","Financials","China","$104,918,787","73,428,000","1.43","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1088","CNE1000002R0","B09N7M0","CHINA SHENHUA ENERGY CO. LTD.","1.3766","Equity","Basic Materials","China","$102,003,636","40,898,500","2.49","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"3328","CNE100000205","B0B8Z29","BANK OF COMMUNICATIONS CO. LTD.","1.2836","Equity","Financials","China","$95,106,550","96,911,200","0.98","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2328","CNE100000593","6706250","PICC PROPERTY AND CASUALTY COMPANY","1.2119","Equity","Financials","China","$89,797,426","39,251,700","2.29","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2333","CNE100000338","6718255","GREAT WALL MOTOR LTD H","1.1956","Equity","Consumer Goods","China","$88,588,527","12,433,500","7.12","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1800","CNE1000002F5","B1JKTQ6","CHINA COMMUNICATIONS CONSTRUCTIONS","1.1815","Equity","Industrials","China","$87,542,319","53,284,000","1.64","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1109","KYG2108Y1052","6193766","CHINA RESOURCES LAND LTD.","1.1653","Equity","Financials","China","$86,342,828","25,123,333","3.44","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"998","CNE1000001Q4","B1W0JF2","CHINA CITIC BANK CORP LTD H","1.0778","Equity","Financials","China","$79,863,301","91,341,000","0.87","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"836","HK0836012952","6711566","CHINA RESOURCES POWER CO LTD","0.8961","Equity","Utilities","China","$66,399,722","22,884,000","2.90","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1336","CNE100001922","B5730Z1","NEW CHINA LIFE INSURANCE (H)","0.8728","Equity","Financials","China","$64,669,171","9,680,900","6.68","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6030","CNE1000016V2","B6SPB49","CITIC SECURITIES CO. LTD.","0.8193","Equity","Financials","China","$60,708,682","14,179,500","4.28","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"390","CNE1000007Z2","B297KM7","CHINA RAILWAY GROUP LTD H","0.8147","Equity","Industrials","China","$60,369,875","46,076,000","1.31","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"489","CNE100000312","B0PH5N3","DONGFENG MOTOR GROUP LTD H","0.8110","Equity","Consumer Goods","China","$60,092,149","35,248,000","1.70","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"392","HK0392044647","6081690","BEIJING ENTERPRISES HOLDINGS LTD.","0.7852","Equity","Industrials","China","$58,180,130","6,266,000","9.29","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"914","CNE1000001W2","6080396","ANHUI CONCH CEMENT LTD H","0.7826","Equity","Industrials","China","$57,989,255","14,389,500","4.03","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6837","CNE1000019K9","B71SXC4","HAITONG SECURITIES COMPANY LTD CLA","0.7722","Equity","Financials","China","$57,216,698","17,962,800","3.19","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"902","CNE1000006Z4","6099671","HUANENG POWER INTERNATIONAL INC.","0.7683","Equity","Utilities","China","$56,925,534","40,572,000","1.40","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1211","CNE100000296","6536651","BYD LTD H","0.6713","Equity","Consumer Goods","China","$49,744,587","8,198,500","6.07","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6199","CNE100001SC1","BMTSB50","CHINA CNR CORP LTD CLASS H","0.6202","Equity","-","China","$45,956,653","22,469,500","2.05","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1766","CNE100000BG0","B2R2ZC9","CSR CORP CORP LTD H","0.5899","Equity","Industrials","China","$43,707,444","22,595,000","1.93","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1186","CNE100000981","B2PFVH7","CHINA RAILWAY CONSTRUCTION CORP LT","0.5660","Equity","Industrials","China","$41,936,082","22,740,500","1.84","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2883","CNE1000002P4","6560995","CHINA OILFIELD SERVICES LTD H","0.5653","Equity","Oil & Gas","China","$41,884,633","21,798,000","1.92","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1816","CNE100001T80","BSBMM04","CGN POWER LTD H","0.5344","Equity","Utilities","China","$39,599,406","74,351,000","0.53","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2202","CNE100001SR9","BN320P8","CHINA VANKE LTD H","0.5289","Equity","Financials","China","$39,188,363","15,827,200","2.48","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1339","CNE100001MK7","B8RZJZ1","THE PEOPLES INSURANCE CO (GROUP)","0.4519","Equity","Financials","China","$33,483,667","45,955,000","0.73","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2727","CNE100000437","B07J656","SHANGHAI ELECTRIC GROUP CO LTD (H)","0.4313","Equity","Industrials","China","$31,956,268","33,992,000","0.94","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"3699","CNE100001T98","BTDYF84","DALIAN WANDA COMMERCIAL PROPERTIES","0.3819","Equity","Financials","China","$28,295,169","3,231,400","8.76","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6818","CNE100001QW3","B5NRRJ0","CHINA EVERBRIGHT BANK LTD H","0.3362","Equity","Financials","China","$24,912,715","39,668,000","0.63","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1359","CNE100001QS1","BGY6SV2","CHINA CHINDA ASSET MANAGEMENT LTD","0.3169","Equity","Financials","China","$23,479,333","38,411,000","0.61","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1898","CNE100000528","B1JNK84","CHINA COAL ENERGY CO. LTD.","0.2712","Equity","Basic Materials","China","$20,096,378","32,131,000","0.63","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1618","CNE100000FF3","B42SRM0","METALLURGICAL CORP. OF CHINA LTD.","0.2507","Equity","Industrials","China","$18,572,511","34,372,000","0.54","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.0705","Cash","-","United States","$5,223,708","5,223,708","1.00","-","USD","USD","1.00","-"
 
