iShares China Large-Cap ETF
Inception Date,"Oct 5, 2004"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$7,390,001,422"
Shares Outstanding,"148,500,000"
Stock,"99.87"
Bond,"0.00"
Cash,"0.07"
Other,"0.06"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"3328","CNE100000205","B0B8Z29","BANK OF COMMUNICATIONS CO. LTD.","1.2877","Equity","Financials","China","$96,370,599","96,911,200","0.99","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2328","CNE100000593","6706250","PICC PROPERTY AND CASUALTY COMPANY","1.2055","Equity","Financials","China","$90,215,754","39,251,700","2.30","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1800","CNE1000002F5","B1JKTQ6","CHINA COMMUNICATIONS CONSTRUCTIONS","1.1828","Equity","Industrials","China","$88,517,450","53,284,000","1.66","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1109","KYG2108Y1052","6193766","CHINA RESOURCES LAND LTD.","1.1755","Equity","Financials","China","$87,975,815","25,123,333","3.50","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2333","CNE100000338","6718255","GREAT WALL MOTOR LTD H","1.1636","Equity","Consumer Goods","China","$87,078,199","12,433,500","7.00","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"998","CNE1000001Q4","B1W0JF2","CHINA CITIC BANK CORP LTD H","1.0799","Equity","Financials","China","$80,817,626","91,341,000","0.88","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"836","HK0836012952","6711566","CHINA RESOURCES POWER CO LTD","0.8913","Equity","Utilities","China","$66,704,724","22,884,000","2.91","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1336","CNE100001922","B5730Z1","NEW CHINA LIFE INSURANCE (H)","0.8893","Equity","Financials","China","$66,551,700","9,680,900","6.87","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6030","CNE1000016V2","B6SPB49","CITIC SECURITIES CO. LTD.","0.8260","Equity","Financials","China","$61,814,994","14,179,500","4.36","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"390","CNE1000007Z2","B297KM7","CHINA RAILWAY GROUP LTD H","0.8100","Equity","Industrials","China","$60,616,541","46,076,000","1.32","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"489","CNE100000312","B0PH5N3","DONGFENG MOTOR GROUP LTD H","0.8092","Equity","Consumer Goods","China","$60,555,684","35,248,000","1.72","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"914","CNE1000001W2","6080396","ANHUI CONCH CEMENT LTD H","0.7998","Equity","Industrials","China","$59,853,787","14,389,500","4.16","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"902","CNE1000006Z4","6099671","HUANENG POWER INTERNATIONAL INC.","0.7803","Equity","Utilities","China","$58,399,190","40,572,000","1.44","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"392","HK0392044647","6081690","BEIJING ENTERPRISES HOLDINGS LTD.","0.7700","Equity","Industrials","China","$57,623,035","6,266,000","9.20","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6837","CNE1000019K9","B71SXC4","HAITONG SECURITIES COMPANY LTD CLA","0.7554","Equity","Financials","China","$56,530,141","17,962,800","3.15","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1211","CNE100000296","6536651","BYD LTD H","0.6931","Equity","Consumer Goods","China","$51,866,820","8,198,500","6.33","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6199","CNE100001SC1","BMTSB50","CHINA CNR CORP LTD CLASS H","0.6142","Equity","-","China","$45,963,469","22,469,500","2.05","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1766","CNE100000BG0","B2R2ZC9","CSR CORP CORP LTD H","0.5841","Equity","Industrials","China","$43,713,926","22,595,000","1.93","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1186","CNE100000981","B2PFVH7","CHINA RAILWAY CONSTRUCTION CORP LT","0.5761","Equity","Industrials","China","$43,115,513","22,740,500","1.90","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2883","CNE1000002P4","6560995","CHINA OILFIELD SERVICES LTD H","0.5703","Equity","Oil & Gas","China","$42,678,056","21,798,000","1.96","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1816","CNE100001T80","BSBMM04","CGN POWER LTD H","0.5369","Equity","Utilities","China","$40,180,658","74,351,000","0.54","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2202","CNE100001SR9","BN320P8","CHINA VANKE LTD H","0.5335","Equity","Financials","China","$39,929,066","15,827,200","2.52","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2727","CNE100000437","B07J656","SHANGHAI ELECTRIC GROUP CO LTD (H)","0.4564","Equity","Industrials","China","$34,153,120","33,992,000","1.00","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1339","CNE100001MK7","B8RZJZ1","THE PEOPLES INSURANCE CO (GROUP)","0.4514","Equity","Financials","China","$33,784,993","45,955,000","0.74","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"3699","CNE100001T98","BTDYF84","DALIAN WANDA COMMERCIAL PROPERTIES","0.3854","Equity","Financials","China","$28,841,180","3,231,400","8.93","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6818","CNE100001QW3","B5NRRJ0","CHINA EVERBRIGHT BANK LTD H","0.3405","Equity","Financials","China","$25,479,204","39,668,000","0.64","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1359","CNE100001QS1","BGY6SV2","CHINA CHINDA ASSET MANAGEMENT LTD","0.3151","Equity","Financials","China","$23,581,899","38,411,000","0.61","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1898","CNE100000528","B1JNK84","CHINA COAL ENERGY CO. LTD.","0.2675","Equity","Basic Materials","China","$20,016,474","32,131,000","0.62","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1618","CNE100000FF3","B42SRM0","METALLURGICAL CORP. OF CHINA LTD.","0.2476","Equity","Industrials","China","$18,530,933","34,372,000","0.54","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.0698","Cash","-","United States","$5,223,708","5,223,708","1.00","-","USD","USD","1.00","-"
 
