iShares China Large-Cap ETF
Inception Date,"Oct 5, 2004"
Fund Holdings as of,"12-May-2015"
Total Net Assets,"$7,390,001,422"
Shares Outstanding,"148,500,000"
Stock,"99.86"
Bond,"0.00"
Cash,"0.01"
Other,"0.12"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"3328","CNE100000205","B0B8Z29","BANK OF COMMUNICATIONS CO. LTD.","1.2901","Equity","Financials","China","$95,340,984","97,008,200","0.98","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1109","KYG2108Y1052","6193766","CHINA RESOURCES LAND LTD.","1.1916","Equity","Financials","China","$88,059,857","25,147,333","3.50","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2328","CNE100000593","6706250","PICC PROPERTY AND CASUALTY COMPANY","1.1904","Equity","Financials","China","$87,972,036","39,289,700","2.24","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1800","CNE1000002F5","B1JKTQ6","CHINA COMMUNICATIONS CONSTRUCTIONS","1.1860","Equity","Industrials","China","$87,642,392","53,337,000","1.64","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2333","CNE100000338","6718255","GREAT WALL MOTOR LTD H","1.1589","Equity","Consumer Goods","China","$85,640,744","12,446,000","6.88","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"998","CNE1000001Q4","B1W0JF2","CHINA CITIC BANK CORP LTD H","1.0788","Equity","Financials","China","$79,719,740","91,433,000","0.87","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"836","HK0836012952","6711566","CHINA RESOURCES POWER CO LTD","0.9015","Equity","Utilities","China","$66,621,133","22,906,000","2.91","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1336","CNE100001922","B5730Z1","NEW CHINA LIFE INSURANCE (H)","0.8820","Equity","Financials","China","$65,181,026","9,690,600","6.73","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6030","CNE1000016V2","B6SPB49","CITIC SECURITIES CO. LTD.","0.8237","Equity","Financials","China","$60,869,168","14,193,500","4.29","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"390","CNE1000007Z2","B297KM7","CHINA RAILWAY GROUP LTD H","0.7969","Equity","Industrials","China","$58,892,438","46,122,000","1.28","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"914","CNE1000001W2","6080396","ANHUI CONCH CEMENT LTD H","0.7969","Equity","Industrials","China","$58,892,309","14,404,000","4.09","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"489","CNE100000312","B0PH5N3","DONGFENG MOTOR GROUP LTD H","0.7919","Equity","Consumer Goods","China","$58,520,816","35,282,000","1.66","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"392","HK0392044647","6081690","BEIJING ENTERPRISES HOLDINGS LTD.","0.7838","Equity","Industrials","China","$57,920,897","6,272,000","9.23","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"902","CNE1000006Z4","6099671","HUANENG POWER INTERNATIONAL INC.","0.7698","Equity","Utilities","China","$56,885,347","40,612,000","1.40","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6837","CNE1000019K9","B71SXC4","HAITONG SECURITIES COMPANY LTD CLA","0.7594","Equity","Financials","China","$56,122,962","17,980,800","3.12","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1211","CNE100000296","6536651","BYD LTD H","0.6803","Equity","Consumer Goods","China","$50,276,819","8,206,500","6.13","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6199","CNE100001SC1","BMTSB50","CHINA CNR CORP LTD CLASS H","0.6220","Equity","-","China","$45,963,469","22,469,500","2.05","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1766","CNE100000BG0","B2R2ZC9","CSR CORP CORP LTD H","0.5915","Equity","Industrials","China","$43,713,926","22,595,000","1.93","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2883","CNE1000002P4","6560995","CHINA OILFIELD SERVICES LTD H","0.5712","Equity","Oil & Gas","China","$42,214,555","21,820,000","1.93","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1186","CNE100000981","B2PFVH7","CHINA RAILWAY CONSTRUCTION CORP LT","0.5665","Equity","Industrials","China","$41,866,363","22,763,000","1.84","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1816","CNE100001T80","BSBMM04","CGN POWER LTD H","0.5586","Equity","Utilities","China","$41,277,116","74,426,000","0.55","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2202","CNE100001SR9","BN320P8","CHINA VANKE LTD H","0.5265","Equity","Financials","China","$38,906,849","15,843,200","2.46","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2727","CNE100000437","B07J656","SHANGHAI ELECTRIC GROUP CO LTD (H)","0.4775","Equity","Industrials","China","$35,284,434","34,026,000","1.04","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1339","CNE100001MK7","B8RZJZ1","THE PEOPLES INSURANCE CO (GROUP)","0.4472","Equity","Financials","China","$33,047,505","46,001,000","0.72","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"3699","CNE100001T98","BTDYF84","DALIAN WANDA COMMERCIAL PROPERTIES","0.3847","Equity","Financials","China","$28,431,689","3,234,600","8.79","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6818","CNE100001QW3","B5NRRJ0","CHINA EVERBRIGHT BANK LTD H","0.3437","Equity","Financials","China","$25,402,467","39,708,000","0.64","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1359","CNE100001QS1","BGY6SV2","CHINA CHINDA ASSET MANAGEMENT LTD","0.3161","Equity","Financials","China","$23,357,275","38,449,000","0.61","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1898","CNE100000528","B1JNK84","CHINA COAL ENERGY CO. LTD.","0.2683","Equity","Basic Materials","China","$19,828,993","32,163,000","0.62","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1618","CNE100000FF3","B42SRM0","METALLURGICAL CORP. OF CHINA LTD.","0.2456","Equity","Industrials","China","$18,149,878","34,406,000","0.53","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.0136","Cash","-","United States","$1,007,549","1,007,549","1.00","-","USD","USD","1.00","-"
 
