iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$26,554,444,619"
Shares Outstanding,"178,400,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"OMI","OWENS & MINOR INC.","US6907321029","2665128","0.1372","Health Care","Equity","$36,760,286","1,058,764","34.72","New York Stock Exchange Inc.","36,760,286.08"
"QEP","QEP RESOURCES INC","US74733V1008","B60X657","0.1371","Energy","Equity","$36,735,406","2,719,127","13.51","New York Stock Exchange Inc.","36,735,405.77"
"BXS","BANCORPSOUTH INC.","US0596921033","2074111","0.1371","Financials","Equity","$36,719,248","1,438,842","25.52","New York Stock Exchange Inc.","36,719,247.84"
"CBT","CABOT CORP.","US1270551013","2162500","0.1367","Materials","Equity","$36,612,001","1,063,375","34.43","New York Stock Exchange Inc.","36,612,001.25"
"OFC","CORPORATE OFFICE PROPERTIES TRUST","US22002T1088","2756152","0.1353","Financials","Equity","$36,253,423","1,585,889","22.86","New York Stock Exchange Inc.","36,253,422.54"
"CHS","CHICOS FAS INC.","US1686151028","2196781","0.1346","Consumer Discretionary","Equity","$36,054,355","2,398,826","15.03","New York Stock Exchange Inc.","36,054,354.78"
"CAB","CABELAS INC","US1268043015","B00N2Z7","0.1343","Consumer Discretionary","Equity","$35,970,664","800,950","44.91","New York Stock Exchange Inc.","35,970,664.50"
"TECD","TECH DATA CORP","US8782371061","2879532","0.1341","Information Technology","Equity","$35,924,039","615,243","58.39","NASDAQ","35,924,038.77"
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL","US8086251076","BDTZZG7","0.1331","Information Technology","Equity","$35,651,824","664,031","53.69","New York Stock Exchange Inc.","35,651,824.39"
"SAM","BOSTON BEER INC CLASS A","US1005571070","2113393","0.1326","Consumer Staples","Equity","$35,523,138","152,316","233.22","New York Stock Exchange Inc.","35,523,137.52"
"RDC","ROWAN COMPANIES CLASS A PLC","GB00B6SLMV12","B840261","0.1321","Energy","Equity","$35,385,084","2,091,317","16.92","New York Stock Exchange Inc.","35,385,083.64"
"ANN","ANN INC.","US0356231078","2038537","0.1314","Consumer Discretionary","Equity","$35,192,323","769,063","45.76","New York Stock Exchange Inc.","35,192,322.88"
"PNM","PNM RESOURCES INC.","US69349H1077","2707826","0.1306","Utilities","Equity","$34,978,467","1,335,056","26.20","New York Stock Exchange Inc.","34,978,467.20"
"KLXI","KLX INC","US4825391034","BT6T3G0","0.1294","Industrials","Equity","$34,656,141","881,163","39.33","NASDAQ","34,656,140.79"
"LXK","LEXMARK INTERNATIONAL INC.","US5297711070","2511908","0.1282","Information Technology","Equity","$34,347,674","1,029,298","33.37","New York Stock Exchange Inc.","34,347,674.26"
"EQY","EQUITY ONE INC.","US2947521009","2246329","0.1272","Financials","Equity","$34,084,124","1,345,072","25.34","New York Stock Exchange Inc.","34,084,124.48"
"UE","URBAN EDGE PROPERTIES","US91704F1049","BTPSGQ9","0.1225","Financials","Equity","$32,806,502","1,516,713","21.63","New York Stock Exchange Inc.","32,806,502.19"
"KMPR","KEMPER CORP.","US4884011002","B52KRV2","0.1178","Financials","Equity","$31,543,983","824,033","38.28","New York Stock Exchange Inc.","31,543,983.24"
"SVU","SUPERVALU INC","US8685361037","2863610","0.1178","Consumer Staples","Equity","$31,544,375","3,458,813","9.12","New York Stock Exchange Inc.","31,544,374.56"
"IDCC","INTERDIGITAL INC.","US45867G1013","2465737","0.1169","Information Technology","Equity","$31,317,239","603,764","51.87","NASDAQ","31,317,238.68"
"CRS","CARPENTER TECHNOLOGY CORP.","US1442851036","2177504","0.1168","Materials","Equity","$31,300,512","843,225","37.12","New York Stock Exchange Inc.","31,300,512.00"
"LANC","LANCASTER COLONY CORP.","US5138471033","2503206","0.1161","Consumer Staples","Equity","$31,088,409","326,011","95.36","NASDAQ","31,088,408.96"
"CABO","CABLE ONE INC","US12685J1051","BZ07DS4","0.1156","Consumer Discretionary","Equity","$30,953,493","74,229","417.00","New York Stock Exchange Inc.","30,953,493.00"
"BKH","BLACK HILLS CORP.","US0921131092","2101741","0.1150","Utilities","Equity","$30,815,974","749,598","41.11","New York Stock Exchange Inc.","30,815,973.78"
"CMC","COMMERCIAL METALS CO.","US2017231034","2213260","0.1141","Materials","Equity","$30,557,203","1,935,225","15.79","New York Stock Exchange Inc.","30,557,202.75"
"DNOW","NOW INC","US67011P1003","BMH0MV1","0.1137","Industrials","Equity","$30,463,107","1,787,741","17.04","New York Stock Exchange Inc.","30,463,106.64"
"FCS","FAIRCHILD SEMICONDUCTOR INTERNATIO","US3037261035","2444479","0.1095","Information Technology","Equity","$29,337,779","1,946,767","15.07","NASDAQ","29,337,778.69"
"OLN","OLIN CORP.","US6806652052","2658526","0.1091","Materials","Equity","$29,215,508","1,298,467","22.50","New York Stock Exchange Inc.","29,215,507.50"
"CLI","MACK-CALI REALTY REIT CORP","US5544891048","2192314","0.1083","Financials","Equity","$29,000,026","1,405,040","20.64","New York Stock Exchange Inc.","29,000,025.60"
"SLAB","SILICON LABORATORIES INC.","US8269191024","2568131","0.1082","Information Technology","Equity","$28,974,869","665,477","43.54","NASDAQ","28,974,868.58"
"WPX","WPX ENERGY INC","US98212B1035","B40PCD9","0.1080","Energy","Equity","$28,943,268","3,921,852","7.38","New York Stock Exchange Inc.","28,943,267.76"
"NYT","NEW YORK TIMES CO. CL A","US6501111073","2632003","0.1078","Consumer Discretionary","Equity","$28,885,915","2,189,986","13.19","New York Stock Exchange Inc.","28,885,915.34"
"DF","DEAN FOODS CO","US2423702032","BD5JS97","0.1071","Consumer Staples","Equity","$28,678,277","1,577,463","18.18","New York Stock Exchange Inc.","28,678,277.34"
"CC","CHEMOURS","US1638511089","BZ0CTP8","0.1070","Materials","Equity","$28,669,592","3,027,412","9.47","New York Stock Exchange Inc.","28,669,591.64"
"ALEX","ALEXANDER & BALDWIN INC.","US0144911049","B827VB2","0.1067","Financials","Equity","$28,592,888","762,477","37.50","New York Stock Exchange Inc.","28,592,887.50"
"MDP","MEREDITH CORP.","US5894331017","2578516","0.1066","Consumer Discretionary","Equity","$28,561,450","612,381","46.64","New York Stock Exchange Inc.","28,561,449.84"
"DV","DEVRY EDUCATION GROUP INC","US2518931033","2267609","0.1063","Consumer Discretionary","Equity","$28,486,387","956,561","29.78","New York Stock Exchange Inc.","28,486,386.58"
"FCN","FTI CONSULTING INC.","US3029411093","2351449","0.1045","Industrials","Equity","$27,983,370","694,032","40.32","New York Stock Exchange Inc.","27,983,370.24"
"MLHR","HERMAN MILLER INC.","US6005441000","2594222","0.1041","Industrials","Equity","$27,878,077","997,070","27.96","NASDAQ","27,878,077.20"
"TRMK","TRUSTMARK CORP.","US8984021027","2340210","0.1035","Financials","Equity","$27,734,215","1,132,471","24.49","NASDAQ","27,734,214.79"
"ASNA","ASCENA RETAIL GROUP INC.","US04351G1013","B65D9Z3","0.1031","Consumer Discretionary","Equity","$27,624,319","2,208,179","12.51","NASDAQ","27,624,319.29"
"CVLT","COMMVAULT SYSTEMS INC.","US2041661024","B142B38","0.1019","Information Technology","Equity","$27,302,162","713,782","38.25","NASDAQ","27,302,161.50"
"HYH","HALYARD HEALTH INC","US40650V1008","BRJ6RP1","0.1000","Health Care","Equity","$26,788,586","781,464","34.28","New York Stock Exchange Inc.","26,788,585.92"
"MSA","MSA SAFETY INC","US5534981064","BKM4S16","0.0993","Industrials","Equity","$26,602,617","527,725","50.41","New York Stock Exchange Inc.","26,602,617.25"
"IBOC","INTERNATIONAL BANCSHARES CORP.","US4590441030","2243911","0.0988","Financials","Equity","$26,477,495","970,227","27.29","NASDAQ","26,477,494.83"
"KN","KNOWLES CORP","US49926D1090","BJTD9L6","0.0988","Information Technology","Equity","$26,465,329","1,478,510","17.90","New York Stock Exchange Inc.","26,465,329.00"
"DWA","DREAMWORKS ANIMATION SKG INC. CL A","US26153C1036","B03BLR3","0.0961","Consumer Discretionary","Equity","$25,744,005","1,225,905","21.00","NASDAQ","25,744,005.00"
"OIS","OIL STATES INTERNATIONAL INC.","US6780261052","2724472","0.0943","Energy","Equity","$25,253,257","866,321","29.15","New York Stock Exchange Inc.","25,253,257.15"
"PLCM","POLYCOM INC.","US73172K1043","2693420","0.0932","Information Technology","Equity","$24,955,960","2,270,788","10.99","NASDAQ","24,955,960.12"
"NSR","NEUSTAR INC. CL A","US64126X2018","B0C8R66","0.0927","Information Technology","Equity","$24,836,533","805,074","30.85","New York Stock Exchange Inc.","24,836,532.90"
"VSH","VISHAY INTERTECHNOLOGY INC.","US9282981086","2930149","0.0924","Information Technology","Equity","$24,757,422","2,281,790","10.85","New York Stock Exchange Inc.","24,757,421.50"
"ISIL","INTERSIL CORP. CL A","US46069S1096","2551959","0.0917","Information Technology","Equity","$24,560,135","2,204,680","11.14","NASDAQ","24,560,135.20"
"MCY","MERCURY GENERAL CORP.","US5894001008","2578464","0.0904","Financials","Equity","$24,226,894","438,893","55.20","New York Stock Exchange Inc.","24,226,893.60"
"RCII","RENT-A-CENTER INC.","US76009N1000","2733092","0.0903","Consumer Discretionary","Equity","$24,177,954","884,991","27.32","NASDAQ","24,177,954.12"
"ACXM","ACXIOM CORP.","US0051251090","2159773","0.0897","Information Technology","Equity","$24,024,756","1,309,251","18.35","NASDAQ","24,024,755.85"
"PCH","POTLATCH CORP.","US7376301039","B0XXJN1","0.0891","Financials","Equity","$23,878,873","680,116","35.11","NASDAQ","23,878,872.76"
"GES","GUESS? INC.","US4016171054","2387109","0.0869","Consumer Discretionary","Equity","$23,284,432","1,073,510","21.69","New York Stock Exchange Inc.","23,284,431.90"
"AMD","ADVANCED MICRO DEVICES INC","US0079031078","2007849","0.0852","Information Technology","Equity","$22,809,000","10,559,722","2.16","NASDAQ","22,808,999.52"
"ANF","ABERCROMBIE & FITCH CO. CL A","US0028962076","2004185","0.0849","Consumer Discretionary","Equity","$22,741,340","1,169,822","19.44","New York Stock Exchange Inc.","22,741,339.68"
"KBH","KB HOME","US48666K1097","2485070","0.0848","Consumer Discretionary","Equity","$22,725,899","1,520,127","14.95","New York Stock Exchange Inc.","22,725,898.65"
"WOR","WORTHINGTON INDUSTRIES INC","US9818111026","2981932","0.0825","Materials","Equity","$22,108,774","807,774","27.37","New York Stock Exchange Inc.","22,108,774.38"
"CRC","CALIFORNIA RESOURCES CORP","US13057Q1076","BRJ3H52","0.0814","Energy","Equity","$21,815,951","5,194,274","4.20","New York Stock Exchange Inc.","21,815,950.80"
"WERN","WERNER ENTERPRISES INC.","US9507551086","2948852","0.0808","Industrials","Equity","$21,642,250","749,126","28.89","NASDAQ","21,642,250.14"
"TLN","TALEN ENERGY CORP","US87422J1051","BXB0LF1","0.0798","Utilities","Equity","$21,385,396","1,395,003","15.33","New York Stock Exchange Inc.","21,385,395.99"
"GVA","GRANITE CONSTRUCTION INC.","US3873281071","2381189","0.0776","Industrials","Equity","$20,788,165","612,678","33.93","New York Stock Exchange Inc.","20,788,164.54"
"APOL","APOLLO EDUCATION GROUP INC CLASS A","US0376041051","2043694","0.0768","Consumer Discretionary","Equity","$20,570,258","1,618,431","12.71","NASDAQ","20,570,258.01"
"DDD","3D SYSTEMS CORP","US88554D2053","2889768","0.0767","Information Technology","Equity","$20,555,192","1,756,854","11.70","New York Stock Exchange Inc.","20,555,191.80"
"ATW","ATWOOD OCEANICS INC.","US0500951084","2062440","0.0725","Energy","Equity","$19,408,974","1,009,307","19.23","New York Stock Exchange Inc.","19,408,973.61"
"MDC","M.D.C. HOLDINGS INC.","US5526761086","2561204","0.0695","Consumer Discretionary","Equity","$18,621,119","656,598","28.36","New York Stock Exchange Inc.","18,621,119.28"
"DNR","DENBURY RESOURCES INC","US2479162081","2418474","0.0692","Energy","Equity","$18,528,279","5,957,646","3.11","New York Stock Exchange Inc.","18,528,279.06"
"GEF","GREIF INC. CL A","US3976241071","2388016","0.0657","Materials","Equity","$17,606,830","566,136","31.10","New York Stock Exchange Inc.","17,606,829.60"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","US0669224778","-","0.0640","Cash and/or Derivatives","Money Market","$17,138,376","17,138,376","1.00","-","17,138,375.60"
"ROVI","ROVI CORP.","US7793761021","B2R9T17","0.0590","Information Technology","Equity","$15,793,797","1,473,302","10.72","NASDAQ","15,793,797.44"
"ISCA","INTERNATIONAL SPEEDWAY CORP. CL A","US4603352018","2478144","0.0588","Consumer Discretionary","Equity","$15,749,289","469,008","33.58","NASDAQ","15,749,288.64"
"HLX","HELIX ENERGY SOLUTIONS GROUP INC.","US42330P1075","2037062","0.0488","Energy","Equity","$13,085,779","1,648,083","7.94","New York Stock Exchange Inc.","13,085,779.02"
"TR","TOOTSIE ROLL INDUSTRIES INC.","US8905161076","2896809","0.0414","Consumer Staples","Equity","$11,097,644","344,113","32.25","New York Stock Exchange Inc.","11,097,644.25"
"USD","USD CASH","-","-","0.0325","Cash and/or Derivatives","Cash","$8,707,676","8,707,676","100.00","-","8,707,675.56"
"UBSFT","CASH COLLATERAL USD UBSFT","-","-","0.0033","Cash and/or Derivatives","Cash Collateral and Margin *","$891,100","891,100","100.00","-","891,100.00"
"FAU5","S&P MID 400 EMINI SEP 15","-","-","0.0000","Cash and/or Derivatives","Futures","$0","133","1,501.70","Index And Options Market","19,972,610.00"
 
