iShares Nasdaq Biotechnology ETF
Inception Date,"Feb 5, 2001"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$9,633,403,272"
Shares Outstanding,"25,950,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"ANAC","ANACOR PHARMACEUTICALS INC.","US0324201013","B28M788","0.8973","Health Care","Equity","$89,992,368","593,265","151.69","NASDAQ","89,992,367.85"
"QGEN","QIAGEN N.V.","NL0000240000","2437907","0.8847","Health Care","Equity","$88,731,198","3,155,448","28.12","NASDAQ","88,731,197.76"
"ISIS","ISIS PHARMACEUTICALS INC.","US4643301090","2459785","0.8823","Health Care","Equity","$88,488,741","1,623,051","54.52","NASDAQ","88,488,740.52"
"ICPT","INTERCEPT PHARMACEUTICALS INC","US45845P1084","B7N59F8","0.8465","Health Care","Equity","$84,901,229","326,380","260.13","NASDAQ","84,901,229.40"
"SGEN","SEATTLE GENETICS INC.","US8125781026","2738127","0.7906","Health Care","Equity","$79,286,562","1,693,072","46.83","NASDAQ","79,286,561.76"
"BLUE","BLUEBIRD BIO INC","US09609G1004","BBFL7S1","0.7393","Health Care","Equity","$74,146,736","445,299","166.51","NASDAQ","74,146,736.49"
"HZNP","HORIZON PHARMA PLC","IE00BQPVQZ61","BQPVQZ6","0.7329","Health Care","Equity","$73,507,883","2,096,631","35.06","NASDAQ","73,507,882.86"
"AKRX","AKORN INC.","US0097281069","2012100","0.6983","Health Care","Equity","$70,035,760","1,552,211","45.12","NASDAQ","70,035,760.32"
"ACAD","ACADIA PHARMACEUTICALS INC","US0042251084","2713317","0.6458","Health Care","Equity","$64,765,798","1,360,626","47.60","NASDAQ","64,765,797.60"
"RARE","ULTRAGENYX PHARMACEUTICAL INC","US90400D1081","BJ62Z18","0.5843","Health Care","Equity","$58,602,520","487,258","120.27","NASDAQ","58,602,519.66"
"NBIX","NEUROCRINE BIOSCIENCES INC.","US64125C1099","2623911","0.5829","Health Care","Equity","$58,460,868","1,159,018","50.44","NASDAQ","58,460,867.92"
"AGIO","AGIOS PHARMACEUTICALS INC","US00847X1046","BCBVTX1","0.5644","Health Care","Equity","$56,607,061","506,098","111.85","NASDAQ","56,607,061.30"
"TECH","BIO TECHNE CORP","US09073M1045","BSHZ3Q0","0.5583","Health Care","Equity","$55,989,455","504,137","111.06","NASDAQ","55,989,455.22"
"IPXL","IMPAX LABORATORIES INC.","US45256B1017","2373722","0.4646","Health Care","Equity","$46,599,460","973,052","47.89","NASDAQ","46,599,460.28"
"DYAX","DYAX CORP.","US26746E1038","2621487","0.4609","Health Care","Equity","$46,227,294","1,976,370","23.39","NASDAQ","46,227,294.30"
"CLVS","CLOVIS ONCOLOGY INC.","US1894641000","B6RS2B3","0.4463","Health Care","Equity","$44,759,180","517,208","86.54","NASDAQ","44,759,180.32"
"KITE","KITE PHARMA INC","US49803L1098","BNB7PH2","0.4457","Health Care","Equity","$44,704,840","584,377","76.50","NASDAQ","44,704,840.50"
"NVAX","NOVAVAX INC.","US6700021040","2637741","0.4349","Health Care","Equity","$43,613,985","3,637,530","11.99","NASDAQ","43,613,984.70"
"INSY","INSYS THERAPEUTICS INC.","US45824V2097","B4QRG71","0.4323","Health Care","Equity","$43,359,324","969,140","44.74","NASDAQ","43,359,323.60"
"HALO","HALOZYME THERAPEUTICS INC.","US40637H1095","2975098","0.4033","Health Care","Equity","$40,445,754","1,726,975","23.42","NASDAQ","40,445,754.50"
"RDUS","RADIUS HEALTH INC","US7504692077","BM68KK1","0.3910","Health Care","Equity","$39,213,850","514,280","76.25","NASDAQ","39,213,850.00"
"GRFS","GRIFOLS S.A. ADS","US3984384087","B8K7T65","0.3630","Health Care","Equity","$36,403,538","1,101,802","33.04","NASDAQ","36,403,538.08"
"CMRX","CHIMERIX INC.","US16934W1062","B8RLM49","0.3558","Health Care","Equity","$35,682,982","621,330","57.43","NASDAQ","35,682,981.90"
"PTLA","PORTOLA PHARMACEUTICALS INC","US7370101088","B93PNR2","0.3541","Health Care","Equity","$35,515,554","706,496","50.27","NASDAQ","35,515,553.92"
"PCRX","PACIRA PHARMACEUTICALS INC.","US6951271005","B3X26D8","0.3223","Health Care","Equity","$32,322,677","494,533","65.36","NASDAQ","32,322,676.88"
"CLDX","CELLDEX THERAPEUTICS INC","US15117B1035","2868444","0.3147","Health Care","Equity","$31,561,235","1,339,611","23.56","NASDAQ","31,561,235.16"
"MYGN","MYRIAD GENETICS INC.","US62855J1043","2614153","0.3120","Health Care","Equity","$31,293,590","942,578","33.20","NASDAQ","31,293,589.60"
"OPHT","OPHTHOTECH CORP","US6837451037","BCRWZD0","0.3008","Health Care","Equity","$30,164,237","465,785","64.76","NASDAQ","30,164,236.60"
"LGND","LIGAND PHARMACEUTICALS INC.","US53220K5048","2501578","0.2961","Health Care","Equity","$29,699,968","266,966","111.25","NASDAQ","29,699,967.50"
"FOLD","AMICUS THERAPEUTICS INC","US03152W1099","B19FQ48","0.2902","Health Care","Equity","$29,102,327","1,599,908","18.19","NASDAQ","29,102,326.52"
"MDCO","MEDICINES CO.","US5846881051","2616773","0.2855","Health Care","Equity","$28,629,504","901,149","31.77","NASDAQ","28,629,503.73"
"PRTA","PROTHENA PLC","IE00B91XRN20","B91XRN2","0.2834","Health Care","Equity","$28,424,571","424,945","66.89","NASDAQ","28,424,571.05"
"SAGE","SAGE THERAPEUTICS INC","US78667J1088","BP4GNK9","0.2745","Health Care","Equity","$27,528,441","386,039","71.31","NASDAQ","27,528,441.09"
"KYTH","KYTHERA BIOPHARMACEUTICALS INC","US5015701056","B75H4Z7","0.2617","Health Care","Equity","$26,250,182","351,314","74.72","NASDAQ","26,250,182.08"
"ALDR","ALDER BIOPHARMACEUTICALS INC","US0143391052","BLZHCS4","0.2606","Health Care","Equity","$26,136,616","584,189","44.74","NASDAQ","26,136,615.86"
"CEMP","CEMPRA INC","US15130J1097","B73B6X3","0.2589","Health Care","Equity","$25,966,041","592,021","43.86","NASDAQ","25,966,041.06"
"DEPO","DEPOMED INC.","US2499081048","2100179","0.2409","Health Care","Equity","$24,158,267","783,342","30.84","NASDAQ","24,158,267.28"
"MNKD","MANNKIND CORP.","US56400P2011","B010TR8","0.2328","Health Care","Equity","$23,348,059","5,572,329","4.19","NASDAQ","23,348,058.51"
"GWPH","GW PHARMACEUTICALS ADR REPRESENTIN","US36197T1034","B94RPL5","0.2319","Health Care","Equity","$23,256,366","203,539","114.26","NASDAQ","23,256,366.14"
"INSM","INSMED INC","US4576693075","2614487","0.2293","Health Care","Equity","$22,999,756","835,140","27.54","NASDAQ","22,999,755.60"
"TTPH","TETRAPHASE PHARMACEUTICALS INC","US88165N1054","B9BB071","0.2281","Health Care","Equity","$22,875,582","491,948","46.50","NASDAQ","22,875,582.00"
"THRX","THERAVANCE INC.","US88338T1043","B032G04","0.2274","Health Care","Equity","$22,811,656","1,590,771","14.34","NASDAQ","22,811,656.14"
"PTCT","PTC THERAPEUTICS INC","US69366J2006","B17VCN9","0.2269","Health Care","Equity","$22,759,619","461,001","49.37","NASDAQ","22,759,619.37"
"NKTR","NEKTAR THERAPEUTICS","US6402681083","2454445","0.2197","Health Care","Equity","$22,036,754","1,791,606","12.30","NASDAQ","22,036,753.80"
"MNTA","MOMENTA PHARMACEUTICALS INC.","US60877T1007","B018VB0","0.2140","Health Care","Equity","$21,462,666","928,316","23.12","NASDAQ","21,462,665.92"
"ZSPH","ZS PHARMA INC","US98979G1058","BN80240","0.2085","Health Care","Equity","$20,907,771","340,462","61.41","NASDAQ","20,907,771.42"
"NLNK","NEWLINK GENETICS CORP.","US6515111077","B4LHRV7","0.2010","Health Care","Equity","$20,162,768","389,694","51.74","NASDAQ","20,162,767.56"
"ACOR","ACORDA THERAPEUTICS INC.","US00484M1062","2925844","0.2008","Health Care","Equity","$20,136,475","582,990","34.54","NASDAQ","20,136,474.60"
"ARIA","ARIAD PHARMACEUTICALS INC.","US04033A1007","2066624","0.1982","Health Care","Equity","$19,883,271","2,568,898","7.74","NASDAQ","19,883,270.52"
"IMGN","IMMUNOGEN INC.","US45253H1014","2457864","0.1911","Health Care","Equity","$19,166,747","1,174,433","16.32","NASDAQ","19,166,746.56"
"EXEL","EXELIXIS INC.","US30161Q1040","2576941","0.1877","Health Care","Equity","$18,824,269","2,997,495","6.28","NASDAQ","18,824,268.60"
"RLYP","RELYPSA INC","US7595311066","BGCC6J6","0.1857","Health Care","Equity","$18,622,813","565,184","32.95","NASDAQ","18,622,812.80"
"SRPT","SAREPTA THERAPEUTICS INC","US8036071004","B8DPDT7","0.1845","Health Care","Equity","$18,503,775","565,346","32.73","NASDAQ","18,503,774.58"
"IRWD","IRONWOOD PHARMACEUTICALS INC. CL A","US46333X1081","B3MZ6K5","0.1834","Health Care","Equity","$18,397,492","1,716,184","10.72","NASDAQ","18,397,492.48"
"LXRX","LEXICON PHARMACEUTICALS INC","US5288723027","BWFZX59","0.1817","Health Care","Equity","$18,224,725","1,412,222","12.90","NASDAQ","18,224,724.91"
"AMAG","AMAG PHARMACEUTICALS INC.","US00163U1060","2008121","0.1730","Health Care","Equity","$17,350,681","250,154","69.36","NASDAQ","17,350,681.44"
"MGNX","MACROGENICS INC","US5560991094","BFDV8K0","0.1724","Health Care","Equity","$17,293,546","456,535","37.88","NASDAQ","17,293,545.80"
"RTRX","RETROPHIN INC","US7612991064","B95XCC2","0.1716","Health Care","Equity","$17,211,758","476,780","36.10","NASDAQ","17,211,758.00"
"RGEN","REPLIGEN CORP.","US7599161095","2731654","0.1631","Health Care","Equity","$16,356,782","447,763","36.53","NASDAQ","16,356,782.39"
"MACK","MERRIMACK PHARMACEUTICALS INC","US5903281005","B72XX62","0.1621","Health Care","Equity","$16,257,886","1,499,805","10.84","NASDAQ","16,257,886.20"
"RPTP","RAPTOR PHARMACEUTICAL CORP.","US75382F1066","B1FRLT8","0.1563","Health Care","Equity","$15,675,941","1,097,755","14.28","NASDAQ","15,675,941.40"
"BCRX","BIOCRYST PHARMACEUTICALS INC.","US09058V1035","2100362","0.1468","Health Care","Equity","$14,719,653","989,224","14.88","NASDAQ","14,719,653.12"
"ZFGN","ZAFGEN INCINARY","US98885E1038","BN898D8","0.1402","Health Care","Equity","$14,062,496","367,167","38.30","NASDAQ","14,062,496.10"
"SCMP","SUCAMPO PHARMACEUTICALS INC CLASS","US8649091068","B1CH102","0.1364","Health Care","Equity","$13,681,536","615,177","22.24","NASDAQ","13,681,536.48"
"ARNA","ARENA PHARMACEUTICALS INC.","US0400471027","2614443","0.1327","Health Care","Equity","$13,312,170","3,303,268","4.03","NASDAQ","13,312,170.04"
"ACHN","ACHILLION PHARMACEUTICALS INC.","US00448Q2012","B17T9T8","0.1297","Health Care","Equity","$13,011,335","1,604,357","8.11","NASDAQ","13,011,335.27"
"PDLI","PDL BIOPHARMA INC.","US69329Y1047","2706704","0.1295","Health Care","Equity","$12,985,545","2,238,887","5.80","NASDAQ","12,985,544.60"
"XLRN","ACCELERON PHARMA INC","US00434H1086","BDGTXQ8","0.1289","Health Care","Equity","$12,928,385","447,969","28.86","NASDAQ","12,928,385.34"
"ENTA","ENANTA PHARMACEUTICALS INC","US29251M1062","B9L5200","0.1279","Health Care","Equity","$12,825,756","254,732","50.35","NASDAQ","12,825,756.20"
"EPZM","EPIZYME INC","US29428V1044","B9Z1QZ7","0.1250","Health Care","Equity","$12,538,838","562,532","22.29","NASDAQ","12,538,838.28"
"SUPN","SUPERNUS PHARMACEUTICALS INC","US8684591089","B72ZBG4","0.1248","Health Care","Equity","$12,514,565","651,122","19.22","NASDAQ","12,514,564.84"
"LMNX","LUMINEX CORP.","US55027E1029","2572109","0.1186","Health Care","Equity","$11,896,495","588,644","20.21","NASDAQ","11,896,495.24"
"FLML","FLAMEL TECHNOLOGIES S.A. ADS","US3384881096","2351397","0.1175","Health Care","Equity","$11,786,663","536,489","21.97","NASDAQ","11,786,663.33"
"ARRY","ARRAY BIOPHARMA INC.","US04269X1054","2678654","0.1172","Health Care","Equity","$11,748,972","1,926,061","6.10","NASDAQ","11,748,972.10"
"SGYP","SYNERGY PHARMACEUTICALS INC","US8716393082","B60WSC5","0.1160","Health Care","Equity","$11,631,715","1,366,829","8.51","NASDAQ","11,631,714.79"
"AFFX","AFFYMETRIX INC.","US00826T1088","2034988","0.1125","Health Care","Equity","$11,284,531","1,056,604","10.68","NASDAQ","11,284,530.72"
"GHDX","GENOMIC HEALTH INC.","US37244C1018","B0J2NP2","0.1115","Health Care","Equity","$11,184,187","440,843","25.37","NASDAQ","11,184,186.91"
"KPTI","KARYOPHARM THERAPEUTICS INC","US48576U1060","BG3FZW0","0.1085","Health Care","Equity","$10,878,550","486,736","22.35","NASDAQ","10,878,549.60"
"RVNC","REVANCE THERAPEUTICS INC","US7613301099","BJFSR99","0.1067","Health Care","Equity","$10,697,152","327,631","32.65","NASDAQ","10,697,152.15"
"SGNT","SAGENT PHARMACEUTICALS INC","US7866921031","B687XN8","0.1036","Health Care","Equity","$10,388,514","437,227","23.76","NASDAQ","10,388,513.52"
"AMRI","ALBANY MOLECULAR RESEARCH INC.","US0124231095","2385471","0.1004","Health Care","Equity","$10,070,741","453,637","22.20","NASDAQ","10,070,741.40"
"AMPH","AMPHASTAR PHARMACEUTICALS INC","US03209R1032","BNFWZS4","0.0989","Health Care","Equity","$9,920,715","613,526","16.17","NASDAQ","9,920,715.42"
"FMI","FOUNDATION MEDICINE INC","US3504651007","BDX85T5","0.0987","Health Care","Equity","$9,896,171","467,462","21.17","NASDAQ","9,896,170.54"
"OMED","ONCOMED PHARMACEUTICALS INC","US68234X1028","BC9SJN4","0.0940","Health Care","Equity","$9,430,174","411,798","22.90","NASDAQ","9,430,174.20"
"ANIP","ANI PHARMACEUTICALS INC","US00182C1036","BCDWBX6","0.0919","Health Care","Equity","$9,216,722","155,504","59.27","NASDAQ","9,216,722.08"
"OSIR","OSIRIS THERAPEUTICS INC.","US68827R1086","B17W931","0.0884","Health Care","Equity","$8,864,561","470,768","18.83","NASDAQ","8,864,561.44"
"SGMO","SANGAMO BIOSCIENCES INC.","US8006771062","2573083","0.0880","Health Care","Equity","$8,820,347","954,583","9.24","NASDAQ","8,820,346.92"
"FPRX","FIVE PRIME THERAPEUTICS INC","US33830X1046","BDGTXL3","0.0877","Health Care","Equity","$8,792,103","351,403","25.02","NASDAQ","8,792,103.06"
"GERN","GERON CORP.","US3741631036","2370381","0.0868","Health Care","Equity","$8,701,471","2,164,545","4.02","NASDAQ","8,701,470.90"
"PETX","ARATANA THERAPEUTICS INC","US03874P1012","BB97C02","0.0842","Health Care","Equity","$8,444,832","478,732","17.64","NASDAQ","8,444,832.48"
"PGNX","PROGENICS PHARMACEUTICALS INC.","US7431871067","2152501","0.0823","Health Care","Equity","$8,254,950","955,434","8.64","NASDAQ","8,254,949.76"
"OMER","OMEROS CORP","US6821431029","B4NB858","0.0816","Health Care","Equity","$8,184,803","519,011","15.77","NASDAQ","8,184,803.47"
"VSAR","VERSARTIS INC","US92529L1026","BKRCP47","0.0772","Health Care","Equity","$7,742,570","401,794","19.27","NASDAQ","7,742,570.38"
"AEGR","AEGERION PHARMACEUTICALS INC.","US00767E1029","B1YWPY7","0.0752","Health Care","Equity","$7,545,192","391,958","19.25","NASDAQ","7,545,191.50"
"CARA","CARA THERAPEUTICS INC","US1407551092","BJ4YJ92","0.0714","Health Care","Equity","$7,162,913","312,518","22.92","NASDAQ","7,162,912.56"
"VNDA","VANDA PHARMACEUTICALS INC.","US9216591084","B12W3P6","0.0709","Health Care","Equity","$7,112,221","573,104","12.41","NASDAQ","7,112,220.64"
"INO","INOVIO PHARMACEUTICALS INC","US45773H2013","BN5H5K1","0.0706","Health Care","Equity","$7,075,402","985,432","7.18","NASDAQ","7,075,401.76"
"CERS","CERUS CORP.","US1570851014","2222471","0.0670","Health Care","Equity","$6,720,038","1,309,949","5.13","NASDAQ","6,720,038.37"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","US0669224778","-","0.0666","Cash and/or Derivatives","Money Market","$6,680,512","6,680,512","1.00","-","6,680,512.24"
"XNPT","XENOPORT INC.","US98411C1009","B081Q84","0.0665","Health Care","Equity","$6,666,205","863,498","7.72","NASDAQ","6,666,204.56"
"OREX","OREXIGEN THERAPEUTICS INC.","US6861641040","B1WLCZ6","0.0653","Health Care","Equity","$6,553,516","1,715,580","3.82","NASDAQ","6,553,515.60"
"SPPI","SPECTRUM PHARMACEUTICALS INC.","US84763A1088","2982924","0.0650","Health Care","Equity","$6,519,420","920,822","7.08","NASDAQ","6,519,419.76"
"SCLN","SCICLONE PHARMACEUTICALS INC.","US80862K1043","2779579","0.0622","Health Care","Equity","$6,241,791","682,163","9.15","NASDAQ","6,241,791.45"
"AERI","AERIE PHARMACEUTICALS INC","US00771V1089","BFRTDG1","0.0613","Health Care","Equity","$6,150,478","349,459","17.60","NASDAQ","6,150,478.40"
"INFI","INFINITY PHARMACEUTICALS INC.","US45665G3039","B1FCQS7","0.0590","Health Care","Equity","$5,920,402","672,773","8.80","NASDAQ","5,920,402.40"
"PACB","PACIFIC BIOSCIENCES OF CALIFORNIA","US69404D1081","B4N8MH9","0.0588","Health Care","Equity","$5,901,089","1,031,659","5.72","NASDAQ","5,901,089.48"
"TBPH","THERAVANCE BIOPHARMA INC","KYG8807B1068","BMNDK09","0.0570","Health Care","Equity","$5,718,280","465,658","12.28","NASDAQ","5,718,280.24"
"AAVL","AVALANCHE BIOTECHNOLOGIES INC","US05337G1076","BP9F5J4","0.0526","Health Care","Equity","$5,272,170","351,478","15.00","NASDAQ","5,272,170.00"
"POZN","POZEN INC.","US73941U1025","2648237","0.0522","Health Care","Equity","$5,230,602","447,060","11.70","NASDAQ","5,230,602.00"
"CNCE","CONCERT PHARMACEUTICALS INC","US2060221056","BJS9432","0.0516","Health Care","Equity","$5,172,740","299,869","17.25","NASDAQ","5,172,740.25"
"RGLS","REGULUS THERAPEUTICS INC","US75915K1016","B7XB9Q7","0.0506","Health Care","Equity","$5,073,760","699,829","7.25","NASDAQ","5,073,760.25"
"CCXI","CHEMOCENTRYX INC","US16383L1061","B6ZL968","0.0476","Health Care","Equity","$4,773,532","598,187","7.98","NASDAQ","4,773,532.26"
"SQNM","SEQUENOM INC.","US8173374054","B16CJ10","0.0457","Health Care","Equity","$4,580,833","1,624,409","2.82","NASDAQ","4,580,833.38"
"CGEN","COMPUGEN LTD.","IL0010852080","2620859","0.0422","Health Care","Equity","$4,228,549","695,485","6.08","NASDAQ","4,228,548.80"
"AKBA","AKEBIA THERAPEUTICS INC","US00972D1054","BKKMP44","0.0414","Health Care","Equity","$4,152,417","396,223","10.48","NASDAQ","4,152,417.04"
"SVA","SINOVAC BIOTECH LTD","AGP8696W1045","2384520","0.0397","Health Care","Equity","$3,985,530","766,448","5.20","NASDAQ","3,985,529.60"
"PTX","PERNIX THERAPEUTICS HOLDINGS INC.","US71426V1089","B64JP76","0.0389","Health Care","Equity","$3,898,857","826,029","4.72","NASDAQ","3,898,856.88"
"SNTA","SYNTA PHARMACEUTICALS CORP.","US87162T2069","B08FJW1","0.0379","Health Care","Equity","$3,805,562","1,847,360","2.06","NASDAQ","3,805,561.60"
"VSTM","VERASTEM INC","US92337C1045","B4Z1Y92","0.0361","Health Care","Equity","$3,624,158","509,011","7.12","NASDAQ","3,624,158.32"
"ECYT","ENDOCYTE INC","US29269A1025","B40DYZ9","0.0316","Health Care","Equity","$3,171,234","584,021","5.43","NASDAQ","3,171,234.03"
"ACRX","ACELRX PHARMACEUTICALS INC","US00444T1007","B5STJG2","0.0293","Health Care","Equity","$2,940,799","625,702","4.70","NASDAQ","2,940,799.40"
"ALIM","ALIMERA SCIENCES INC","US0162591038","B58ZJR1","0.0293","Health Care","Equity","$2,936,034","626,020","4.69","NASDAQ","2,936,033.80"
"QLTI","QLT INC.","CA7469271026","2713599","0.0266","Health Care","Equity","$2,663,580","708,399","3.76","NASDAQ","2,663,580.24"
"IMMU","IMMUNOMEDICS INC.","US4529071080","2457961","0.0264","Health Care","Equity","$2,649,516","1,286,173","2.06","NASDAQ","2,649,516.38"
"VVUS","VIVUS INC.","US9285511005","2934657","0.0189","Health Care","Equity","$1,894,264","1,457,126","1.30","NASDAQ","1,894,263.80"
"XOMA","XOMA CORP","US98419J1079","B70D2L2","0.0145","Health Care","Equity","$1,456,139","1,617,752","0.90","NASDAQ","1,456,138.58"
"CLDN","CELLADON CORP","US15117E1073","BGCBBP4","0.0040","Health Care","Equity","$401,090","328,762","1.22","NASDAQ","401,089.64"
"USD","USD CASH","-","-","-0.0347","Cash and/or Derivatives","Cash","-$3,478,761","-3,478,761","100.00","-","-3,478,761.19"
 
