iShares Nasdaq Biotechnology ETF
Inception Date,"Feb 5, 2001"
Fund Holdings as of,"12-May-2015"
Total Net Assets,"$8,631,307,043"
Shares Outstanding,"24,600,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"MDVN","US58501N1019","B033T75","MEDIVATION INC.","1.4665","Equity","Health Care","$126,816,116","1,020,735","124.24","NASDAQ","126,816,116.40"
"ALNY","US02043Q1076","B00FWN1","ALNYLAM PHARMACEUTICALS INC.","1.4384","Equity","Health Care","$124,381,583","1,092,888","113.81","NASDAQ","124,381,583.28"
"ALKS","IE00B56GVS15","B3P6D26","ALKERMES PLC","1.3122","Equity","Health Care","$113,466,830","1,932,008","58.73","NASDAQ","113,466,829.84"
"UTHR","US91307C1027","2430412","UNITED THERAPEUTICS CORP.","1.2210","Equity","Health Care","$105,584,840","608,874","173.41","NASDAQ","105,584,840.34"
"GEVA","US87159A1034","B5VY9M0","SYNAGEVA BIOPHARMA CORP.","1.1854","Equity","Health Care","$102,506,670","482,566","212.42","NASDAQ","102,506,669.72"
"ISIS","US4643301090","2459785","ISIS PHARMACEUTICALS INC.","1.1043","Equity","Health Care","$95,488,735","1,542,629","61.90","NASDAQ","95,488,735.10"
"ICPT","US45845P1084","B7N59F8","INTERCEPT PHARMACEUTICALS INC","0.9936","Equity","Health Care","$85,919,476","292,731","293.51","NASDAQ","85,919,475.81"
"QGEN","NL0000240000","2437907","QIAGEN N.V.","0.8624","Equity","Health Care","$74,575,580","3,047,633","24.47","NASDAQ","74,575,579.51"
"BLUE","US09609G1004","BBFL7S1","BLUEBIRD BIO INC","0.8177","Equity","Health Care","$70,708,227","425,415","166.21","NASDAQ","70,708,227.15"
"RCPT","US7562071065","B7ZKF53","RECEPTOS INC","0.7938","Equity","Health Care","$68,640,644","411,564","166.78","NASDAQ","68,640,643.92"
"SGEN","US8125781026","2738127","SEATTLE GENETICS INC.","0.7536","Equity","Health Care","$65,168,592","1,623,937","40.13","NASDAQ","65,168,591.81"
"AKRX","US0097281069","2012100","AKORN INC.","0.6588","Equity","Health Care","$56,968,071","1,408,706","40.44","NASDAQ","56,968,070.64"
"HZNP","IE00BQPVQZ61","BQPVQZ6","HORIZON PHARMA PLC","0.6425","Equity","Health Care","$55,555,384","1,941,817","28.61","NASDAQ","55,555,384.37"
"AGIO","US00847X1046","BCBVTX1","AGIOS PHARMACEUTICALS INC","0.6267","Equity","Health Care","$54,191,640","486,329","111.43","NASDAQ","54,191,640.47"
"ACAD","US0042251084","2713317","ACADIA PHARMACEUTICALS INC","0.5882","Equity","Health Care","$50,863,232","1,308,884","38.86","NASDAQ","50,863,232.24"
"TECH","US09073M1045","BSHZ3Q0","BIO TECHNE CORP","0.5530","Equity","Health Care","$47,823,086","485,218","98.56","NASDAQ","47,823,086.08"
"DYAX","US26746E1038","2621487","DYAX CORP.","0.5422","Equity","Health Care","$46,885,495","1,787,476","26.23","NASDAQ","46,885,495.48"
"NBIX","US64125C1099","2623911","NEUROCRINE BIOSCIENCES INC.","0.5156","Equity","Health Care","$44,589,225","1,113,617","40.04","NASDAQ","44,589,224.68"
"IPXL","US45256B1017","2373722","IMPAX LABORATORIES INC.","0.4835","Equity","Health Care","$41,810,246","932,224","44.85","NASDAQ","41,810,246.40"
"CLVS","US1894641000","B6RS2B3","CLOVIS ONCOLOGY INC.","0.4415","Equity","Health Care","$38,174,421","444,716","85.84","NASDAQ","38,174,421.44"
"PCRX","US6951271005","B3X26D8","PACIRA PHARMACEUTICALS INC.","0.4137","Equity","Health Care","$35,771,749","473,798","75.50","NASDAQ","35,771,749.00"
"ANAC","US0324201013","B28M788","ANACOR PHARMACEUTICALS INC.","0.4058","Equity","Health Care","$35,091,343","560,923","62.56","NASDAQ","35,091,342.88"
"GRFS","US3984384087","B8K7T65","GRIFOLS S.A. ADS","0.3933","Equity","Health Care","$34,010,656","1,054,594","32.25","NASDAQ","34,010,656.50"
"RARE","US90400D1081","BJ62Z18","ULTRAGENYX PHARMACEUTICAL INC","0.3818","Equity","Health Care","$33,019,007","456,884","72.27","NASDAQ","33,019,006.68"
"CLDX","US15117B1035","2868444","CELLDEX THERAPEUTICS INC","0.3789","Equity","Health Care","$32,766,166","1,266,570","25.87","NASDAQ","32,766,165.90"
"MYGN","US62855J1043","2614153","MYRIAD GENETICS INC.","0.3728","Equity","Health Care","$32,232,760","929,970","34.66","NASDAQ","32,232,760.20"
"KITE","US49803L1098","BNB7PH2","KITE PHARMA INC","0.3540","Equity","Health Care","$30,609,011","556,022","55.05","NASDAQ","30,609,011.10"
"NVAX","US6700021040","2637741","NOVAVAX INC.","0.3448","Equity","Health Care","$29,819,278","3,504,028","8.51","NASDAQ","29,819,278.28"
"INSY","US45824V2097","B4QRG71","INSYS THERAPEUTICS INC.","0.3124","Equity","Health Care","$27,018,795","457,403","59.07","NASDAQ","27,018,795.21"
"HALO","US40637H1095","2975098","HALOZYME THERAPEUTICS INC.","0.3039","Equity","Health Care","$26,281,194","1,640,524","16.02","NASDAQ","26,281,194.48"
"THRX","US88338T1043","B032G04","THERAVANCE INC.","0.2811","Equity","Health Care","$24,310,646","1,526,092","15.93","NASDAQ","24,310,645.56"
"PTCT","US69366J2006","B17VCN9","PTC THERAPEUTICS INC","0.2795","Equity","Health Care","$24,167,615","439,651","54.97","NASDAQ","24,167,615.47"
"PTLA","US7370101088","B93PNR2","PORTOLA PHARMACEUTICALS INC","0.2785","Equity","Health Care","$24,080,359","636,205","37.85","NASDAQ","24,080,359.25"
"OPHT","US6837451037","BCRWZD0","OPHTHOTECH CORP","0.2651","Equity","Health Care","$22,927,055","440,566","52.04","NASDAQ","22,927,054.64"
"IRWD","US46333X1081","B3MZ6K5","IRONWOOD PHARMACEUTICALS INC. CL A","0.2593","Equity","Health Care","$22,425,364","1,639,281","13.68","NASDAQ","22,425,364.08"
"ARIA","US04033A1007","2066624","ARIAD PHARMACEUTICALS INC.","0.2579","Equity","Health Care","$22,299,532","2,450,498","9.10","NASDAQ","22,299,531.80"
"MDCO","US5846881051","2616773","MEDICINES CO.","0.2548","Equity","Health Care","$22,029,923","853,873","25.80","NASDAQ","22,029,923.40"
"LGND","US53220K5048","2501578","LIGAND PHARMACEUTICALS INC.","0.2494","Equity","Health Care","$21,566,260","256,314","84.14","NASDAQ","21,566,259.96"
"CMRX","US16934W1062","B8RLM49","CHIMERIX INC.","0.2359","Equity","Health Care","$20,402,756","532,431","38.32","NASDAQ","20,402,755.92"
"RDUS","US7504692077","BM68KK1","RADIUS HEALTH INC","0.2359","Equity","Health Care","$20,397,200","483,117","42.22","NASDAQ","20,397,199.74"
"CEMP","US15130J1097","B73B6X3","CEMPRA INC","0.2290","Equity","Health Care","$19,799,330","570,093","34.73","NASDAQ","19,799,329.89"
"SAGE","US78667J1088","BP4GNK9","SAGE THERAPEUTICS INC","0.2248","Equity","Health Care","$19,438,122","335,545","57.93","NASDAQ","19,438,121.85"
"NKTR","US6402681083","2454445","NEKTAR THERAPEUTICS","0.2244","Equity","Health Care","$19,407,612","1,719,009","11.29","NASDAQ","19,407,611.61"
"MNKD","US56400P2011","B010TR8","MANNKIND CORP.","0.2244","Equity","Health Care","$19,400,224","5,315,130","3.65","NASDAQ","19,400,224.50"
"RLYP","US7595311066","BGCC6J6","RELYPSA INC","0.2230","Equity","Health Care","$19,280,228","528,950","36.45","NASDAQ","19,280,227.50"
"TTPH","US88165N1054","B9BB071","TETRAPHASE PHARMACEUTICALS INC","0.2210","Equity","Health Care","$19,108,832","470,545","40.61","NASDAQ","19,108,832.45"
"ALDR","US0143391052","BLZHCS4","ALDER BIOPHARMACEUTICALS INC","0.2043","Equity","Health Care","$17,662,604","496,559","35.57","NASDAQ","17,662,603.63"
"INSM","US4576693075","2614487","INSMED INC","0.2029","Equity","Health Care","$17,545,417","786,085","22.32","NASDAQ","17,545,417.20"
"FMI","US3504651007","BDX85T5","FOUNDATION MEDICINE INC","0.2016","Equity","Health Care","$17,429,697","439,478","39.66","NASDAQ","17,429,697.48"
"GWPH","US36197T1034","B94RPL5","GW PHARMACEUTICALS ADR REPRESENTIN","0.2004","Equity","Health Care","$17,324,829","154,424","112.19","NASDAQ","17,324,828.56"
"RGEN","US7599161095","2731654","REPLIGEN CORP.","0.1977","Equity","Health Care","$17,096,795","428,706","39.88","NASDAQ","17,096,795.28"
"ACOR","US00484M1062","2925844","ACORDA THERAPEUTICS INC.","0.1933","Equity","Health Care","$16,715,736","557,842","29.97","NASDAQ","16,715,735.53"
"ZSPH","US98979G1058","BN80240","ZS PHARMA INC","0.1876","Equity","Health Care","$16,218,310","326,587","49.66","NASDAQ","16,218,310.42"
"MACK","US5903281005","B72XX62","MERRIMACK PHARMACEUTICALS INC","0.1864","Equity","Health Care","$16,123,265","1,399,589","11.52","NASDAQ","16,123,265.28"
"DEPO","US2499081048","2100179","DEPOMED INC.","0.1843","Equity","Health Care","$15,935,175","779,989","20.43","NASDAQ","15,935,175.27"
"KYTH","US5015701056","B75H4Z7","KYTHERA BIOPHARMACEUTICALS INC","0.1841","Equity","Health Care","$15,922,254","337,622","47.16","NASDAQ","15,922,253.52"
"AMAG","US00163U1060","2008121","AMAG PHARMACEUTICALS INC.","0.1753","Equity","Health Care","$15,161,834","250,154","60.61","NASDAQ","15,161,833.94"
"MNTA","US60877T1007","B018VB0","MOMENTA PHARMACEUTICALS INC.","0.1666","Equity","Health Care","$14,401,664","720,804","19.98","NASDAQ","14,401,663.92"
"ACHN","US00448Q2012","B17T9T8","ACHILLION PHARMACEUTICALS INC.","0.1662","Equity","Health Care","$14,367,278","1,493,480","9.62","NASDAQ","14,367,277.60"
"KPTI","US48576U1060","BG3FZW0","KARYOPHARM THERAPEUTICS INC","0.1633","Equity","Health Care","$14,122,735","466,713","30.26","NASDAQ","14,122,735.38"
"PDLI","US69329Y1047","2706704","PDL BIOPHARMA INC.","0.1617","Equity","Health Care","$13,982,588","2,131,492","6.56","NASDAQ","13,982,587.52"
"FOLD","US03152W1099","B19FQ48","AMICUS THERAPEUTICS INC","0.1573","Equity","Health Care","$13,604,359","1,251,551","10.87","NASDAQ","13,604,359.37"
"ARRY","US04269X1054","2678654","ARRAY BIOPHARMA INC.","0.1568","Equity","Health Care","$13,561,923","1,830,219","7.41","NASDAQ","13,561,922.79"
"XLRN","US00434H1086","BDGTXQ8","ACCELERON PHARMA INC","0.1566","Equity","Health Care","$13,541,093","422,499","32.05","NASDAQ","13,541,092.95"
"ARNA","US0400471027","2614443","ARENA PHARMACEUTICALS INC.","0.1551","Equity","Health Care","$13,410,141","3,162,769","4.24","NASDAQ","13,410,140.56"
"NLNK","US6515111077","B4LHRV7","NEWLINK GENETICS CORP.","0.1548","Equity","Health Care","$13,382,417","366,140","36.55","NASDAQ","13,382,417.00"
"PRTA","IE00B91XRN20","B91XRN2","PROTHENA PLC","0.1452","Equity","Health Care","$12,551,226","402,154","31.21","NASDAQ","12,551,226.34"
"AFFX","US00826T1088","2034988","AFFYMETRIX INC.","0.1394","Equity","Health Care","$12,055,565","979,331","12.31","NASDAQ","12,055,564.61"
"ZFGN","US98885E1038","BN898D8","ZAFGEN INCINARY","0.1356","Equity","Health Care","$11,724,699","342,527","34.23","NASDAQ","11,724,699.21"
"GHDX","US37244C1018","B0J2NP2","GENOMIC HEALTH INC.","0.1356","Equity","Health Care","$11,722,768","415,701","28.20","NASDAQ","11,722,768.20"
"SGMO","US8006771062","2573083","SANGAMO BIOSCIENCES INC.","0.1351","Equity","Health Care","$11,680,622","906,177","12.89","NASDAQ","11,680,621.53"
"RPTP","US75382F1066","B1FRLT8","RAPTOR PHARMACEUTICAL CORP.","0.1331","Equity","Health Care","$11,506,900","1,032,472","11.15","NASDAQ","11,506,900.44"
"MGNX","US5560991094","BFDV8K0","MACROGENICS INC","0.1293","Equity","Health Care","$11,182,300","364,363","30.69","NASDAQ","11,182,300.47"
"AAVL","US05337G1076","BP9F5J4","AVALANCHE BIOTECHNOLOGIES INC","0.1290","Equity","Health Care","$11,151,433","329,145","33.88","NASDAQ","11,151,432.60"
"OMER","US6821431029","B4NB858","OMEROS CORP","0.1243","Equity","Health Care","$10,747,068","493,211","21.79","NASDAQ","10,747,067.69"
"RTRX","US7612991064","B95XCC2","RETROPHIN INC","0.1224","Equity","Health Care","$10,583,338","437,328","24.20","NASDAQ","10,583,337.60"
"BCRX","US09058V1035","2100362","BIOCRYST PHARMACEUTICALS INC.","0.1153","Equity","Health Care","$9,970,668","944,192","10.56","NASDAQ","9,970,667.52"
"IMGN","US45253H1014","2457864","IMMUNOGEN INC.","0.1118","Equity","Health Care","$9,665,670","1,129,167","8.56","NASDAQ","9,665,669.52"
"OREX","US6861641040","B1WLCZ6","OREXIGEN THERAPEUTICS INC.","0.1112","Equity","Health Care","$9,616,367","1,621,647","5.93","NASDAQ","9,616,366.71"
"LXRX","US5288721047","2576930","LEXICON PHARMACEUTICALS INC.","0.1111","Equity","Health Care","$9,603,935","9,508,847","1.01","NASDAQ","9,603,935.47"
"EPZM","US29428V1044","B9Z1QZ7","EPIZYME INC","0.1096","Equity","Health Care","$9,481,866","531,197","17.85","NASDAQ","9,481,866.45"
"EXEL","US30161Q1040","2576941","EXELIXIS INC.","0.1093","Equity","Health Care","$9,451,039","2,568,217","3.68","NASDAQ","9,451,038.56"
"LMNX","US55027E1029","2572109","LUMINEX CORP.","0.1089","Equity","Health Care","$9,413,127","563,323","16.71","NASDAQ","9,413,127.33"
"SGNT","US7866921031","B687XN8","SAGENT PHARMACEUTICALS INC","0.1077","Equity","Health Care","$9,315,387","418,481","22.26","NASDAQ","9,315,387.06"
"FLML","US3384881096","2351397","FLAMEL TECHNOLOGIES S.A. ADS","0.1062","Equity","Health Care","$9,180,964","512,903","17.90","NASDAQ","9,180,963.70"
"OMED","US68234X1028","BC9SJN4","ONCOMED PHARMACEUTICALS INC","0.1053","Equity","Health Care","$9,102,545","391,339","23.26","NASDAQ","9,102,545.14"
"SCMP","US8649091068","B1CH102","SUCAMPO PHARMACEUTICALS INC CLASS","0.1030","Equity","Health Care","$8,908,183","587,611","15.16","NASDAQ","8,908,182.76"
"ENTA","US29251M1062","B9L5200","ENANTA PHARMACEUTICALS INC","0.1028","Equity","Health Care","$8,892,306","245,305","36.25","NASDAQ","8,892,306.25"
"RGLS","US75915K1016","B7XB9Q7","REGULUS THERAPEUTICS INC","0.1022","Equity","Health Care","$8,836,736","662,424","13.34","NASDAQ","8,836,736.16"
"AMPH","US03209R1032","BNFWZS4","AMPHASTAR PHARMACEUTICALS INC","0.0978","Equity","Health Care","$8,461,642","587,614","14.40","NASDAQ","8,461,641.60"
"INFI","US45665G3039","B1FCQS7","INFINITY PHARMACEUTICALS INC.","0.0965","Equity","Health Care","$8,346,351","642,027","13.00","NASDAQ","8,346,351.00"
"SRPT","US8036071004","B8DPDT7","SAREPTA THERAPEUTICS INC","0.0957","Equity","Health Care","$8,276,202","544,129","15.21","NASDAQ","8,276,202.09"
"SUPN","US8684591089","B72ZBG4","SUPERNUS PHARMACEUTICALS INC","0.0953","Equity","Health Care","$8,239,340","622,777","13.23","NASDAQ","8,239,339.71"
"AMRI","US0124231095","2385471","ALBANY MOLECULAR RESEARCH INC.","0.0951","Equity","Health Care","$8,225,453","429,752","19.14","NASDAQ","8,225,453.28"
"GERN","US3741631036","2370381","GERON CORP.","0.0924","Equity","Health Care","$7,992,088","2,065,139","3.87","NASDAQ","7,992,087.93"
"OSIR","US68827R1086","B17W931","OSIRIS THERAPEUTICS INC.","0.0917","Equity","Health Care","$7,929,587","452,602","17.52","NASDAQ","7,929,587.04"
"ANIP","US00182C1036","BCDWBX6","ANI PHARMACEUTICALS INC","0.0902","Equity","Health Care","$7,797,082","149,398","52.19","NASDAQ","7,797,081.62"
"AEGR","US00767E1029","B1YWPY7","AEGERION PHARMACEUTICALS INC.","0.0886","Equity","Health Care","$7,657,818","373,188","20.52","NASDAQ","7,657,817.76"
"INO","US45773H2013","BN5H5K1","INOVIO PHARMACEUTICALS INC","0.0858","Equity","Health Care","$7,417,486","915,739","8.10","NASDAQ","7,417,485.90"
"FPRX","US33830X1046","BDGTXL3","FIVE PRIME THERAPEUTICS INC","0.0794","Equity","Health Care","$6,867,013","326,845","21.01","NASDAQ","6,867,013.45"
"USD","-","-","USD CASH","0.0732","Cash","Cash and/or Derivatives","$6,331,726","6,332","100.00","-","6,331,726.48"
"SCLN","US80862K1043","2779579","SCICLONE PHARMACEUTICALS INC.","0.0731","Equity","Health Care","$6,321,411","663,317","9.53","NASDAQ","6,321,411.01"
"RVNC","US7613301099","BJFSR99","REVANCE THERAPEUTICS INC","0.0725","Equity","Health Care","$6,268,976","309,732","20.24","NASDAQ","6,268,975.68"
"PETX","US03874P1012","BB97C02","ARATANA THERAPEUTICS INC","0.0723","Equity","Health Care","$6,254,231","452,877","13.81","NASDAQ","6,254,231.37"
"TBPH","KYG8807B1068","BMNDK09","THERAVANCE BIOPHARMA INC","0.0710","Equity","Health Care","$6,141,881","423,578","14.50","NASDAQ","6,141,881.00"
"PACB","US69404D1081","B4N8MH9","PACIFIC BIOSCIENCES OF CALIFORNIA","0.0684","Equity","Health Care","$5,912,403","966,079","6.12","NASDAQ","5,912,403.48"
"CERS","US1570851014","2222471","CERUS CORP.","0.0671","Equity","Health Care","$5,798,517","1,215,622","4.77","NASDAQ","5,798,516.94"
"SPPI","US84763A1088","2982924","SPECTRUM PHARMACEUTICALS INC.","0.0663","Equity","Health Care","$5,735,833","859,945","6.67","NASDAQ","5,735,833.15"
"VSAR","US92529L1026","BKRCP47","VERSARTIS INC","0.0660","Equity","Health Care","$5,704,117","376,261","15.16","NASDAQ","5,704,116.76"
"SQNM","US8173374054","B16CJ10","SEQUENOM INC.","0.0657","Equity","Health Care","$5,682,575","1,544,178","3.68","NASDAQ","5,682,575.04"
"XOMA","US98419J1079","B70D2L2","XOMA CORP","0.0637","Equity","Health Care","$5,504,812","1,512,311","3.64","NASDAQ","5,504,812.04"
"VNDA","US9216591084","B12W3P6","VANDA PHARMACEUTICALS INC.","0.0621","Equity","Health Care","$5,366,215","542,590","9.89","NASDAQ","5,366,215.10"
"PGNX","US7431871067","2152501","PROGENICS PHARMACEUTICALS INC.","0.0574","Equity","Health Care","$4,963,582","909,081","5.46","NASDAQ","4,963,582.26"
"IMMU","US4529071080","2457961","IMMUNOMEDICS INC.","0.0566","Equity","Health Care","$4,898,800","1,221,646","4.01","NASDAQ","4,898,800.46"
"XNPT","US98411C1009","B081Q84","XENOPORT INC.","0.0541","Equity","Health Care","$4,681,635","819,901","5.71","NASDAQ","4,681,634.71"
"SGYP","US8716393082","B60WSC5","SYNERGY PHARMACEUTICALS INC","0.0506","Equity","Health Care","$4,371,945","1,263,568","3.46","NASDAQ","4,371,945.28"
"CGEN","IL0010852080","2620859","COMPUGEN LTD.","0.0482","Equity","Health Care","$4,171,293","634,900","6.57","NASDAQ","4,171,293.00"
"CNCE","US2060221056","BJS9432","CONCERT PHARMACEUTICALS INC","0.0473","Equity","Health Care","$4,090,541","285,453","14.33","NASDAQ","4,090,541.49"
"CCXI","US16383L1061","B6ZL968","CHEMOCENTRYX INC","0.0472","Equity","Health Care","$4,081,701","568,482","7.18","NASDAQ","4,081,700.76"
"SNTA","US87162T2069","B08FJW1","SYNTA PHARMACEUTICALS CORP.","0.0462","Equity","Health Care","$3,996,198","1,729,956","2.31","NASDAQ","3,996,198.36"
"PTX","US71426V1089","B64JP76","PERNIX THERAPEUTICS HOLDINGS INC.","0.0452","Equity","Health Care","$3,911,233","567,668","6.89","NASDAQ","3,911,232.52"
"SVA","AGP8696W1045","2384520","SINOVAC BIOTECH LTD","0.0443","Equity","Health Care","$3,833,553","731,594","5.24","NASDAQ","3,833,552.56"
"VSTM","US92337C1045","B4Z1Y92","VERASTEM INC","0.0427","Equity","Health Care","$3,692,566","433,909","8.51","NASDAQ","3,692,565.59"
"AERI","US00771V1089","BFRTDG1","AERIE PHARMACEUTICALS INC","0.0423","Equity","Health Care","$3,661,620","315,385","11.61","NASDAQ","3,661,619.85"
"VVUS","US9285511005","2934657","VIVUS INC.","0.0404","Equity","Health Care","$3,493,112","1,364,497","2.56","NASDAQ","3,493,112.32"
"ECYT","US29269A1025","B40DYZ9","ENDOCYTE INC","0.0381","Equity","Health Care","$3,297,861","546,909","6.03","NASDAQ","3,297,861.27"
"CARA","US1407551092","BJ4YJ92","CARA THERAPEUTICS INC","0.0347","Equity","Health Care","$3,003,149","301,824","9.95","NASDAQ","3,003,148.80"
"AKBA","US00972D1054","BKKMP44","AKEBIA THERAPEUTICS INC","0.0335","Equity","Health Care","$2,897,924","371,053","7.81","NASDAQ","2,897,923.93"
"POZN","US73941U1025","2648237","POZEN INC.","0.0326","Equity","Health Care","$2,820,143","425,361","6.63","NASDAQ","2,820,143.43"
"ALIM","US0162591038","B58ZJR1","ALIMERA SCIENCES INC","0.0300","Equity","Health Care","$2,597,025","586,236","4.43","NASDAQ","2,597,025.48"
"QLTI","CA7469271026","2713599","QLT INC.","0.0282","Equity","Health Care","$2,435,664","680,353","3.58","NASDAQ","2,435,663.74"
"ACRX","US00444T1007","B5STJG2","ACELRX PHARMACEUTICALS INC","0.0205","Equity","Health Care","$1,769,475","585,919","3.02","NASDAQ","1,769,475.38"
"CLDN","US15117E1073","BGCBBP4","CELLADON CORP","0.0086","Equity","Health Care","$738,912","307,880","2.40","NASDAQ","738,912.00"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.0000","Money Market","Cash and/or Derivatives","$0","0","1.00","-","0.01"
 
