iShares Europe ETF
Inception Date,"Jul 25, 2000"
Fund Holdings as of,"12-May-2015"
Total Net Assets,"$2,992,444,446"
Shares Outstanding,"63,800,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"DB1","DE0005810055","7021963","DEUTSCHE BOERSE AG","0.1906","Equity","Financials","Germany","$5,662,715","66,426","85.25","Xetra","USD","EUR","0.89","5,662,714.87"
"SN","GB0009223206","0922320","SMITH & NEPHEW PLC","0.1881","Equity","Health Care","United Kingdom","$5,587,175","317,349","17.61","London Stock Exchange","USD","GBP","0.64","5,587,174.77"
"WOS","JE00BFNWV485","BFNWV48","WOLSELEY PLC","0.1873","Equity","Industrials","United Kingdom","$5,564,747","91,188","61.02","London Stock Exchange","USD","GBP","0.64","5,564,747.34"
"SCA B","SE0000112724","B1VVGZ5","SVENSKA CELLULOSA B","0.1864","Equity","Consumer Staples","Sweden","$5,537,208","212,450","26.06","Nasdaq Omx Nordic","USD","SEK","8.30","5,537,207.51"
"LAND","GB0031809436","3180943","LAND SECURITIES GROUP REIT PLC","0.1837","Equity","Financials","United Kingdom","$5,456,069","276,892","19.70","London Stock Exchange","USD","GBP","0.64","5,456,069.09"
"ABF","GB0006731235","0673123","ASSOCIATED BRITISH FOODS PLC","0.1836","Equity","Consumer Staples","United Kingdom","$5,452,482","122,614","44.47","London Stock Exchange","USD","GBP","0.64","5,452,482.30"
"ITV","GB0033986497","3398649","ITV PLC","0.1798","Equity","Consumer Discretionary","United Kingdom","$5,340,942","1,307,439","4.09","London Stock Exchange","USD","GBP","0.64","5,340,941.66"
"SCMN","CH0008742519","5533976","SWISSCOM AG","0.1774","Equity","Telecommunications","Switzerland","$5,269,376","8,942","589.28","Six Swiss Exchange Ag","USD","CHF","0.93","5,269,375.61"
"SESG","LU0088087324","B00ZQQ2","SES SA FDR SA","0.1768","Equity","Consumer Discretionary","France","$5,251,845","155,090","33.86","Nyse Euronext - Euronext Paris","USD","EUR","0.89","5,251,845.47"
"LR","FR0010307819","B11ZRK9","LEGRAND SA","0.1733","Equity","Industrials","France","$5,148,387","91,118","56.50","Nyse Euronext - Euronext Paris","USD","EUR","0.89","5,148,387.14"
"WTB","GB00B1KJJ408","B1KJJ40","WHITBREAD PLC","0.1710","Equity","Consumer Discretionary","United Kingdom","$5,079,797","62,307","81.53","London Stock Exchange","USD","GBP","0.64","5,079,797.34"
"GEBN","CH0030170408","B1WGG93","GEBERIT AG","0.1695","Equity","Industrials","Switzerland","$5,033,690","14,276","352.60","Six Swiss Exchange Ag","USD","CHF","0.93","5,033,689.53"
"MRK","DE0006599905","4741844","MERCK KGAA","0.1684","Equity","Health Care","Germany","$5,001,045","44,885","111.42","Xetra","USD","EUR","0.89","5,001,045.20"
"UHR","CH0012255151","7184725","SWATCH GROUP AG","0.1680","Equity","Consumer Discretionary","Switzerland","$4,991,846","11,876","420.33","Six Swiss Exchange Ag","USD","CHF","0.93","4,991,845.74"
"IFX","DE0006231004","5889505","INFINEON TECHNOLOGIES AG","0.1676","Equity","Information Technology","Germany","$4,979,657","389,423","12.79","Xetra","USD","EUR","0.89","4,979,657.24"
"SL.","GB00BVFD7Q58","BVFD7Q5","STANDARD LIFE PLC","0.1643","Equity","Financials","United Kingdom","$4,881,727","665,235","7.34","London Stock Exchange","USD","GBP","0.64","4,881,727.10"
"MKS","GB0031274896","3127489","MARKS & SPENCER GROUP PLC","0.1639","Equity","Consumer Discretionary","United Kingdom","$4,868,550","554,543","8.78","London Stock Exchange","USD","GBP","0.64","4,868,550.24"
"PAH3","DE000PAH0038","7101069","PORSCHE AUTOMOBIL HOLDING SE","0.1635","Equity","Consumer Discretionary","Germany","$4,857,270","52,689","92.19","Xetra","USD","EUR","0.89","4,857,270.38"
"MAERSK B","DK0010244508","4253048","A P MOLLER MAERSK B","0.1632","Equity","Industrials","Denmark","$4,846,611","2,370","2,044.98","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.64","4,846,611.16"
"ATLN","CH0010532478","B1YD5Q2","ACTELION LTD","0.1614","Equity","Health Care","Switzerland","$4,793,814","34,942","137.19","Six Swiss Exchange Ag","USD","CHF","0.93","4,793,814.41"
"KER","FR0000121485","5505072","KERING SA","0.1599","Equity","Consumer Discretionary","France","$4,750,381","25,607","185.51","Nyse Euronext - Euronext Paris","USD","EUR","0.89","4,750,380.63"
"CAP","FR0000125338","4163437","CAPGEMINI","0.1598","Equity","Information Technology","France","$4,747,899","52,923","89.71","Nyse Euronext - Euronext Paris","USD","EUR","0.89","4,747,898.59"
"BLND","GB0001367019","0136701","BRITISH LAND CO PLC","0.1578","Equity","Financials","United Kingdom","$4,686,567","353,459","13.26","London Stock Exchange","USD","GBP","0.64","4,686,566.87"
"TLSN","SE0000667925","5978384","TELIASONERA ORD","0.1575","Equity","Telecommunications","Sweden","$4,679,436","762,601","6.14","Nasdaq Omx Nordic","USD","SEK","8.30","4,679,436.16"
"FR","FR0000130338","4937579","VALEO SA","0.1568","Equity","Consumer Discretionary","France","$4,657,675","28,542","163.19","Nyse Euronext - Euronext Paris","USD","EUR","0.89","4,657,675.22"
"LG","FR0000120537","4502706","LAFARGE SA","0.1565","Equity","Materials","France","$4,648,716","64,075","72.55","Nyse Euronext - Euronext Paris","USD","EUR","0.89","4,648,716.31"
"FCA","NL0010877643","BRJFWP3","FIAT CHRYSLER AUTOMOBILES NV","0.1552","Equity","Consumer Discretionary","Italy","$4,609,099","310,709","14.83","Borsa Italiana S.P.A.","USD","EUR","0.89","4,609,098.79"
"ADEN","CH0012138605","7110720","ADECCO SA","0.1547","Equity","Industrials","Switzerland","$4,595,683","57,920","79.35","Six Swiss Exchange Ag","USD","CHF","0.93","4,595,683.27"
"SAND","SE0000667891","B1VQ252","SANDVIK AB","0.1546","Equity","Industrials","Sweden","$4,592,491","381,524","12.04","Nasdaq Omx Nordic","USD","SEK","8.30","4,592,490.92"
"KGF","GB0033195214","3319521","KINGFISHER PLC","0.1540","Equity","Consumer Discretionary","United Kingdom","$4,573,954","816,821","5.60","London Stock Exchange","USD","GBP","0.64","4,573,953.57"
"CBK","DE000CBK1001","B90LKT4","COMMERZBANK AG","0.1528","Equity","Financials","Germany","$4,538,181","326,472","13.90","Xetra","USD","EUR","0.89","4,538,180.84"
"PNDORA","DK0060252690","B44XTX8","PANDORA A/S","0.1524","Equity","Consumer Discretionary","Denmark","$4,528,544","44,062","102.78","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.64","4,528,543.72"
"CPI","GB00B23K0M20","B23K0M2","CAPITA PLC","0.1520","Equity","Industrials","United Kingdom","$4,513,516","230,524","19.58","London Stock Exchange","USD","GBP","0.64","4,513,515.84"
"SAB","ES0113860A34","B1X8QN2","BANCO DE SABADELL SA","0.1490","Equity","Financials","Spain","$4,426,391","1,673,382","2.65","Bolsa De Madrid","USD","EUR","0.89","4,426,391.24"
"USD","-","-","USD CASH","0.1484","Cash","Cash and/or Derivatives","United States","$4,406,910","4,407","100.00","-","USD","USD","1.00","4,406,909.95"
"TKA","DE0007500001","5636927","THYSSENKRUPP AG","0.1452","Equity","Materials","Germany","$4,312,301","149,955","28.76","Xetra","USD","EUR","0.89","4,312,301.00"
"RWE","DE0007037129","4768962","RWE AG","0.1433","Equity","Utilities","Germany","$4,255,614","166,437","25.57","Xetra","USD","EUR","0.89","4,255,613.96"
"BRBY","GB0031743007","3174300","BURBERRY GROUP PLC","0.1407","Equity","Consumer Discretionary","United Kingdom","$4,179,373","151,949","27.50","London Stock Exchange","USD","GBP","0.64","4,179,373.35"
"KPN","NL0000009082","5956078","KONINKLIJKE KPN NV NV","0.1398","Equity","Telecommunications","Netherlands","$4,153,854","1,104,835","3.76","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","4,153,853.62"
"LSE","GB00B0SWJX34","B0SWJX3","LONDON STOCK EXCHANGE GROUP PLC","0.1393","Equity","Financials","United Kingdom","$4,138,831","106,546","38.85","London Stock Exchange","USD","GBP","0.64","4,138,830.51"
"TIT","IT0003497168","7634394","TELECOM ITALIA","0.1370","Equity","Telecommunications","Italy","$4,070,815","3,367,096","1.21","Borsa Italiana S.P.A.","USD","EUR","0.89","4,070,814.86"
"CABK","ES0140609019","B283W97","CAIXABANK SA","0.1363","Equity","Financials","Spain","$4,048,859","808,286","5.01","Bolsa De Madrid","USD","EUR","0.89","4,048,859.04"
"HEI","DE0006047004","5120679","HEIDELBERGCEMENT AG","0.1360","Equity","Materials","Germany","$4,040,937","48,509","83.30","Xetra","USD","EUR","0.89","4,040,936.76"
"BAER","CH0102484968","B4R2R50","JULIUS BAER GRUPPE AG","0.1353","Equity","Financials","Switzerland","$4,020,055","77,015","52.20","Six Swiss Exchange Ag","USD","CHF","0.93","4,020,054.88"
"AGN","NL0000303709","5927375","AEGON NV","0.1342","Equity","Financials","Netherlands","$3,985,915","496,100","8.03","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,985,915.25"
"PSM","DE000PSM7770","BCZM1B2","PROSIEBEN SAT.1 MEDIA N AG","0.1322","Equity","Consumer Discretionary","Germany","$3,926,415","75,307","52.14","Xetra","USD","EUR","0.89","3,926,414.65"
"SRG","IT0003153415","7251470","SNAM","0.1308","Equity","Utilities","Italy","$3,886,149","735,824","5.28","Borsa Italiana S.P.A.","USD","EUR","0.89","3,886,148.79"
"MT","LU0323134006","B03XPL1","ARCELORMITTAL SA","0.1302","Equity","Materials","France","$3,867,926","349,657","11.06","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,867,925.80"
"RMS","FR0000052292","5253973","HERMES INTERNATIONAL","0.1298","Equity","Consumer Discretionary","France","$3,856,328","10,353","372.48","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,856,327.68"
"VWS","DK0010268606","5964651","VESTAS WIND SYSTEMS A/S","0.1289","Equity","Industrials","Denmark","$3,828,571","77,103","49.66","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.64","3,828,570.77"
"NZYM B","DK0060336014","B798FW0","NOVOZYMES B","0.1279","Equity","Materials","Denmark","$3,799,441","81,382","46.69","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.64","3,799,441.45"
"ALU","FR0000130007","5975006","ALCATEL-LUCENT","0.1252","Equity","Information Technology","France","$3,719,476","969,862","3.84","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,719,475.57"
"BIR","IE0030606259","3070732","BANK OF IRELAND STK EUR0.64","0.1246","Equity","Financials","Ireland","$3,700,388","9,482,011","0.39","Irish Stock Exchange - All Market","USD","EUR","0.89","3,700,388.45"
"JMAT","GB00B70FPS60","B70FPS6","JOHNSON MATTHEY PLC","0.1241","Equity","Materials","United Kingdom","$3,686,965","70,517","52.28","London Stock Exchange","USD","GBP","0.64","3,686,964.63"
"SGSN","CH0002497458","4824778","SGS SA","0.1236","Equity","Industrials","Switzerland","$3,670,937","1,861","1,972.56","Six Swiss Exchange Ag","USD","CHF","0.93","3,670,936.59"
"ATCO B","SE0000122467","B1QGR74","ATLAS COPCO SERIES B","0.1233","Equity","Industrials","Sweden","$3,662,160","134,297","27.27","Nasdaq Omx Nordic","USD","SEK","8.30","3,662,159.76"
"CDI","FR0000130403","4061393","CHRISTIAN DIOR","0.1231","Equity","Consumer Discretionary","France","$3,656,712","18,724","195.29","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,656,712.43"
"POP","ES0113790226","BBHXPN6","BANCO POPULAR ESPANOL SA","0.1231","Equity","Financials","Spain","$3,656,262","670,452","5.45","Bolsa De Madrid","USD","EUR","0.89","3,656,261.61"
"ATL","IT0003506190","7667163","ATLANTIA","0.1230","Equity","Industrials","Italy","$3,654,107","139,148","26.26","Borsa Italiana S.P.A.","USD","EUR","0.89","3,654,106.84"
"IHG","GB00BN33FD40","BN33FD4","INTERCONTINENTAL HOTELS GROUP PLC","0.1229","Equity","Consumer Discretionary","United Kingdom","$3,649,726","85,195","42.84","London Stock Exchange","USD","GBP","0.64","3,649,725.90"
"ATC","LU1014539529","BJ3VXS1","ALTICE SA SA","0.1218","Equity","Consumer Discretionary","Netherlands","$3,619,187","30,692","117.92","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,619,186.91"
"DSY","FR0000130650","5330047","DASSAULT SYSTEMES SA","0.1218","Equity","Information Technology","France","$3,618,412","46,615","77.62","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,618,412.13"
"UU","GB00B39J2M42","B39J2M4","UNITED UTILITIES GROUP PLC","0.1217","Equity","Utilities","United Kingdom","$3,614,734","234,646","15.40","London Stock Exchange","USD","GBP","0.64","3,614,733.89"
"KRZ","IE0004906560","4519579","KERRY GROUP PLC","0.1216","Equity","Consumer Staples","Ireland","$3,613,707","50,206","71.98","Irish Stock Exchange - All Market","USD","EUR","0.89","3,613,707.39"
"DSM","NL0000009827","B0HZL93","KONINKILIJKE DSM NV","0.1189","Equity","Materials","Netherlands","$3,533,074","62,393","56.63","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,533,073.97"
"CCL","GB0031215220","3121522","CARNIVAL PLC","0.1180","Equity","Consumer Discretionary","United Kingdom","$3,504,146","74,053","47.32","London Stock Exchange","USD","GBP","0.64","3,504,146.01"
"SW","FR0000121220","7062713","SODEXO SA","0.1156","Equity","Consumer Discretionary","France","$3,433,730","33,518","102.44","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,433,730.34"
"VIE","FR0000124141","4031879","VEOLIA ENVIRONNEMENT VE SA","0.1151","Equity","Utilities","France","$3,418,901","164,456","20.79","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,418,901.32"
"EDP","PTEDP0AM0009","4103596","ENERGIAS DE PORT SA","0.1151","Equity","Utilities","Portugal","$3,418,068","868,351","3.94","Nyse Euronext - Euronext Lisbon","USD","EUR","0.89","3,418,068.33"
"AC","FR0000120404","5852842","ACCOR SA","0.1144","Equity","Consumer Discretionary","France","$3,397,623","62,580","54.29","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,397,623.32"
"WKL","NL0000395903","5671519","WOLTERS KLUWER NV","0.1130","Equity","Consumer Discretionary","Netherlands","$3,357,176","103,811","32.34","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,357,176.19"
"BNZL","GB00B0744B38","B0744B3","BUNZL PLC","0.1127","Equity","Industrials","United Kingdom","$3,346,728","114,015","29.35","London Stock Exchange","USD","GBP","0.64","3,346,727.79"
"DELB","BE0003562700","4262118","DELHAIZE GROUP","0.1123","Equity","Consumer Staples","Belgium","$3,336,513","35,318","94.47","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","3,336,512.65"
"CARL B","DK0010181759","4169219","CARLSBERG AS CL B","0.1122","Equity","Consumer Staples","Denmark","$3,333,039","36,377","91.62","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.64","3,333,039.37"
"BNR","DE000A1DAHH0","B4YVF56","BRENNTAG AG","0.1120","Equity","Industrials","Germany","$3,326,931","53,138","62.61","Xetra","USD","EUR","0.89","3,326,931.15"
"SGE","GB00B8C3BL03","B8C3BL0","SAGE GROUP PLC","0.1095","Equity","Information Technology","United Kingdom","$3,251,490","383,704","8.47","London Stock Exchange","USD","GBP","0.64","3,251,489.85"
"COLOB","DK0060448595","B8FMRX8","COLOPLAST B","0.1081","Equity","Health Care","Denmark","$3,210,460","41,609","77.16","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.64","3,210,459.71"
"HEXA B","SE0000103699","B1XFTL2","HEXAGON B","0.1067","Equity","Information Technology","Sweden","$3,170,427","88,818","35.70","Nasdaq Omx Nordic","USD","SEK","8.30","3,170,427.10"
"LUX","IT0001479374","4800659","LUXOTTICA GROUP","0.1067","Equity","Consumer Discretionary","Italy","$3,169,606","48,012","66.02","Borsa Italiana S.P.A.","USD","EUR","0.89","3,169,606.04"
"UPM1V","FI0009005987","5051252","UPM-KYMMENE","0.1066","Equity","Materials","Finland","$3,165,510","183,127","17.29","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","3,165,509.61"
"SKF B","SE0000108227","B1Q3J35","SKF B","0.1063","Equity","Industrials","Sweden","$3,156,953","130,220","24.24","Nasdaq Omx Nordic","USD","SEK","8.30","3,156,953.14"
"GKN","GB0030646508","3064650","GKN PLC","0.1062","Equity","Consumer Discretionary","United Kingdom","$3,154,364","572,762","5.51","London Stock Exchange","USD","GBP","0.64","3,154,364.49"
"FER","ES0118900010","B038516","FERROVIAL SA","0.1055","Equity","Industrials","Spain","$3,134,297","142,480","22.00","Bolsa De Madrid","USD","EUR","0.89","3,134,296.98"
"YAR","NO0010208051","7751259","YARA INTERNATIONAL ASA","0.1053","Equity","Materials","Norway","$3,128,092","61,345","50.99","Oslo Bors Asa","USD","NOK","7.47","3,128,092.26"
"AHT","GB0000536739","0053673","ASHTEAD GROUP PLC","0.1040","Equity","Industrials","United Kingdom","$3,089,942","173,196","17.84","London Stock Exchange","USD","GBP","0.64","3,089,942.47"
"EBS","AT0000652011","5289837","ERSTE GROUP BANK AG","0.1035","Equity","Financials","Austria","$3,074,335","105,017","29.27","Wiener Boerse Ag","USD","EUR","0.89","3,074,334.82"
"GAS","ES0116870314","5650422","GAS NATURAL SA","0.1027","Equity","Utilities","Spain","$3,050,244","123,985","24.60","Bolsa De Madrid","USD","EUR","0.89","3,050,244.10"
"BEI","DE0005200000","5107401","BEIERSDORF AG","0.1023","Equity","Consumer Staples","Germany","$3,039,083","33,795","89.93","Xetra","USD","EUR","0.89","3,039,083.44"
"REE","ES0173093115","5723777","RED ELECTRICA CORPORACION SA","0.1017","Equity","Utilities","Spain","$3,019,937","35,846","84.25","Bolsa De Madrid","USD","EUR","0.89","3,019,937.01"
"UCB","BE0003739530","5596991","UCB SA","0.1013","Equity","Health Care","Belgium","$3,009,212","42,811","70.29","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","3,009,211.95"
"G1A","DE0006602006","4557104","GEA GROUP AG","0.1011","Equity","Industrials","Germany","$3,002,511","60,911","49.29","Xetra","USD","EUR","0.89","3,002,510.87"
"FUM1V","FI0009007132","5579550","FORTUM ORD","0.1006","Equity","Utilities","Finland","$2,988,823","149,806","19.95","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","2,988,823.10"
"UG","FR0000121501","7103526","PEUGEOT SA","0.1000","Equity","Consumer Discretionary","France","$2,971,532","156,296","19.01","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,971,532.10"
"BAB","GB0009697037","0969703","BABCOCK INTERNATIONAL GROUP PLC","0.0985","Equity","Industrials","United Kingdom","$2,926,945","172,543","16.96","London Stock Exchange","USD","GBP","0.64","2,926,945.34"
"SOLB","BE0003470755","4821100","SOLVAY SA","0.0981","Equity","Materials","Belgium","$2,912,753","20,353","143.11","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","2,912,752.68"
"CNHI","NL0010545661","BDSV2V0","CNH INDUSTRIAL NV","0.0979","Equity","Industrials","Italy","$2,907,939","338,878","8.58","Borsa Italiana S.P.A.","USD","EUR","0.89","2,907,939.06"
"PSN","GB0006825383","0682538","PERSIMMON PLC","0.0960","Equity","Consumer Discretionary","United Kingdom","$2,851,524","104,147","27.38","London Stock Exchange","USD","GBP","0.64","2,851,523.82"
"AGS","BE0974264930","B86S2N0","AGEAS NV","0.0948","Equity","Financials","Belgium","$2,817,321","75,522","37.30","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","2,817,321.06"
"HMSO","GB0004065016","0406501","HAMMERSON REIT PLC","0.0944","Equity","Financials","United Kingdom","$2,805,050","269,905","10.39","London Stock Exchange","USD","GBP","0.64","2,805,050.40"
"KNIN","CH0025238863","B142S60","KUEHNE & NAGEL INTERNATIONAL AG","0.0944","Equity","Industrials","Switzerland","$2,804,351","19,402","144.54","Six Swiss Exchange Ag","USD","CHF","0.93","2,804,350.87"
"RYAAY","US7835131043","2014441","RYANAIR HOLDINGS PLC ADS","0.0941","Equity","Industrials","Ireland","$2,794,878","42,540","65.70","NASDAQ","USD","USD","1.00","2,794,878.00"
"TPK","GB0007739609","0773960","TRAVIS PERKINS PLC","0.0933","Equity","Industrials","United Kingdom","$2,771,365","84,013","32.99","London Stock Exchange","USD","GBP","0.64","2,771,364.64"
"SKA B","SE0000113250","7142091","SKANSKA B","0.0932","Equity","Industrials","Sweden","$2,768,038","132,954","20.82","Nasdaq Omx Nordic","USD","SEK","8.30","2,768,038.46"
"TEC","FR0000131708","4874160","TECHNIP SA","0.0928","Equity","Energy","France","$2,756,383","39,089","70.52","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,756,382.53"
"SVT","GB00B1FH8J72","B1FH8J7","SEVERN TRENT PLC","0.0919","Equity","Utilities","United Kingdom","$2,730,949","82,009","33.30","London Stock Exchange","USD","GBP","0.64","2,730,948.99"
"SCHP","CH0024638196","B11TCY0","SCHINDLER HOLDING PAR AG","0.0907","Equity","Industrials","Switzerland","$2,693,977","15,356","175.43","Six Swiss Exchange Ag","USD","CHF","0.93","2,693,976.88"
"III","GB00B1YW4409","B1YW440","3I GROUP PLC","0.0892","Equity","Financials","United Kingdom","$2,649,049","334,234","7.93","London Stock Exchange","USD","GBP","0.64","2,649,048.78"
"KINV B","SE0000164626","B00GC12","INVESTMENT KINNEVIK","0.0886","Equity","Financials","Sweden","$2,631,549","80,998","32.49","Nasdaq Omx Nordic","USD","SEK","8.30","2,631,548.87"
"EN","FR0000120503","4002121","BOUYGUES SA","0.0872","Equity","Industrials","France","$2,591,184","62,329","41.57","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,591,184.02"
"SLHN","CH0014852781","7437805","SWISS LIFE HOLDING AG","0.0872","Equity","Financials","Switzerland","$2,588,903","10,479","247.06","Six Swiss Exchange Ag","USD","CHF","0.93","2,588,902.78"
"DLG","GB00B89W0M42","B89W0M4","DIRECT LINE INSURANCE PLC","0.0868","Equity","Financials","United Kingdom","$2,578,829","516,111","5.00","London Stock Exchange","USD","GBP","0.64","2,578,829.38"
"EDF","FR0010242511","B0NJJ17","EDF SA","0.0866","Equity","Utilities","France","$2,573,796","102,418","25.13","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,573,795.50"
"RAND","NL0000379121","5228658","RANDSTAD HOLDING","0.0862","Equity","Industrials","Netherlands","$2,561,185","43,394","59.02","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","2,561,184.70"
"LONN","CH0013841017","7333378","LONZA GROUP AG","0.0858","Equity","Health Care","Switzerland","$2,550,146","18,201","140.11","Six Swiss Exchange Ag","USD","CHF","0.93","2,550,145.51"
"GTO","NL0000400653","B9MS8P5","GEMALTO NV","0.0845","Equity","Information Technology","Netherlands","$2,510,175","27,823","90.22","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","2,510,175.01"
"TEN","LU0156801721","7538515","TENARIS SA","0.0843","Equity","Energy","Italy","$2,503,952","162,513","15.41","Borsa Italiana S.P.A.","USD","EUR","0.89","2,503,952.36"
"VOW","DE0007664005","5497102","VOLKSWAGEN AG","0.0835","Equity","Consumer Discretionary","Germany","$2,481,212","10,104","245.57","Xetra","USD","EUR","0.89","2,481,212.28"
"UBI","IT0003487029","7622225","UNIONE DI BANCHE ITALIANE SCPA","0.0832","Equity","Financials","Italy","$2,473,002","310,361","7.97","Borsa Italiana S.P.A.","USD","EUR","0.89","2,473,001.53"
"SEV","FR0010613471","B3B8D04","SUEZ ENVIRONNEMENT SA","0.0825","Equity","Utilities","France","$2,450,972","118,991","20.60","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,450,972.42"
"GFS","GB00B01FLG62","B01FLG6","G4S PLC","0.0819","Equity","Industrials","United Kingdom","$2,433,223","534,010","4.56","London Stock Exchange","USD","GBP","0.64","2,433,223.05"
"ELUX B","SE0000103814","B1KKBX6","ELECTROLUX B","0.0815","Equity","Consumer Discretionary","Sweden","$2,421,406","81,484","29.72","Nasdaq Omx Nordic","USD","SEK","8.30","2,421,406.13"
"IAG","ES0177542018","B5M6XQ7","INTERNATIONAL AIRLINES GROUP SA","0.0815","Equity","Industrials","Spain","$2,420,580","280,720","8.62","London Stock Exchange","USD","GBP","0.64","2,420,580.27"
"PFG","GB00B1Z4ST84","B1Z4ST8","PROVIDENT FINANCIAL PLC","0.0805","Equity","Financials","United Kingdom","$2,391,055","50,297","47.54","London Stock Exchange","USD","GBP","0.64","2,391,055.13"
"RBS","GB00B7T77214","B7T7721","ROYAL BANK OF SCOTLAND GROUP PLC","0.0804","Equity","Financials","United Kingdom","$2,389,383","434,724","5.50","London Stock Exchange","USD","GBP","0.64","2,389,383.15"
"ABE","ES0111845014","4065663","ABERTIS INFRAESTRUCTURAS SA","0.0804","Equity","Industrials","Spain","$2,386,961","132,941","17.95","Bolsa De Madrid","USD","EUR","0.89","2,386,960.61"
"SMIN","GB00B1WY2338","B1WY233","SMITHS GROUP PLC","0.0800","Equity","Industrials","United Kingdom","$2,376,776","135,120","17.59","London Stock Exchange","USD","GBP","0.64","2,376,775.73"
"WRT1V","FI0009003727","4525189","WARTSILA ORD","0.0796","Equity","Industrials","Finland","$2,365,587","52,929","44.69","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","2,365,587.08"
"ALO","FR0010220475","B0DJ8Q5","ALSTOM SA","0.0796","Equity","Industrials","France","$2,364,963","75,209","31.45","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,364,963.10"
"ACS","ES0167050915","B01FLQ6","ACTIVIDADES DE CONSTRUCCION Y SERV","0.0790","Equity","Industrials","Spain","$2,347,323","67,853","34.59","Bolsa De Madrid","USD","EUR","0.89","2,347,322.56"
"RRS","GB00B01C3S32","B01C3S3","RANDGOLD RESOURCES LTD","0.0790","Equity","Materials","United Kingdom","$2,345,226","31,581","74.26","London Stock Exchange","USD","GBP","0.64","2,345,225.70"
"GBLB","BE0003797140","7097328","GROUPE BRUXELLES LAMBERT SA","0.0787","Equity","Financials","Belgium","$2,337,634","27,725","84.31","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","2,337,633.67"
"RSA","GB00BKKMKR23","BKKMKR2","RSA INSURANCE GROUP PLC","0.0784","Equity","Financials","United Kingdom","$2,328,348","348,939","6.67","London Stock Exchange","USD","GBP","0.64","2,328,348.17"
"EZJ","GB00B7KR2P84","B7KR2P8","EASYJET PLC","0.0773","Equity","Industrials","United Kingdom","$2,296,719","88,651","25.91","London Stock Exchange","USD","GBP","0.64","2,296,719.49"
"ITRK","GB0031638363","3163836","INTERTEK GROUP PLC","0.0770","Equity","Industrials","United Kingdom","$2,285,922","55,322","41.32","London Stock Exchange","USD","GBP","0.64","2,285,922.36"
"AGK","GB00BK1PTB77","BK1PTB7","AGGREKO PLC","0.0766","Equity","Industrials","United Kingdom","$2,275,430","88,149","25.81","London Stock Exchange","USD","GBP","0.64","2,275,429.63"
"MRW","GB0006043169","0604316","MORRISON WM SUPERMARKETS PLC","0.0765","Equity","Consumer Staples","United Kingdom","$2,272,400","800,641","2.84","London Stock Exchange","USD","GBP","0.64","2,272,400.26"
"ADN","GB0000031285","0003128","ABERDEEN ASSET MANAGEMENT PLC","0.0764","Equity","Financials","United Kingdom","$2,267,894","333,230","6.81","London Stock Exchange","USD","GBP","0.64","2,267,893.65"
"TRN","IT0003242622","B01BN57","TERNA RETE ELETTRICA NAZIONALE","0.0761","Equity","Utilities","Italy","$2,261,746","482,039","4.69","Borsa Italiana S.P.A.","USD","EUR","0.89","2,261,746.17"
