iShares Europe ETF
Inception Date,"Jul 25, 2000"
Fund Holdings as of,"08-May-2015"
Total Net Assets,"$2,983,671,689"
Shares Outstanding,"63,800,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"SCA B","SE0000112724","B1VVGZ5","SVENSKA CELLULOSA B","0.1906","Equity","Consumer Staples","Sweden","$5,699,186","212,450","26.83","Nasdaq Omx Nordic","USD","SEK","8.24","5,699,186.48"
"DB1","DE0005810055","7021963","DEUTSCHE BOERSE AG","0.1881","Equity","Financials","Germany","$5,626,261","66,426","84.70","Xetra","USD","EUR","0.89","5,626,260.61"
"WOS","JE00BFNWV485","BFNWV48","WOLSELEY PLC","0.1870","Equity","Industrials","United Kingdom","$5,590,773","91,188","61.31","London Stock Exchange","USD","GBP","0.65","5,590,772.76"
"SN","GB0009223206","0922320","SMITH & NEPHEW PLC","0.1869","Equity","Health Care","United Kingdom","$5,589,851","317,349","17.61","London Stock Exchange","USD","GBP","0.65","5,589,851.29"
"EUR","-","-","EUR CASH","0.1856","Cash","Cash and/or Derivatives","European Union","$5,549,631","4,947","112.19","-","USD","EUR","0.89","5,549,630.76"
"ABF","GB0006731235","0673123","ASSOCIATED BRITISH FOODS PLC","0.1852","Equity","Consumer Staples","United Kingdom","$5,537,429","122,614","45.16","London Stock Exchange","USD","GBP","0.65","5,537,428.73"
"LAND","GB0031809436","3180943","LAND SECURITIES GROUP REIT PLC","0.1804","Equity","Financials","United Kingdom","$5,393,998","276,892","19.48","London Stock Exchange","USD","GBP","0.65","5,393,997.93"
"SESG","LU0088087324","B00ZQQ2","SES SA FDR SA","0.1797","Equity","Consumer Discretionary","France","$5,372,741","155,090","34.64","Nyse Euronext - Euronext Paris","USD","EUR","0.89","5,372,740.69"
"SCMN","CH0008742519","5533976","SWISSCOM AG","0.1784","Equity","Telecommunications","Switzerland","$5,336,277","8,942","596.77","Six Swiss Exchange Ag","USD","CHF","0.93","5,336,277.09"
"ITV","GB0033986497","3398649","ITV PLC","0.1758","Equity","Consumer Discretionary","United Kingdom","$5,257,260","1,307,439","4.02","London Stock Exchange","USD","GBP","0.65","5,257,260.33"
"LR","FR0010307819","B11ZRK9","LEGRAND SA","0.1734","Equity","Industrials","France","$5,185,658","91,118","56.91","Nyse Euronext - Euronext Paris","USD","EUR","0.89","5,185,657.55"
"GEBN","CH0030170408","B1WGG93","GEBERIT AG","0.1700","Equity","Industrials","Switzerland","$5,082,410","14,276","356.01","Six Swiss Exchange Ag","USD","CHF","0.93","5,082,409.92"
"WTB","GB00B1KJJ408","B1KJJ40","WHITBREAD PLC","0.1695","Equity","Consumer Discretionary","United Kingdom","$5,069,397","62,307","81.36","London Stock Exchange","USD","GBP","0.65","5,069,397.21"
"UHR","CH0012255151","7184725","SWATCH GROUP AG","0.1689","Equity","Consumer Discretionary","Switzerland","$5,050,021","11,876","425.23","Six Swiss Exchange Ag","USD","CHF","0.93","5,050,020.92"
"MRK","DE0006599905","4741844","MERCK KGAA","0.1688","Equity","Health Care","Germany","$5,048,012","44,885","112.47","Xetra","USD","EUR","0.89","5,048,012.28"
"PAH3","DE000PAH0038","7101069","PORSCHE AUTOMOBIL HOLDING SE","0.1675","Equity","Consumer Discretionary","Germany","$5,008,910","52,689","95.07","Xetra","USD","EUR","0.89","5,008,909.77"
"IFX","DE0006231004","5889505","INFINEON TECHNOLOGIES AG","0.1665","Equity","Information Technology","Germany","$4,980,366","389,423","12.79","Xetra","USD","EUR","0.89","4,980,365.80"
"SL.","GB00BVFD7Q58","BVFD7Q5","STANDARD LIFE PLC","0.1630","Equity","Financials","United Kingdom","$4,874,804","665,235","7.33","London Stock Exchange","USD","GBP","0.65","4,874,803.76"
"ATLN","CH0010532478","B1YD5Q2","ACTELION LTD","0.1620","Equity","Health Care","Switzerland","$4,844,788","34,942","138.65","Six Swiss Exchange Ag","USD","CHF","0.93","4,844,788.36"
"MKS","GB0031274896","3127489","MARKS & SPENCER GROUP PLC","0.1612","Equity","Consumer Discretionary","United Kingdom","$4,819,768","554,543","8.69","London Stock Exchange","USD","GBP","0.65","4,819,768.34"
"CAP","FR0000125338","4163437","CAPGEMINI","0.1602","Equity","Information Technology","France","$4,791,887","52,923","90.54","Nyse Euronext - Euronext Paris","USD","EUR","0.89","4,791,887.29"
"TLSN","SE0000667925","5978384","TELIASONERA ORD","0.1596","Equity","Telecommunications","Sweden","$4,774,352","762,601","6.26","Nasdaq Omx Nordic","USD","SEK","8.24","4,774,352.29"
"MAERSK B","DK0010244508","4253048","A P MOLLER MAERSK B","0.1583","Equity","Industrials","Denmark","$4,734,976","2,370","1,997.88","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.65","4,734,976.44"
"KER","FR0000121485","5505072","KERING SA","0.1575","Equity","Consumer Discretionary","France","$4,709,827","25,607","183.93","Nyse Euronext - Euronext Paris","USD","EUR","0.89","4,709,826.56"
"FCA","NL0010877643","BRJFWP3","FIAT CHRYSLER AUTOMOBILES NV","0.1574","Equity","Consumer Discretionary","Italy","$4,705,680","310,709","15.15","Borsa Italiana S.P.A.","USD","EUR","0.89","4,705,680.04"
"FR","FR0000130338","4937579","VALEO SA","0.1572","Equity","Consumer Discretionary","France","$4,700,513","28,542","164.69","Nyse Euronext - Euronext Paris","USD","EUR","0.89","4,700,512.91"
"KGF","GB0033195214","3319521","KINGFISHER PLC","0.1555","Equity","Consumer Discretionary","United Kingdom","$4,648,901","816,821","5.69","London Stock Exchange","USD","GBP","0.65","4,648,900.78"
"SAND","SE0000667891","B1VQ252","SANDVIK AB","0.1553","Equity","Industrials","Sweden","$4,642,909","381,524","12.17","Nasdaq Omx Nordic","USD","SEK","8.24","4,642,909.15"
"LG","FR0000120537","4502706","LAFARGE SA","0.1545","Equity","Materials","France","$4,619,172","64,075","72.09","Nyse Euronext - Euronext Paris","USD","EUR","0.89","4,619,171.94"
"PNDORA","DK0060252690","B44XTX8","PANDORA A/S","0.1536","Equity","Consumer Discretionary","Denmark","$4,593,621","44,062","104.25","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.65","4,593,621.06"
"BLND","GB0001367019","0136701","BRITISH LAND CO PLC","0.1535","Equity","Financials","United Kingdom","$4,590,375","353,459","12.99","London Stock Exchange","USD","GBP","0.65","4,590,374.86"
"CBK","DE000CBK1001","B90LKT4","COMMERZBANK AG","0.1510","Equity","Financials","Germany","$4,514,063","326,472","13.83","Xetra","USD","EUR","0.89","4,514,063.46"
"ADEN","CH0012138605","7110720","ADECCO SA","0.1504","Equity","Industrials","Switzerland","$4,496,216","57,920","77.63","Six Swiss Exchange Ag","USD","CHF","0.93","4,496,215.63"
"SAB","ES0113860A34","B1X8QN2","BANCO DE SABADELL SA","0.1478","Equity","Financials","Spain","$4,419,126","1,673,382","2.64","Bolsa De Madrid","USD","EUR","0.89","4,419,125.59"
"CPI","GB00B23K0M20","B23K0M2","CAPITA PLC","0.1472","Equity","Industrials","United Kingdom","$4,401,835","230,524","19.09","London Stock Exchange","USD","GBP","0.65","4,401,835.49"
"RWE","DE0007037129","4768962","RWE AG","0.1454","Equity","Utilities","Germany","$4,349,581","166,437","26.13","Xetra","USD","EUR","0.89","4,349,580.63"
"KPN","NL0000009082","5956078","KONINKLIJKE KPN NV NV","0.1409","Equity","Telecommunications","Netherlands","$4,214,161","1,104,835","3.81","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","4,214,161.09"
"LSE","GB00B0SWJX34","B0SWJX3","LONDON STOCK EXCHANGE GROUP PLC","0.1403","Equity","Financials","United Kingdom","$4,195,512","106,546","39.38","London Stock Exchange","USD","GBP","0.65","4,195,512.13"
"TKA","DE0007500001","5636927","THYSSENKRUPP AG","0.1397","Equity","Materials","Germany","$4,178,759","149,955","27.87","Xetra","USD","EUR","0.89","4,178,759.10"
"BRBY","GB0031743007","3174300","BURBERRY GROUP PLC","0.1395","Equity","Consumer Discretionary","United Kingdom","$4,171,717","151,949","27.45","London Stock Exchange","USD","GBP","0.65","4,171,717.25"
"HEI","DE0006047004","5120679","HEIDELBERGCEMENT AG","0.1356","Equity","Materials","Germany","$4,053,733","48,509","83.57","Xetra","USD","EUR","0.89","4,053,732.51"
"BAER","CH0102484968","B4R2R50","JULIUS BAER GRUPPE AG","0.1342","Equity","Financials","Switzerland","$4,014,744","77,015","52.13","Six Swiss Exchange Ag","USD","CHF","0.93","4,014,744.20"
"CABK","ES0140609019","B283W97","CAIXABANK SA","0.1341","Equity","Financials","Spain","$4,010,669","808,286","4.96","Bolsa De Madrid","USD","EUR","0.89","4,010,668.70"
"TIT","IT0003497168","7634394","TELECOM ITALIA","0.1339","Equity","Telecommunications","Italy","$4,004,019","3,367,096","1.19","Borsa Italiana S.P.A.","USD","EUR","0.89","4,004,019.25"
"PSM","DE000PSM7770","BCZM1B2","PROSIEBEN SAT.1 MEDIA N AG","0.1334","Equity","Consumer Discretionary","Germany","$3,989,717","75,307","52.98","Xetra","USD","EUR","0.89","3,989,717.13"
"RMS","FR0000052292","5253973","HERMES INTERNATIONAL","0.1311","Equity","Consumer Discretionary","France","$3,919,317","10,353","378.57","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,919,317.43"
"SRG","IT0003153415","7251470","SNAM","0.1307","Equity","Utilities","Italy","$3,909,493","735,824","5.31","Borsa Italiana S.P.A.","USD","EUR","0.89","3,909,492.96"
"AGN","NL0000303709","5927375","AEGON NV","0.1307","Equity","Financials","Netherlands","$3,908,093","496,100","7.88","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,908,092.59"
"BIR","IE0030606259","3070732","BANK OF IRELAND STK EUR0.64","0.1281","Equity","Financials","Ireland","$3,829,462","9,482,011","0.40","Irish Stock Exchange - All Market","USD","EUR","0.89","3,829,461.85"
"NZYM B","DK0060336014","B798FW0","NOVOZYMES B","0.1275","Equity","Materials","Denmark","$3,813,376","81,382","46.86","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.65","3,813,376.24"
"VWS","DK0010268606","5964651","VESTAS WIND SYSTEMS A/S","0.1275","Equity","Industrials","Denmark","$3,813,394","77,103","49.46","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.65","3,813,393.92"
"ALU","FR0000130007","5975006","ALCATEL-LUCENT","0.1249","Equity","Information Technology","France","$3,735,240","969,862","3.85","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,735,240.24"
"ATCO B","SE0000122467","B1QGR74","ATLAS COPCO SERIES B","0.1246","Equity","Industrials","Sweden","$3,726,489","134,297","27.75","Nasdaq Omx Nordic","USD","SEK","8.24","3,726,489.19"
"CDI","FR0000130403","4061393","CHRISTIAN DIOR","0.1245","Equity","Consumer Discretionary","France","$3,723,228","18,724","198.85","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,723,228.31"
"IHG","GB00BN33FD40","BN33FD4","INTERCONTINENTAL HOTELS GROUP PLC","0.1239","Equity","Consumer Discretionary","United Kingdom","$3,705,614","85,195","43.50","London Stock Exchange","USD","GBP","0.65","3,705,614.46"
"MT","LU0323134006","B03XPL1","ARCELORMITTAL SA","0.1233","Equity","Materials","France","$3,687,662","349,657","10.55","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,687,661.69"
"ATL","IT0003506190","7667163","ATLANTIA","0.1233","Equity","Industrials","Italy","$3,687,157","139,148","26.50","Borsa Italiana S.P.A.","USD","EUR","0.89","3,687,157.20"
"KRZ","IE0004906560","4519579","KERRY GROUP PLC","0.1221","Equity","Consumer Staples","Ireland","$3,652,022","50,206","72.74","Irish Stock Exchange - All Market","USD","EUR","0.89","3,652,022.30"
"JMAT","GB00B70FPS60","B70FPS6","JOHNSON MATTHEY PLC","0.1219","Equity","Materials","United Kingdom","$3,645,817","70,517","51.70","London Stock Exchange","USD","GBP","0.65","3,645,816.91"
"SGSN","CH0002497458","4824778","SGS SA","0.1218","Equity","Industrials","Switzerland","$3,641,741","1,861","1,956.87","Six Swiss Exchange Ag","USD","CHF","0.93","3,641,741.24"
"UU","GB00B39J2M42","B39J2M4","UNITED UTILITIES GROUP PLC","0.1210","Equity","Utilities","United Kingdom","$3,617,370","234,646","15.42","London Stock Exchange","USD","GBP","0.65","3,617,370.31"
"POP","ES0113790226","BBHXPN6","BANCO POPULAR ESPANOL SA","0.1208","Equity","Financials","Spain","$3,612,001","667,984","5.41","Bolsa De Madrid","USD","EUR","0.89","3,612,001.24"
"DSY","FR0000130650","5330047","DASSAULT SYSTEMES SA","0.1207","Equity","Information Technology","France","$3,608,358","46,615","77.41","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,608,357.60"
"EDP","PTEDP0AM0009","4103596","ENERGIAS DE PORT SA","0.1189","Equity","Utilities","Portugal","$3,555,682","868,351","4.09","Nyse Euronext - Euronext Lisbon","USD","EUR","0.89","3,555,682.43"
"DSM","NL0000009827","B0HZL93","KONINKILIJKE DSM NV","0.1185","Equity","Materials","Netherlands","$3,544,577","62,393","56.81","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,544,576.53"
"CCL","GB0031215220","3121522","CARNIVAL PLC","0.1181","Equity","Consumer Discretionary","United Kingdom","$3,532,804","74,053","47.71","London Stock Exchange","USD","GBP","0.65","3,532,804.41"
"SW","FR0000121220","7062713","SODEXO SA","0.1165","Equity","Consumer Discretionary","France","$3,484,217","33,518","103.95","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,484,216.91"
"AC","FR0000120404","5852842","ACCOR SA","0.1145","Equity","Consumer Discretionary","France","$3,424,267","62,580","54.72","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,424,267.07"
"VIE","FR0000124141","4031879","VEOLIA ENVIRONNEMENT VE SA","0.1144","Equity","Utilities","France","$3,419,614","164,456","20.79","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,419,614.15"
"CARL B","DK0010181759","4169219","CARLSBERG AS CL B","0.1136","Equity","Consumer Staples","Denmark","$3,398,697","36,377","93.43","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.65","3,398,697.47"
"WKL","NL0000395903","5671519","WOLTERS KLUWER NV","0.1126","Equity","Consumer Discretionary","Netherlands","$3,366,869","103,811","32.43","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,366,869.31"
"BNZL","GB00B0744B38","B0744B3","BUNZL PLC","0.1124","Equity","Industrials","United Kingdom","$3,360,622","114,015","29.48","London Stock Exchange","USD","GBP","0.65","3,360,622.22"
"BNR","DE000A1DAHH0","B4YVF56","BRENNTAG AG","0.1119","Equity","Industrials","Germany","$3,345,474","53,138","62.96","Xetra","USD","EUR","0.89","3,345,474.00"
"UPM1V","FI0009005987","5051252","UPM-KYMMENE","0.1114","Equity","Materials","Finland","$3,332,253","183,127","18.20","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","3,332,253.42"
"YAR","NO0010208051","7751259","YARA INTERNATIONAL ASA","0.1105","Equity","Materials","Norway","$3,303,524","61,345","53.85","Oslo Bors Asa","USD","NOK","7.46","3,303,524.34"
"COLOB","DK0060448595","B8FMRX8","COLOPLAST B","0.1086","Equity","Health Care","Denmark","$3,246,378","41,609","78.02","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.65","3,246,378.33"
"LUX","IT0001479374","4800659","LUXOTTICA GROUP","0.1079","Equity","Consumer Discretionary","Italy","$3,226,350","48,012","67.20","Borsa Italiana S.P.A.","USD","EUR","0.89","3,226,349.51"
"SGE","GB00B8C3BL03","B8C3BL0","SAGE GROUP PLC","0.1076","Equity","Information Technology","United Kingdom","$3,216,569","383,704","8.38","London Stock Exchange","USD","GBP","0.65","3,216,569.14"
"HEXA B","SE0000103699","B1XFTL2","HEXAGON B","0.1075","Equity","Information Technology","Sweden","$3,215,638","88,818","36.20","Nasdaq Omx Nordic","USD","SEK","8.24","3,215,638.34"
"ATC","LU1014539529","BJ3VXS1","ALTICE SA SA","0.1074","Equity","Consumer Discretionary","Netherlands","$3,213,177","30,692","104.69","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","3,213,177.46"
"SKF B","SE0000108227","B1Q3J35","SKF B","0.1069","Equity","Industrials","Sweden","$3,197,832","130,220","24.56","Nasdaq Omx Nordic","USD","SEK","8.24","3,197,831.59"
"GKN","GB0030646508","3064650","GKN PLC","0.1058","Equity","Consumer Discretionary","United Kingdom","$3,164,439","572,762","5.52","London Stock Exchange","USD","GBP","0.65","3,164,439.49"
"FER","ES0118900010","B038516","FERROVIAL SA","0.1049","Equity","Industrials","Spain","$3,136,883","142,480","22.02","Bolsa De Madrid","USD","EUR","0.89","3,136,883.31"
"AHT","GB0000536739","0053673","ASHTEAD GROUP PLC","0.1039","Equity","Industrials","United Kingdom","$3,106,809","173,196","17.94","London Stock Exchange","USD","GBP","0.65","3,106,809.25"
"BEI","DE0005200000","5107401","BEIERSDORF AG","0.1035","Equity","Consumer Staples","Germany","$3,095,969","33,795","91.61","Xetra","USD","EUR","0.89","3,095,969.11"
"USD","-","-","USD CASH","0.1031","Cash","Cash and/or Derivatives","United States","$3,082,470","3,082","100.00","-","USD","USD","1.00","3,082,469.81"
"EBS","AT0000652011","5289837","ERSTE GROUP BANK AG","0.1028","Equity","Financials","Austria","$3,074,928","105,017","29.28","Wiener Boerse Ag","USD","EUR","0.89","3,074,927.69"
"GAS","ES0116870314","5650422","GAS NATURAL SA","0.1016","Equity","Utilities","Spain","$3,038,477","123,985","24.51","Bolsa De Madrid","USD","EUR","0.89","3,038,477.24"
"REE","ES0173093115","5723777","RED ELECTRICA CORPORACION SA","0.1010","Equity","Utilities","Spain","$3,019,657","35,846","84.24","Bolsa De Madrid","USD","EUR","0.89","3,019,656.88"
"UG","FR0000121501","7103526","PEUGEOT SA","0.1008","Equity","Consumer Discretionary","France","$3,014,106","156,296","19.28","Nyse Euronext - Euronext Paris","USD","EUR","0.89","3,014,106.08"
"FUM1V","FI0009007132","5579550","FORTUM ORD","0.1005","Equity","Utilities","Finland","$3,006,591","149,806","20.07","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","3,006,590.92"
"G1A","DE0006602006","4557104","GEA GROUP AG","0.0998","Equity","Industrials","Germany","$2,984,444","60,911","49.00","Xetra","USD","EUR","0.89","2,984,444.01"
"SOLB","BE0003470755","4821100","SOLVAY SA","0.0995","Equity","Materials","Belgium","$2,976,283","20,353","146.23","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","2,976,283.25"
"UCB","BE0003739530","5596991","UCB SA","0.0991","Equity","Health Care","Belgium","$2,962,818","42,811","69.21","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","2,962,817.73"
"CNHI","NL0010545661","BDSV2V0","CNH INDUSTRIAL NV","0.0985","Equity","Industrials","Italy","$2,944,419","338,878","8.69","Borsa Italiana S.P.A.","USD","EUR","0.89","2,944,418.85"
"BAB","GB0009697037","0969703","BABCOCK INTERNATIONAL GROUP PLC","0.0964","Equity","Industrials","United Kingdom","$2,882,191","172,543","16.70","London Stock Exchange","USD","GBP","0.65","2,882,191.40"
"RYAAY","US7835131043","2014441","RYANAIR HOLDINGS PLC ADS","0.0960","Equity","Industrials","Ireland","$2,871,450","42,540","67.50","NASDAQ","USD","USD","1.00","2,871,450.00"
"DELB","BE0003562700","4262118","DELHAIZE GROUP","0.0959","Equity","Consumer Staples","Belgium","$2,868,200","35,318","81.21","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","2,868,200.26"
"SKA B","SE0000113250","7142091","SKANSKA B","0.0956","Equity","Industrials","Sweden","$2,860,076","132,954","21.51","Nasdaq Omx Nordic","USD","SEK","8.24","2,860,075.73"
"HMSO","GB0004065016","0406501","HAMMERSON REIT PLC","0.0938","Equity","Financials","United Kingdom","$2,805,872","269,905","10.40","London Stock Exchange","USD","GBP","0.65","2,805,871.92"
"PSN","GB0006825383","0682538","PERSIMMON PLC","0.0938","Equity","Consumer Discretionary","United Kingdom","$2,804,710","104,147","26.93","London Stock Exchange","USD","GBP","0.65","2,804,710.37"
"AGS","BE0974264930","B86S2N0","AGEAS NV","0.0929","Equity","Financials","Belgium","$2,776,841","75,522","36.77","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","2,776,840.76"
"TPK","GB0007739609","0773960","TRAVIS PERKINS PLC","0.0927","Equity","Industrials","United Kingdom","$2,773,047","84,013","33.01","London Stock Exchange","USD","GBP","0.65","2,773,047.34"
"KNIN","CH0025238863","B142S60","KUEHNE & NAGEL INTERNATIONAL AG","0.0926","Equity","Industrials","Switzerland","$2,767,531","19,402","142.64","Six Swiss Exchange Ag","USD","CHF","0.93","2,767,530.57"
"SVT","GB00B1FH8J72","B1FH8J7","SEVERN TRENT PLC","0.0910","Equity","Utilities","United Kingdom","$2,720,815","82,009","33.18","London Stock Exchange","USD","GBP","0.65","2,720,814.56"
"TEC","FR0000131708","4874160","TECHNIP SA","0.0906","Equity","Energy","France","$2,710,492","39,089","69.34","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,710,491.79"
"KINV B","SE0000164626","B00GC12","INVESTMENT KINNEVIK","0.0888","Equity","Financials","Sweden","$2,654,399","80,998","32.77","Nasdaq Omx Nordic","USD","SEK","8.24","2,654,399.39"
"SCHP","CH0024638196","B11TCY0","SCHINDLER HOLDING PAR AG","0.0881","Equity","Industrials","Switzerland","$2,635,768","15,356","171.64","Six Swiss Exchange Ag","USD","CHF","0.93","2,635,768.41"
"III","GB00B1YW4409","B1YW440","3I GROUP PLC","0.0866","Equity","Financials","United Kingdom","$2,590,501","334,234","7.75","London Stock Exchange","USD","GBP","0.65","2,590,500.67"
"LONN","CH0013841017","7333378","LONZA GROUP AG","0.0862","Equity","Health Care","Switzerland","$2,578,557","18,201","141.67","Six Swiss Exchange Ag","USD","CHF","0.93","2,578,556.77"
"EN","FR0000120503","4002121","BOUYGUES SA","0.0860","Equity","Industrials","France","$2,572,846","62,329","41.28","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,572,845.80"
"DLG","GB00B89W0M42","B89W0M4","DIRECT LINE INSURANCE PLC","0.0857","Equity","Financials","United Kingdom","$2,563,280","516,111","4.97","London Stock Exchange","USD","GBP","0.65","2,563,279.73"
"RAND","NL0000379121","5228658","RANDSTAD HOLDING","0.0856","Equity","Industrials","Netherlands","$2,560,163","43,394","59.00","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","2,560,163.18"
"EDF","FR0010242511","B0NJJ17","EDF SA","0.0856","Equity","Utilities","France","$2,558,196","102,418","24.98","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,558,195.81"
"VOW","DE0007664005","5497102","VOLKSWAGEN AG","0.0854","Equity","Consumer Discretionary","Germany","$2,554,381","10,104","252.81","Xetra","USD","EUR","0.89","2,554,381.10"
"SLHN","CH0014852781","7437805","SWISS LIFE HOLDING AG","0.0853","Equity","Financials","Switzerland","$2,551,114","10,479","243.45","Six Swiss Exchange Ag","USD","CHF","0.93","2,551,113.96"
"EZJ","GB00B7KR2P84","B7KR2P8","EASYJET PLC","0.0850","Equity","Industrials","United Kingdom","$2,543,277","88,651","28.69","London Stock Exchange","USD","GBP","0.65","2,543,276.62"
"GTO","NL0000400653","B9MS8P5","GEMALTO NV","0.0846","Equity","Information Technology","Netherlands","$2,529,520","27,823","90.92","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","2,529,520.37"
"UBI","IT0003487029","7622225","UNIONE DI BANCHE ITALIANE SCPA","0.0838","Equity","Financials","Italy","$2,506,885","310,361","8.08","Borsa Italiana S.P.A.","USD","EUR","0.89","2,506,885.11"
"SEV","FR0010613471","B3B8D04","SUEZ ENVIRONNEMENT SA","0.0836","Equity","Utilities","France","$2,500,269","118,991","21.01","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,500,268.70"
"IAG","ES0177542018","B5M6XQ7","INTERNATIONAL AIRLINES GROUP SA","0.0829","Equity","Industrials","Spain","$2,478,825","280,720","8.83","London Stock Exchange","USD","GBP","0.65","2,478,824.97"
"ELUX B","SE0000103814","B1KKBX6","ELECTROLUX B","0.0828","Equity","Consumer Discretionary","Sweden","$2,477,541","81,484","30.41","Nasdaq Omx Nordic","USD","SEK","8.24","2,477,540.69"
"TEN","LU0156801721","7538515","TENARIS SA","0.0820","Equity","Energy","Italy","$2,452,140","162,513","15.09","Borsa Italiana S.P.A.","USD","EUR","0.89","2,452,139.56"
"PFG","GB00B1Z4ST84","B1Z4ST8","PROVIDENT FINANCIAL PLC","0.0812","Equity","Financials","United Kingdom","$2,428,194","50,297","48.28","London Stock Exchange","USD","GBP","0.65","2,428,194.30"
"SMIN","GB00B1WY2338","B1WY233","SMITHS GROUP PLC","0.0810","Equity","Industrials","United Kingdom","$2,421,714","135,120","17.92","London Stock Exchange","USD","GBP","0.65","2,421,713.60"
"GFS","GB00B01FLG62","B01FLG6","G4S PLC","0.0809","Equity","Industrials","United Kingdom","$2,419,904","534,010","4.53","London Stock Exchange","USD","GBP","0.65","2,419,904.34"
"WRT1V","FI0009003727","4525189","WARTSILA ORD","0.0802","Equity","Industrials","Finland","$2,397,700","52,929","45.30","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","2,397,699.74"
"ABE","ES0111845014","4065663","ABERTIS INFRAESTRUCTURAS SA","0.0799","Equity","Industrials","Spain","$2,389,221","132,941","17.97","Bolsa De Madrid","USD","EUR","0.89","2,389,220.57"
"ACS","ES0167050915","B01FLQ6","ACTIVIDADES DE CONSTRUCCION Y SERV","0.0794","Equity","Industrials","Spain","$2,373,830","67,853","34.99","Bolsa De Madrid","USD","EUR","0.89","2,373,829.89"
"ALO","FR0010220475","B0DJ8Q5","ALSTOM SA","0.0791","Equity","Industrials","France","$2,365,403","75,209","31.45","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,365,403.13"
"RBS","GB00B7T77214","B7T7721","ROYAL BANK OF SCOTLAND GROUP PLC","0.0790","Equity","Financials","United Kingdom","$2,362,906","434,724","5.44","London Stock Exchange","USD","GBP","0.65","2,362,906.48"
"GBLB","BE0003797140","7097328","GROUPE BRUXELLES LAMBERT SA","0.0782","Equity","Financials","Belgium","$2,338,968","27,725","84.36","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","2,338,967.50"
"RSA","GB00BKKMKR23","BKKMKR2","RSA INSURANCE GROUP PLC","0.0780","Equity","Financials","United Kingdom","$2,334,189","348,939","6.69","London Stock Exchange","USD","GBP","0.65","2,334,188.64"
"ADN","GB0000031285","0003128","ABERDEEN ASSET MANAGEMENT PLC","0.0776","Equity","Financials","United Kingdom","$2,322,134","333,230","6.97","London Stock Exchange","USD","GBP","0.65","2,322,134.32"
"RRS","GB00B01C3S32","B01C3S3","RANDGOLD RESOURCES LTD","0.0776","Equity","Materials","United Kingdom","$2,320,570","31,581","73.48","London Stock Exchange","USD","GBP","0.65","2,320,569.86"
"NHY","NO0005052605","B11HK39","NORSK HYDRO ASA","0.0764","Equity","Materials","Norway","$2,284,666","469,988","4.86","Oslo Bors Asa","USD","NOK","7.46","2,284,666.08"
"TRN","IT0003242622","B01BN57","TERNA RETE ELETTRICA NAZIONALE","0.0763","Equity","Utilities","Italy","$2,280,991","482,039","4.73","Borsa Italiana S.P.A.","USD","EUR","0.89","2,280,990.86"
"ITRK","GB0031638363","3163836","INTERTEK GROUP PLC","0.0756","Equity","Industrials","United Kingdom","$2,261,209","55,322","40.87","London Stock Exchange","USD","GBP","0.65","2,261,209.30"
"AGK","GB00BK1PTB77","BK1PTB7","AGGREKO PLC","0.0751","Equity","Industrials","United Kingdom","$2,244,716","88,149","25.47","London Stock Exchange","USD","GBP","0.65","2,244,716.40"
